time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,0.0,0.0,0.0295,0.0,0.0,-0.0175,0.0,0.0
0.2,0.0,0.0,0.0295,0.0,0.0,-0.0175,0.0,0.0
0.3,0.0,0.0,0.0295,0.0,0.0,-0.0164,0.0,0.0
0.4,0.0,0.0,0.0295,0.0,0.0,-0.0185,0.0,0.0
0.5,0.0,0.0,0.0295,0.0039,-0.0001,-0.0108,-0.0002,0.0039
0.6,0.0,0.0,0.0295,0.0098,-0.0001,-0.0175,-0.0004,0.0098
0.7,0.0211,-0.0007,-0.0316,0.0148,-0.0003,-0.0251,0.0002,0.0063
0.8,0.0211,-0.0007,-0.0316,0.0326,-0.0007,-0.0229,0.0004,0.0115
0.9,0.0553,-0.0017,-0.0283,0.047,-0.001,-0.0185,0.0005,0.0083
1.0,0.0553,-0.0017,-0.0283,0.0644,-0.0014,-0.0262,0.0005,0.0091
1.1,0.0553,-0.0017,-0.0283,0.072,-0.0016,-0.0272,0.0006,0.0167
1.2,0.0974,-0.0025,-0.0208,0.1046,-0.0025,-0.0293,0.0002,0.0071
1.3,0.1341,-0.0037,-0.0305,0.1286,-0.0032,-0.0316,0.0003,0.0055
1.4,0.1693,-0.0044,-0.0218,0.154,-0.004,-0.0339,0.0001,0.0153
1.5,0.1693,-0.0044,-0.0218,0.1809,-0.005,-0.0349,-0.0003,0.0116
1.602,0.2113,-0.0055,-0.0241,0.2097,-0.006,-0.0349,-0.0006,0.0017
1.7,0.2477,-0.0065,-0.0283,0.241,-0.0071,-0.0339,-0.0008,0.0068
1.8,0.2766,-0.0077,-0.0447,0.2746,-0.0083,-0.037,-0.0006,0.002
1.9,0.318,-0.0109,-0.1037,0.3085,-0.0094,-0.0272,0.0005,0.0096
2.0,0.3478,-0.0141,-0.1134,0.3426,-0.0104,-0.0305,0.0031,0.0064
2.1,0.3739,-0.0177,-0.1386,0.3647,-0.011,-0.0262,0.0053,0.0114
2.2,0.4236,-0.0247,-0.1407,0.4172,-0.012,-0.0175,0.0117,0.0142
2.3,0.4469,-0.0281,-0.144,0.456,-0.0124,-0.0054,0.0169,0.0182
2.4,0.492,-0.035,-0.156,0.4961,-0.0122,0.0066,0.0231,0.0231
2.5,0.5376,-0.0422,-0.156,0.5355,-0.0116,0.0218,0.0299,0.0307
2.6,0.5809,-0.0485,-0.1232,0.5779,-0.0105,0.0318,0.0373,0.0381
2.7,0.607,-0.0512,-0.096,0.6189,-0.0086,0.0513,0.0435,0.0442
2.8,0.6286,-0.0532,-0.0927,0.6277,-0.0081,0.0513,0.0448,0.0451
2.9,0.6917,-0.0588,-0.0852,0.705,-0.0035,0.0775,0.0563,0.057
3.0,0.7392,-0.0628,-0.0894,0.749,0.0001,0.0829,0.0635,0.0636
3.1,0.8013,-0.0682,-0.0829,0.7976,0.0045,0.0949,0.0722,0.0728
3.2,0.8279,-0.0704,-0.0819,0.822,0.007,0.1058,0.0766,0.0776
3.3,0.8741,-0.0742,-0.0852,0.8905,0.0145,0.1211,0.0897,0.0901
3.4,0.9232,-0.0783,-0.0852,0.9371,0.0206,0.1473,0.0998,0.0999
3.501,0.9704,-0.0823,-0.0806,0.9846,0.0284,0.1714,0.1115,0.1116
3.6,1.0113,-0.0856,-0.0775,1.016,0.0339,0.1801,0.1195,0.1196
3.7,1.0542,-0.0891,-0.0829,1.0624,0.0431,0.2063,0.1324,0.1325
3.8,1.1041,-0.0939,-0.108,1.1318,0.0585,0.2454,0.1544,0.1548
3.901,1.1483,-0.0992,-0.1309,1.1774,0.0715,0.2923,0.173,0.1732
4.001,1.1966,-0.1064,-0.1625,1.2159,0.084,0.3285,0.1911,0.1914
4.1,1.2198,-0.1106,-0.1833,1.2542,0.0975,0.3403,0.2108,0.2109
4.2,1.2431,-0.1151,-0.1986,1.2828,0.1077,0.3426,0.2263,0.2263
4.3,1.2431,-0.1151,-0.1986,1.2948,0.112,0.348,0.2328,0.2329
4.4,1.2658,-0.1199,-0.2149,1.3088,0.1171,0.3547,0.2408,0.2409
4.5,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3588,0.2437,0.2437
4.6,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3601,0.2437,0.2437
4.7,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3601,0.2437,0.2437
4.8,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3611,0.2437,0.2437
4.9,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3611,0.2437,0.2437
5.0,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3534,0.2437,0.2437
5.1,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3534,0.2437,0.2437
5.2,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3491,0.2437,0.2437
5.3,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3403,0.2437,0.2437
5.401,1.2658,-0.1199,-0.2149,1.3138,0.119,0.348,0.2437,0.2437
5.5,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3393,0.2437,0.2437
5.6,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3349,0.2437,0.2437
5.7,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3372,0.2437,0.2437
5.8,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3372,0.2437,0.2437
5.9,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3316,0.2437,0.2437
6.0,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3295,0.2437,0.2437
6.1,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3262,0.2437,0.2437
6.2,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3306,0.2437,0.2437
6.3,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3327,0.2437,0.2437
6.4,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3372,0.2437,0.2437
6.5,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3393,0.2437,0.2437
6.6,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3339,0.2437,0.2437
6.7,1.2658,-0.1199,-0.2149,1.3138,0.119,0.336,0.2437,0.2437
6.8,1.2658,-0.1199,-0.2149,1.3138,0.119,0.3306,0.2437,0.2437
6.9,1.2658,-0.1199,-0.2149,1.3172,0.1202,0.3349,0.2456,0.2456
7.0,1.2658,-0.1199,-0.2149,1.3191,0.1208,0.3306,0.2466,0.2466
7.1,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.3023,0.2467,0.2467
7.2,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.2869,0.2467,0.2467
7.3,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.2716,0.2467,0.2467
7.401,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.2651,0.2467,0.2467
7.5,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.2597,0.2467,0.2467
7.6,1.2658,-0.1199,-0.2149,1.3193,0.1209,0.2292,0.2467,0.2467
