time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
2.2,-0.2836,0.2364,-1.6275,-0.2916,0.23,2.3169,-0.0076,0.0102
2.3,-0.282,0.2647,-1.6286,-0.3115,0.2522,2.293,-0.0287,0.032
2.4,-0.282,0.2647,-1.6286,-0.3236,0.2662,2.2766,-0.0416,0.0416
2.501,-0.2787,0.3211,-1.6308,-0.3508,0.2994,2.2407,-0.0707,0.0753
2.6,-0.2787,0.3211,-1.6308,-0.369,0.3232,2.2145,-0.0903,0.0903
2.701,-0.2773,0.3452,-1.6319,-0.386,0.3467,2.1883,-0.1087,0.1088
2.8,-0.2758,0.3689,-1.6329,-0.403,0.3714,2.1621,-0.1271,0.1272
2.901,-0.2739,0.3989,-1.6352,-0.4193,0.3963,2.137,-0.1449,0.1454
3.0,-0.2725,0.4215,-1.6362,-0.4346,0.4214,2.1118,-0.1618,0.1622
3.1,-0.2707,0.448,-1.6373,-0.4498,0.4476,2.0867,-0.1787,0.1791
3.2,-0.2707,0.448,-1.6373,-0.4643,0.4741,2.0616,-0.1949,0.1954
3.3,-0.2687,0.4785,-1.6373,-0.4769,0.4986,2.0366,-0.2091,0.2092
3.4,-0.2671,0.5032,-1.6319,-0.4898,0.5252,2.0125,-0.2236,0.2238
3.501,-0.2657,0.5255,-1.6198,-0.5007,0.5492,1.9886,-0.2359,0.2362
3.6,-0.264,0.5765,-1.5785,-0.5119,0.5755,1.9656,-0.2479,0.2479
3.7,-0.264,0.6059,-1.5544,-0.522,0.6009,1.9417,-0.258,0.258
3.8,-0.2649,0.6438,-1.5293,-0.532,0.6276,1.9188,-0.2676,0.2676
3.901,-0.2663,0.6731,-1.5097,-0.5414,0.6547,1.8937,-0.2757,0.2757
4.001,-0.2679,0.6977,-1.4902,-0.5499,0.6813,1.8708,-0.2823,0.2824
4.1,-0.2707,0.7288,-1.454,-0.558,0.7094,1.8457,-0.2877,0.288
4.2,-0.2748,0.7638,-1.442,-0.5653,0.7366,1.8218,-0.2916,0.2918
4.3,-0.2816,0.8128,-1.4116,-0.5717,0.7631,1.7987,-0.2943,0.2944
4.4,-0.2862,0.8411,-1.3929,-0.5776,0.7901,1.7748,-0.2958,0.2958
4.501,-0.2909,0.8667,-1.3668,-0.5827,0.8171,1.7507,-0.2959,0.296
4.601,-0.2982,0.9019,-1.3537,-0.5873,0.8444,1.7289,-0.2948,0.2948
4.7,-0.3038,0.9266,-1.3362,-0.5911,0.8702,1.7061,-0.2925,0.2928
4.8,-0.3109,0.9559,-1.3046,-0.5944,0.8977,1.6842,-0.2888,0.2894
4.9,-0.3219,0.9956,-1.2861,-0.5971,0.9247,1.6591,-0.2839,0.2841
5.001,-0.3291,1.0194,-1.26,-0.5988,0.9462,1.6406,-0.2792,0.2795
5.1,-0.3517,1.0857,-1.1912,-0.6005,0.9766,1.6144,-0.2715,0.2716
5.201,-0.3624,1.1124,-1.1791,-0.6012,1.0018,1.5926,-0.263,0.2632
5.3,-0.3624,1.1124,-1.1791,-0.6014,1.0278,1.5697,-0.2532,0.2536
5.4,-0.3768,1.1462,-1.1345,-0.6011,1.0532,1.55,-0.2426,0.2428
5.5,-0.3896,1.1737,-1.1224,-0.6003,1.0773,1.5293,-0.2316,0.2317
5.6,-0.4005,1.1962,-1.0996,-0.599,1.1025,1.5087,-0.2194,0.2195
5.701,-0.4164,1.2272,-1.0821,-0.5971,1.1269,1.4879,-0.2066,0.2067
5.801,-0.4319,1.2558,-1.0538,-0.5947,1.1517,1.4661,-0.1929,0.1932
5.9,-0.4319,1.2558,-1.0538,-0.5919,1.1754,1.4465,-0.1788,0.179
6.0,-0.4472,1.2822,-1.0133,-0.5886,1.1991,1.4258,-0.164,0.164
6.1,-0.4718,1.3213,-0.9894,-0.5847,1.2236,1.405,-0.148,0.1493
6.2,-0.4718,1.3213,-0.9894,-0.5804,1.2475,1.3842,-0.1313,0.1313
6.3,-0.4718,1.3213,-0.9894,-0.5758,1.2703,1.3647,-0.1149,0.1159
6.4,-0.4891,1.3474,-0.9708,-0.5705,1.2941,1.3439,-0.0973,0.0973
6.5,-0.5042,1.3691,-0.9491,-0.5648,1.3174,1.3244,-0.0794,0.0797
6.6,-0.5042,1.3691,-0.9491,-0.5583,1.3419,1.3024,-0.0598,0.0605
6.701,-0.5178,1.3878,-0.9304,-0.5515,1.3654,1.2818,-0.0404,0.0405
6.8,-0.5299,1.4039,-0.9097,-0.5439,1.3897,1.2643,-0.0198,0.0199
6.901,-0.5299,1.4039,-0.9097,-0.5363,1.4124,1.2381,0.0002,0.0106
7.0,-0.5435,1.4213,-0.8978,-0.5281,1.4353,1.2174,0.0208,0.0209
7.1,-0.5575,1.4384,-0.876,-0.5194,1.4579,1.1966,0.0417,0.0428
7.201,-0.5575,1.4384,-0.876,-0.5121,1.476,1.1802,0.0589,0.0589
7.301,-0.5718,1.4554,-0.8563,-0.5005,1.5029,1.1563,0.085,0.0857
7.401,-0.5718,1.4554,-0.8563,-0.4901,1.5258,1.1355,0.1079,0.1079
7.5,-0.5718,1.4554,-0.8563,-0.4791,1.5488,1.1149,0.1313,0.1316
7.6,-0.5851,1.4706,-0.8411,-0.4677,1.5711,1.0929,0.1546,0.1546
7.7,-0.5851,1.4706,-0.8411,-0.4558,1.5933,1.0713,0.1782,0.1783
7.8,-0.5851,1.4706,-0.8411,-0.4458,1.6112,1.0549,0.1976,0.198
7.9,-0.6,1.487,-0.817,-0.4309,1.6365,1.0287,0.2256,0.2257
8.0,-0.6,1.487,-0.817,-0.4178,1.6576,1.0069,0.2497,0.2497
8.1,-0.6,1.487,-0.817,-0.4038,1.6791,0.9861,0.2746,0.2746
8.2,-0.6,1.487,-0.817,-0.389,1.7008,0.9653,0.3002,0.3005
8.3,-0.6178,1.5057,-0.7908,-0.3743,1.7215,0.9435,0.3249,0.3254
8.401,-0.6178,1.5057,-0.7908,-0.3584,1.7427,0.9217,0.3511,0.3514
8.5,-0.6178,1.5057,-0.7908,-0.342,1.7637,0.8988,0.3776,0.3777
8.6,-0.6178,1.5057,-0.7908,-0.3261,1.7832,0.876,0.4025,0.4026
8.7,-0.6178,1.5057,-0.7908,-0.309,1.803,0.8531,0.4286,0.4287
8.801,-0.6178,1.5057,-0.7908,-0.2908,1.8235,0.8399,0.456,0.456
8.9,-0.6178,1.5057,-0.7908,-0.2737,1.8418,0.8083,0.481,0.481
9.0,-0.6178,1.5057,-0.7908,-0.2551,1.8608,0.7875,0.5076,0.5076
9.1,-0.6178,1.5057,-0.7908,-0.2364,1.879,0.7659,0.5337,0.5337
9.2,-0.6178,1.5057,-0.7908,-0.2159,1.8982,0.7418,0.5618,0.5619
9.3,-0.6178,1.5057,-0.7908,-0.1961,1.9158,0.7199,0.5883,0.5883
9.4,-0.6178,1.5057,-0.7908,-0.1749,1.9339,0.696,0.616,0.616
9.501,-0.6178,1.5057,-0.7908,-0.155,1.95,0.672,0.6416,0.6417
9.601,-0.6178,1.5057,-0.7908,-0.132,1.9678,0.6501,0.6704,0.6705
9.7,-0.6178,1.5057,-0.7908,-0.1095,1.9844,0.6273,0.6981,0.6983
9.801,-0.6178,1.5057,-0.7908,-0.0862,2.0009,0.6163,0.7262,0.7265
9.9,-0.6178,1.5057,-0.7908,-0.0618,2.0185,0.6337,0.756,0.7564
10.001,-0.6,1.487,-0.817,-0.038,2.0367,0.6632,0.786,0.7862
10.1,-0.6,1.487,-0.817,-0.0161,2.0545,0.6927,0.8142,0.8143
10.2,-0.6,1.487,-0.817,0.0052,2.0729,0.7243,0.8423,0.8424
10.3,-0.6,1.487,-0.817,0.0254,2.0914,0.7494,0.8697,0.8698
10.4,-0.6,1.487,-0.817,0.0465,2.1111,0.7494,0.8985,0.8986
10.501,-0.6,1.487,-0.817,0.0629,2.126,0.733,0.9207,0.9208
10.6,-0.6,1.487,-0.817,0.0839,2.1444,0.7102,0.9486,0.9487
10.7,-0.6,1.487,-0.817,0.1106,2.1665,0.6807,0.9832,0.9832
10.8,-0.6,1.487,-0.817,0.1147,2.1699,0.6763,0.9885,0.9886
10.9,-0.6,1.487,-0.817,0.1533,2.1995,0.637,1.0369,1.0369
11.001,-0.6,1.487,-0.817,0.1754,2.2154,0.6152,1.0639,1.0639
11.1,-0.6,1.487,-0.817,0.1984,2.2314,0.6075,1.0916,1.0916
11.2,-0.6,1.487,-0.817,0.2214,2.2477,0.6273,1.1196,1.1196
11.3,-0.6,1.487,-0.817,0.244,2.2648,0.6555,1.1477,1.1478
11.4,-0.6,1.487,-0.817,0.2665,2.2827,0.684,1.1764,1.1764
11.5,-0.6,1.487,-0.817,0.2878,2.3008,0.7135,1.2043,1.2044
11.6,-0.6,1.487,-0.817,0.3069,2.3178,0.7364,1.2298,1.2299
11.701,-0.6,1.487,-0.817,0.3262,2.3358,0.7559,1.2563,1.2564
11.8,-0.6,1.487,-0.817,0.3452,2.3537,0.7526,1.2824,1.2825
11.9,-0.6,1.487,-0.817,0.3655,2.3722,0.7297,1.3098,1.3099
12.0,-0.6,1.487,-0.817,0.3855,2.3896,0.7079,1.3363,1.3364
12.1,-0.6,1.487,-0.817,0.406,2.4067,0.6861,1.363,1.3631
12.2,-0.6,1.487,-0.817,0.4281,2.4242,0.6632,1.3911,1.3912
12.301,-0.6,1.487,-0.817,0.4488,2.4399,0.6414,1.4169,1.4171
12.4,-0.6,1.487,-0.817,0.4712,2.4564,0.636,1.4445,1.4447
12.5,-0.6,1.487,-0.817,0.4936,2.4731,0.6425,1.4723,1.4726
12.6,-0.6,1.487,-0.817,0.5167,2.491,0.6686,1.5013,1.5017
12.7,-0.6,1.487,-0.817,0.5403,2.5103,0.6981,1.5317,1.5321
12.8,-0.6,1.487,-0.817,0.5564,2.5243,0.7222,1.5531,1.5535
12.9,-0.6,1.487,-0.817,0.5823,2.548,0.7582,1.5882,1.5886
13.0,-0.6,1.487,-0.817,0.6027,2.5678,0.7723,1.6167,1.617
13.1,-0.6,1.487,-0.817,0.6227,2.5871,0.7592,1.6444,1.6448
13.2,-0.6,1.487,-0.817,0.6439,2.6066,0.7351,1.6733,1.6736
13.3,-0.6,1.487,-0.817,0.6657,2.6257,0.7102,1.7022,1.7026
13.401,-0.6,1.487,-0.817,0.6836,2.6407,0.6915,1.7255,1.7259
13.501,-0.6,1.487,-0.817,0.7109,2.6625,0.6643,1.7603,1.7608
13.6,-0.5851,1.4706,-0.8411,0.734,2.68,0.6391,1.7895,1.7896
13.7,-0.5851,1.4706,-0.8411,0.7577,2.6973,0.6283,1.8187,1.8188
13.8,-0.5851,1.4706,-0.8411,0.7829,2.7158,0.6458,1.8498,1.8499
13.9,-0.5851,1.4706,-0.8411,0.8055,2.7336,0.6763,1.8785,1.8786
14.001,-0.5851,1.4706,-0.8411,0.8288,2.753,0.7069,1.9088,1.9089
14.1,-0.5851,1.4706,-0.8411,0.8514,2.773,0.7374,1.939,1.939
14.2,-0.5851,1.4706,-0.8411,0.8724,2.7929,0.7669,1.9679,1.9679
14.3,-0.5851,1.4706,-0.8411,0.892,2.8124,0.7908,1.9956,1.9957
14.4,-0.5851,1.4706,-0.8411,0.9085,2.8292,0.7908,2.0191,2.0191
14.501,-0.5851,1.4706,-0.8411,0.9329,2.8532,0.7646,2.0532,2.0533
14.601,-0.5851,1.4706,-0.8411,0.9536,2.8724,0.7407,2.0815,2.0816
14.701,-0.5851,1.4706,-0.8411,0.9747,2.8911,0.7166,2.1096,2.1097
14.8,-0.5851,1.4706,-0.8411,0.9801,2.8958,0.7112,2.1168,2.1169
14.901,-0.5851,1.4706,-0.8411,1.0182,2.927,0.6686,2.166,2.1661
15.001,-0.5851,1.4706,-0.8411,1.036,2.9408,0.6491,2.1885,2.1885
15.101,-0.5851,1.4706,-0.8411,1.0641,2.9613,0.6196,2.2231,2.2231
15.2,-0.5851,1.4706,-0.8411,1.0875,2.9775,0.6,2.2513,2.2513
15.3,-0.5851,1.4706,-0.8411,1.1097,2.9927,0.6055,2.278,2.278
15.401,-0.5851,1.4706,-0.8411,1.1331,3.0096,0.6337,2.3067,2.3067
15.5,-0.5851,1.4706,-0.8411,1.1562,3.0272,0.6622,2.3356,2.3356
15.6,-0.5851,1.4706,-0.8411,1.1782,3.045,0.6915,2.3639,2.3639
15.701,-0.5851,1.4706,-0.8411,1.1996,3.0634,0.7222,2.3921,2.3921
15.8,-0.5851,1.4706,-0.8411,1.2204,3.0822,0.7364,2.4202,2.4202
15.901,-0.5851,1.4706,-0.8411,1.2428,3.1024,0.733,2.4504,2.4504
16.001,-0.5851,1.4706,-0.8411,1.2607,3.1184,0.7264,2.4744,2.4744
16.1,-0.5851,1.4706,-0.8411,1.2887,3.1429,0.7123,2.5116,2.5116
16.2,-0.5851,1.4706,-0.8411,1.313,3.1643,0.732,2.5439,2.5439
16.301,-0.5851,1.4706,-0.8411,1.3358,3.1856,0.7659,2.5751,2.5751
16.4,-0.5851,1.4706,-0.8411,1.3591,3.209,0.7985,2.608,2.608
16.5,-0.5851,1.4706,-0.8411,1.3808,3.2322,0.8311,2.6397,2.6397
16.6,-0.5851,1.4706,-0.8411,1.4028,3.2574,0.8639,2.6729,2.6729
16.701,-0.5851,1.4706,-0.8411,1.4216,3.2805,0.8968,2.7024,2.7024
16.8,-0.5851,1.4706,-0.8411,1.4417,3.3064,0.9271,2.7346,2.7346
16.9,-0.5851,1.4706,-0.8411,1.4582,3.3292,0.9566,2.7621,2.7622
17.0,-0.5851,1.4706,-0.8411,1.475,3.3538,0.9851,2.791,2.7911
17.1,-0.6,1.487,-0.817,1.4906,3.3784,1.0144,2.8188,2.8193
17.2,-0.6,1.487,-0.817,1.4997,3.3935,1.0318,2.8357,2.8361
