time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.2,1.8441,0.0245,0.0328,1.8256,0.0327,0.0436,0.0088,0.0203
6.3,1.8441,0.0245,0.0328,1.8702,0.0347,0.0447,0.0093,0.028
6.4,1.9015,0.0264,0.0349,1.9259,0.0372,0.0447,0.0099,0.0266
6.5,1.9554,0.0283,0.0361,1.9594,0.0387,0.0459,0.0102,0.0111
6.6,2.0079,0.0302,0.0361,2.0047,0.0407,0.0436,0.0106,0.0109
6.7,2.0602,0.0321,0.0372,2.0494,0.0426,0.0403,0.0108,0.015
6.8,2.1124,0.0342,0.0436,2.0916,0.0441,0.0349,0.0108,0.0231
6.9,2.1124,0.0342,0.0436,2.131,0.0453,0.0272,0.0103,0.0216
7.0,2.1641,0.0372,0.0752,2.1598,0.046,0.0197,0.0091,0.0098
7.1,2.2162,0.0426,0.1244,2.1993,0.0465,0.0065,0.006,0.0173
7.201,2.2162,0.0426,0.1244,2.2275,0.0465,-0.0044,0.0025,0.012
7.301,2.2669,0.0504,0.1735,2.2519,0.0462,-0.0164,-0.0016,0.0156
7.4,2.2669,0.0504,0.1735,2.2729,0.0457,-0.0295,-0.0057,0.0076
7.5,2.2669,0.0504,0.1735,2.2912,0.0451,-0.0393,-0.0095,0.0249
7.6,2.3212,0.0617,0.2292,2.3063,0.0444,-0.0501,-0.0135,0.0229
7.7,2.3212,0.0617,0.2292,2.32,0.0436,-0.0588,-0.0174,0.0182
7.801,2.3212,0.0617,0.2292,2.3259,0.0432,-0.0665,-0.0191,0.0191
7.9,2.3212,0.0617,0.2292,2.3309,0.0429,-0.0731,-0.0206,0.0212
8.001,2.3212,0.0617,0.2292,2.3309,0.0429,-0.0763,-0.0206,0.0212
8.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.401,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
8.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.401,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
9.901,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.501,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
10.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.101,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.201,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.301,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.501,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.601,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
11.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.201,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
12.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.001,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.501,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.601,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
13.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.001,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.601,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.701,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
14.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.301,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.401,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.701,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
15.901,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.701,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
16.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
17.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.1,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.601,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
18.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.101,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.401,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.6,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.7,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.8,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
19.9,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.0,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.101,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.2,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.3,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.4,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
20.5,2.3212,0.0617,0.2292,2.3347,0.0426,-0.0775,-0.0217,0.0234
