time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.601,2.0602,0.0321,0.0372,2.0551,0.1523,0.2651,0.1203,0.1203
6.7,2.1124,0.0342,0.0436,2.0873,0.1619,0.299,0.1287,0.1302
6.801,2.1641,0.0372,0.0752,2.141,0.1785,0.299,0.1426,0.1431
6.9,2.2162,0.0426,0.1244,2.1877,0.1936,0.3403,0.1534,0.1537
7.0,2.2669,0.0504,0.1735,2.2274,0.2092,0.4342,0.1632,0.1636
7.1,2.3212,0.0617,0.2292,2.2597,0.2247,0.4538,0.1727,0.1742
7.2,2.37,0.0745,0.2793,2.306,0.2483,0.4899,0.1847,0.1852
7.3,2.4193,0.09,0.3229,2.3435,0.2693,0.5215,0.1941,0.1946
7.4,2.4193,0.09,0.3229,2.3589,0.2784,0.5346,0.1978,0.1978
7.5,2.4688,0.1079,0.3665,2.4004,0.3037,0.5672,0.2073,0.2074
7.6,2.5676,0.1515,0.4592,2.4499,0.3373,0.6196,0.2188,0.22
7.701,2.5676,0.1515,0.4592,2.4836,0.3621,0.6535,0.2261,0.2268
7.8,2.6149,0.1762,0.5041,2.5105,0.3832,0.6742,0.2317,0.2318
7.901,2.6582,0.2015,0.5487,2.5395,0.4075,0.7102,0.2376,0.2377
8.0,2.7012,0.2292,0.5901,2.5697,0.4342,0.7309,0.2435,0.2436
8.1,2.7454,0.2604,0.6337,2.5996,0.4633,0.7941,0.2499,0.2499
8.2,2.7927,0.2972,0.6829,2.623,0.4883,0.829,0.2553,0.2556
8.301,2.8347,0.3332,0.7287,2.6472,0.5157,0.8639,0.261,0.2616
8.4,2.8347,0.3332,0.7287,2.6677,0.5405,0.8947,0.2659,0.2662
8.5,2.8774,0.3734,0.7756,2.6875,0.5663,0.924,0.2707,0.2707
8.6,2.9209,0.4187,0.8257,2.7055,0.5912,0.9557,0.2753,0.276
8.701,2.9209,0.4187,0.8257,2.7126,0.6014,0.9676,0.277,0.2771
8.8,2.9547,0.4572,0.8706,2.7394,0.6424,1.0112,0.284,0.284
8.9,2.9882,0.4991,0.9142,2.7542,0.6671,1.0397,0.2879,0.288
9.0,2.9882,0.4991,0.9142,2.7682,0.6918,1.0669,0.2918,0.2924
9.1,3.0257,0.5508,0.9632,2.7814,0.7165,1.0941,0.2951,0.2951
9.2,3.0257,0.5508,0.9632,2.7909,0.7351,1.116,0.298,0.2985
9.3,3.0618,0.6064,1.0112,2.7991,0.7521,1.1324,0.3,0.3004
9.4,3.0618,0.6064,1.0112,2.8091,0.7743,1.1596,0.3033,0.3034
9.5,3.089,0.6535,1.0659,2.8235,0.8092,1.2001,0.3078,0.3079
9.6,3.1163,0.7066,1.116,2.8315,0.8305,1.2196,0.3103,0.3106
9.7,3.1163,0.7066,1.116,2.8372,0.8468,1.2415,0.3123,0.3123
9.8,3.1379,0.7536,1.1585,2.8446,0.8692,1.2633,0.3151,0.3153
9.9,3.1379,0.7536,1.1585,2.8521,0.8941,1.2894,0.3181,0.3184
10.0,3.1594,0.8068,1.2055,2.8577,0.9142,1.3059,0.3202,0.3203
10.1,3.1594,0.8068,1.2055,2.8623,0.9326,1.3298,0.3224,0.3226
10.2,3.1796,0.8644,1.2556,2.8667,0.9509,1.3495,0.3244,0.3247
10.3,3.1796,0.8644,1.2556,2.8708,0.9705,1.3647,0.3265,0.3265
10.4,3.1953,0.9168,1.2982,2.8738,0.9854,1.3767,0.3281,0.3288
10.5,3.1953,0.9168,1.2982,2.8768,1.0025,1.4039,0.3298,0.3298
10.6,3.2083,0.9681,1.3439,2.8805,1.0261,1.4237,0.3324,0.3329
10.7,3.2083,0.9681,1.3439,2.8814,1.0328,1.4357,0.3331,0.3332
10.8,3.2083,0.9681,1.3439,2.8848,1.0601,1.4607,0.3359,0.3363
10.9,3.2196,1.0237,1.3909,2.8868,1.0808,1.4804,0.3376,0.3376
11.0,3.2196,1.0237,1.3909,2.888,1.0941,1.4956,0.3389,0.339
11.1,3.2276,1.0733,1.4237,2.8893,1.1131,1.5142,0.3405,0.3406
11.2,3.2276,1.0733,1.4237,2.8899,1.1239,1.5251,0.3415,0.3415
11.3,3.2349,1.1253,1.4366,2.8907,1.1537,1.5546,0.3448,0.3453
11.4,3.2349,1.1253,1.4366,2.8908,1.1601,1.561,0.3456,0.3458
11.5,3.2349,1.1253,1.4366,2.8907,1.1867,1.5882,0.3492,0.3496
11.6,3.242,1.1786,1.4399,2.8904,1.2041,1.5949,0.3519,0.3525
11.7,3.242,1.1786,1.4399,2.8896,1.2218,1.6211,0.355,0.355
11.8,3.242,1.1786,1.4399,2.8884,1.2432,1.6287,0.359,0.3594
11.9,3.2487,1.2307,1.4422,2.887,1.262,1.6581,0.3628,0.3631
12.0,3.2487,1.2307,1.4422,2.8852,1.2791,1.6778,0.3667,0.3667
12.1,3.2487,1.2307,1.4422,2.8833,1.2958,1.6888,0.3708,0.3712
12.2,3.2557,1.2848,1.4443,2.8819,1.3072,1.6996,0.3737,0.3745
12.3,3.2557,1.2848,1.4443,2.8779,1.3351,1.7237,0.3811,0.3811
12.4,3.2557,1.2848,1.4443,2.8753,1.3502,1.7509,0.3856,0.386
12.5,3.2624,1.3384,1.4465,2.8712,1.3722,1.7574,0.3924,0.3927
12.6,3.2624,1.3384,1.4465,2.8686,1.3848,1.776,0.3965,0.3965
12.7,3.2624,1.3384,1.4465,2.8631,1.4093,1.8064,0.405,0.4056
12.8,3.2689,1.3902,1.4486,2.858,1.4291,1.8315,0.4125,0.4127
12.9,3.2689,1.3902,1.4486,2.8524,1.4492,1.8513,0.4205,0.4206
13.001,3.2689,1.3902,1.4486,2.8476,1.4652,1.8687,0.4272,0.4279
13.1,3.2752,1.4426,1.4519,2.8428,1.4807,1.8762,0.4339,0.4341
13.2,3.2752,1.4426,1.4519,2.8324,1.5113,1.9145,0.4478,0.4481
13.3,3.2818,1.4989,1.4553,2.8245,1.5323,1.9352,0.4581,0.4585
13.4,3.2818,1.4989,1.4553,2.8164,1.5529,1.957,0.4685,0.4685
13.5,3.2818,1.4989,1.4553,2.8079,1.5731,1.9789,0.4794,0.4797
13.6,3.2878,1.5512,1.4586,2.8005,1.59,1.9919,0.4886,0.4888
13.7,3.2878,1.5512,1.4586,2.7907,1.6111,2.0171,0.5006,0.5007
13.801,3.2878,1.5512,1.4586,2.7907,1.6111,2.0171,0.5006,0.5007
13.9,3.294,1.6077,1.4617,2.77,1.6532,2.0661,0.5259,0.526
14.0,3.294,1.6077,1.4617,2.7585,1.6737,2.0902,0.5395,0.5396
14.1,3.294,1.6077,1.4617,2.7465,1.694,2.1131,0.5537,0.5543
14.2,3.3,1.6635,1.4661,2.7369,1.7097,2.1293,0.5649,0.565
14.3,3.3,1.6635,1.4661,2.7219,1.733,2.1513,0.5822,0.5823
14.4,3.3,1.6635,1.4661,2.7087,1.7523,2.1775,0.5973,0.5979
14.5,3.3066,1.7275,1.4694,2.6956,1.7707,2.2003,0.6122,0.6125
14.6,3.3066,1.7275,1.4694,2.6817,1.7892,2.2211,0.628,0.628
14.7,3.3066,1.7275,1.4694,2.6688,1.8058,2.2427,0.6425,0.6426
14.8,3.3121,1.7819,1.4715,2.6539,1.8242,2.2658,0.6591,0.6595
14.9,3.3121,1.7819,1.4715,2.6415,1.8386,2.2853,0.6729,0.6729
15.0,3.3121,1.7819,1.4715,2.6221,1.8603,2.3084,0.6944,0.6944
15.101,3.3121,1.7819,1.4715,2.6066,1.8768,2.3333,0.7114,0.7118
15.2,3.3179,1.8429,1.476,2.5917,1.892,2.3562,0.7276,0.7279
15.3,3.3179,1.8429,1.476,2.5749,1.9085,2.3782,0.7459,0.746
15.4,3.3179,1.8429,1.476,2.5578,1.9245,2.3998,0.7644,0.7645
15.5,3.3179,1.8429,1.476,2.5433,1.9375,2.4173,0.7801,0.7804
15.6,3.3233,1.9,1.4781,2.5267,1.9519,2.4381,0.798,0.7983
15.7,3.3233,1.9,1.4781,2.5104,1.9657,2.4468,0.8154,0.8155
15.8,3.3233,1.9,1.4781,2.4961,1.9773,2.4752,0.8308,0.8308
15.9,3.3233,1.9,1.4781,2.4685,1.9982,2.5112,0.8602,0.8604
16.0,3.3283,1.9552,1.4814,2.4493,2.0117,2.5353,0.8805,0.8808
16.1,3.3283,1.9552,1.4814,2.4334,2.0226,2.5482,0.8973,0.8974
16.2,3.3283,1.9552,1.4814,2.4156,2.0343,2.5744,0.916,0.916
16.3,3.3283,1.9552,1.4814,2.4015,2.0432,2.5876,0.9309,0.9309
16.4,3.3283,1.9552,1.4814,2.3844,2.0535,2.6082,0.9489,0.949
16.5,3.3283,1.9552,1.4814,2.3643,2.0653,2.6126,0.97,0.9703
16.6,3.3337,2.0161,1.4825,2.3478,2.0747,2.6313,0.9872,0.9876
16.7,3.3337,2.0161,1.4825,2.3191,2.0903,2.6541,1.0172,1.0174
16.8,3.3337,2.0161,1.4825,2.3003,2.0999,2.6716,1.0368,1.0368
16.9,3.3337,2.0161,1.4825,2.2779,2.1109,2.6901,1.0601,1.0601
17.0,3.3337,2.0161,1.4825,2.2733,2.113,2.7011,1.0648,1.0648
17.101,3.3337,2.0161,1.4825,2.258,2.1202,2.714,1.0808,1.0808
17.2,3.3337,2.0161,1.4825,2.2485,2.1245,2.7239,1.0905,1.0906
17.3,3.3382,2.0665,1.4835,2.2058,2.1423,2.7599,1.1346,1.1348
17.4,2.6981,3.1782,2.6693,2.1712,2.1557,2.7807,1.1502,1.1502
17.501,2.4887,3.2686,2.7882,2.0935,2.1851,2.7686,1.1533,1.1533
17.6,2.339,3.3171,2.8646,2.0226,2.2143,2.7381,1.1473,1.1473
17.7,2.1813,3.355,2.9409,1.9522,2.2448,2.7217,1.1336,1.1336
17.801,1.9709,3.3868,3.0381,1.8539,2.2909,2.6923,1.1021,1.1021
17.901,1.7615,3.4008,3.0859,1.6827,2.3774,2.6791,1.0262,1.0264
18.0,1.6032,3.4093,3.0905,1.5652,2.4339,2.7021,0.976,0.9761
18.1,1.4952,3.4147,3.0925,1.4694,2.4775,2.7206,0.9373,0.9376
18.2,1.3403,3.4222,3.0936,1.3207,2.5427,2.7314,0.8794,0.8797
18.3,1.2307,3.4274,3.0946,1.1959,2.597,2.7293,0.8311,0.8311
18.4,1.1208,3.4324,3.0959,1.0706,2.6526,2.7206,0.7813,0.7814
18.5,0.9647,3.4391,3.1002,0.9426,2.7095,2.726,0.7299,0.7299
18.6,0.8569,3.4435,3.1023,0.8135,2.7661,2.7304,0.6787,0.6789
18.7,0.7475,3.4478,3.1034,0.7072,2.8115,2.7424,0.6373,0.6375
18.8,0.5768,3.4539,3.109,0.5752,2.8653,2.7643,0.5883,0.5885
18.9,0.5221,3.4556,3.11,0.4949,2.8971,2.7653,0.5591,0.5592
19.0,0.1933,3.4368,-2.9833,0.278,2.9816,2.7871,0.4629,0.4631
19.1,0.0872,3.4175,-2.9484,0.1432,3.0293,2.8079,0.3917,0.3922
19.201,-0.0153,3.3971,-2.9517,0.0048,3.0754,2.8274,0.3197,0.3223
19.301,-0.0153,3.3971,-2.9517,-0.1381,3.121,2.8341,0.2479,0.3021
19.401,-0.0153,3.3971,-2.9517,-0.2439,3.1558,2.8079,0.1938,0.3324
19.5,-0.0153,3.3971,-2.9517,-0.3911,3.2118,2.7545,0.111,0.419
19.6,-0.0153,3.3971,-2.9517,-0.5012,3.2595,2.7129,0.0434,0.5049
19.7,-0.0153,3.3971,-2.9517,-0.5452,3.2805,2.6901,0.0145,0.5426
19.8,-0.0153,3.3971,-2.9517,-0.7247,3.3758,2.6257,-0.1129,0.7096
19.901,-0.0153,3.3971,-2.9517,-0.837,3.4405,2.6169,-0.1977,0.8228
20.0,-0.0153,3.3971,-2.9517,-0.9294,3.4941,2.6169,-0.2678,0.9192
20.1,-0.0153,3.3971,-2.9517,-1.0564,3.5652,2.641,-0.3615,1.0545
20.2,-0.0153,3.3971,-2.9517,-1.1804,3.6315,2.6585,-0.4501,1.1884
20.3,-0.0153,3.3971,-2.9517,-1.2199,3.6521,2.6616,-0.4777,1.2313
20.4,-0.0153,3.3971,-2.9517,-1.2257,3.6551,2.6628,-0.4818,1.2376
20.5,-0.0153,3.3971,-2.9517,-1.2356,3.6602,2.6672,-0.4887,1.2483
20.6,-0.0153,3.3971,-2.9517,-1.242,3.6634,2.6737,-0.493,1.2552
20.7,-0.0153,3.3971,-2.9517,-1.2515,3.6681,2.6824,-0.4995,1.2655
20.8,-0.0153,3.3971,-2.9517,-1.2647,3.6746,2.6944,-0.5083,1.2798
20.9,-0.0153,3.3971,-2.9517,-1.2781,3.6809,2.7053,-0.517,1.2943
21.0,-0.0153,3.3971,-2.9517,-1.2901,3.6864,2.7152,-0.5247,1.3072
21.1,-0.0153,3.3971,-2.9517,-1.3096,3.695,2.7314,-0.5368,1.3281
21.2,-0.0153,3.3971,-2.9517,-1.3277,3.7027,2.7447,-0.5478,1.3475
21.3,-0.0153,3.3971,-2.9517,-1.3472,3.7106,2.7588,-0.5593,1.3682
21.4,-0.0153,3.3971,-2.9517,-1.3695,3.7194,2.7719,-0.5721,1.392
21.5,-0.0153,3.3971,-2.9517,-1.3921,3.7279,2.785,-0.5848,1.416
21.6,-0.0153,3.3971,-2.9517,-1.4145,3.7361,2.7971,-0.597,1.4396
21.7,-0.0153,3.3971,-2.9517,-1.4389,3.7446,2.8079,-0.61,1.4654
21.8,-0.0153,3.3971,-2.9517,-1.4638,3.7531,2.8177,-0.623,1.4916
21.9,-0.0153,3.3971,-2.9517,-1.4853,3.7602,2.8253,-0.634,1.5141
22.0,-0.0153,3.3971,-2.9517,-1.517,3.7704,2.8351,-0.65,1.5474
22.1,-0.0153,3.3971,-2.9517,-1.5439,3.7788,2.8438,-0.6633,1.5755
22.2,-0.0153,3.3971,-2.9517,-1.5711,3.787,2.8494,-0.6765,1.6039
22.3,-0.0153,3.3971,-2.9517,-1.5979,3.7949,2.8559,-0.6894,1.6318
22.4,-0.0153,3.3971,-2.9517,-1.6261,3.8031,2.8623,-0.7027,1.6611
22.5,-0.0153,3.3971,-2.9517,-1.6534,3.8109,2.869,-0.7155,1.6895
22.6,-0.0153,3.3971,-2.9517,-1.6814,3.8186,2.8744,-0.7284,1.7185
22.7,-0.0153,3.3971,-2.9517,-1.7116,3.8268,2.8787,-0.7421,1.7498
22.8,-0.0153,3.3971,-2.9517,-1.7404,3.8344,2.8843,-0.7551,1.7797
22.9,-0.0153,3.3971,-2.9517,-1.7693,3.8419,2.8897,-0.7678,1.8095
23.001,-0.0153,3.3971,-2.9517,-1.7973,3.849,2.8931,-0.7802,1.8384
23.1,-0.0153,3.3971,-2.9517,-1.8275,3.8566,2.8962,-0.7933,1.8695
23.2,-0.0153,3.3971,-2.9517,-1.8505,3.8624,2.8985,-0.8033,1.8932
23.3,-0.0153,3.3971,-2.9517,-1.8872,3.8714,2.9006,-0.8191,1.931
23.4,-0.0153,3.3971,-2.9517,-1.9181,3.879,2.9018,-0.8323,1.9628
23.5,-0.0153,3.3971,-2.9517,-1.9432,3.8851,2.9039,-0.8431,1.9886
23.6,-0.0153,3.3971,-2.9517,-1.9819,3.8944,2.906,-0.8595,2.0284
23.7,-0.0153,3.3971,-2.9517,-2.0137,3.902,2.9082,-0.873,2.0612
23.8,-0.0153,3.3971,-2.9517,-2.0469,3.9099,2.9105,-0.887,2.0953
23.9,-0.0153,3.3971,-2.9517,-2.0802,3.9176,2.9126,-0.9009,2.1295
24.0,-0.0153,3.3971,-2.9517,-2.1147,3.9256,2.9147,-0.9153,2.1648
24.1,-0.0153,3.3971,-2.9517,-2.1493,3.9336,2.917,-0.9297,2.2004
24.2,-0.0153,3.3971,-2.9517,-2.1843,3.9416,2.9192,-0.9441,2.2363
24.3,-0.0153,3.3971,-2.9517,-2.2195,3.9495,2.9213,-0.9585,2.2724
24.4,-0.0153,3.3971,-2.9517,-2.255,3.9574,2.9213,-0.973,2.3087
24.5,-0.0153,3.3971,-2.9517,-2.29,3.9653,2.9213,-0.9873,2.3445
24.6,-0.0153,3.3971,-2.9517,-2.3253,3.9732,2.9213,-1.0017,2.3807
24.7,-0.0153,3.3971,-2.9517,-2.3633,3.9817,2.9203,-1.0173,2.4196
24.8,-0.0153,3.3971,-2.9517,-2.3989,3.9897,2.9203,-1.0319,2.4561
24.9,-0.0153,3.3971,-2.9517,-2.428,3.9963,2.9203,-1.0438,2.486
25.0,-0.0153,3.3971,-2.9517,-2.4644,4.0044,2.9203,-1.0587,2.5232
25.1,-0.0153,3.3971,-2.9517,-2.5007,4.0126,2.9203,-1.0736,2.5605
25.2,-0.0153,3.3971,-2.9517,-2.546,4.0228,2.9213,-1.0921,2.6069
25.3,-0.0153,3.3971,-2.9517,-2.5811,4.0306,2.9213,-1.1064,2.6428
25.4,-0.0153,3.3971,-2.9517,-2.6227,4.0399,2.9224,-1.1234,2.6854
25.5,-0.0153,3.3971,-2.9517,-2.6572,4.0476,2.9224,-1.1375,2.7208
25.6,-0.0153,3.3971,-2.9517,-2.6992,4.057,2.9213,-1.1546,2.7638
25.7,-0.0153,3.3971,-2.9517,-2.7301,4.064,2.9213,-1.1673,2.7955
25.8,-0.0153,3.3971,-2.9517,-2.771,4.0731,2.9213,-1.184,2.8374
25.9,-0.0153,3.3971,-2.9517,-2.8187,4.0838,2.9213,-1.2035,2.8863
26.0,-0.0153,3.3971,-2.9517,-2.8534,4.0915,2.9246,-1.2176,2.9218
26.1,-0.0153,3.3971,-2.9517,-2.8636,4.0938,2.9246,-1.2217,2.9322
26.2,-0.0153,3.3971,-2.9517,-2.8636,4.0938,2.9596,-1.2218,2.9322
26.3,-0.0153,3.3971,-2.9517,-2.8636,4.0938,3.0871,-1.2218,2.9322
26.4,-0.0153,3.3971,-2.9517,-2.8636,4.0938,-2.8885,-1.2218,2.9322
26.5,-0.0153,3.3971,-2.9517,-2.8636,4.0938,-2.6093,-1.2218,2.9322
26.6,-0.0153,3.3971,-2.9517,-2.8636,4.0938,-2.3583,-1.2218,2.9322
26.7,-0.0153,3.3971,-2.9517,-2.8636,4.0938,-2.1499,-1.2218,2.9322
26.8,-0.0153,3.3971,-2.9517,-2.872,4.0758,-1.9851,-1.2057,2.9362
26.9,-0.0153,3.3971,-2.9517,-2.8882,4.0286,-1.8663,-1.1624,2.9415
27.0,-0.0153,3.3971,-2.9517,-2.9034,3.9682,-1.7954,-1.106,2.944
27.101,-0.0153,3.3971,-2.9517,-2.9145,3.9094,-1.73,-1.0503,2.9441
27.2,-0.0153,3.3971,-2.9517,-2.9228,3.8513,-1.7048,-0.9948,2.9427
27.3,-0.0153,3.3971,-2.9517,-2.9275,3.813,-1.6809,-0.9581,2.9417
27.4,-0.0153,3.3971,-2.9517,-2.928,3.8081,-1.682,-0.9534,2.9415
27.5,-0.0153,3.3971,-2.9517,-2.9282,3.8061,-1.6853,-0.9514,2.9415
27.6,-0.0153,3.3971,-2.9517,-2.9282,3.8063,-1.6853,-0.9517,2.9415
27.701,-0.0153,3.3971,-2.9517,-2.9283,3.8059,-1.6842,-0.9513,2.9415
27.8,-0.0153,3.3971,-2.9517,-2.9293,3.7973,-1.6897,-0.943,2.9413
27.9,-0.0153,3.3971,-2.9517,-2.9301,3.7908,-1.694,-0.9368,2.9412
28.0,-0.0153,3.3971,-2.9517,-2.9318,3.7778,-1.7059,-0.9243,2.9412
28.1,-0.0153,3.3971,-2.9517,-2.9335,3.7658,-1.7169,-0.9129,2.9414
28.2,-0.0153,3.3971,-2.9517,-2.9358,3.7512,-1.7289,-0.8989,2.9418
28.3,-0.0153,3.3971,-2.9517,-2.9383,3.736,-1.7431,-0.8845,2.9426
28.4,-0.0153,3.3971,-2.9517,-2.9413,3.7201,-1.7582,-0.8694,2.9437
28.5,-0.0153,3.3971,-2.9517,-2.9427,3.7129,-1.7659,-0.8627,2.9443
28.6,-0.0153,3.3971,-2.9517,-2.9488,3.6838,-1.7921,-0.8353,2.9474
28.7,-0.0153,3.3971,-2.9517,-2.9538,3.6628,-1.8118,-0.8156,2.9504
28.8,-0.0153,3.3971,-2.9517,-2.9598,3.6398,-1.8314,-0.7941,2.9544
28.901,-0.0153,3.3971,-2.9517,-2.9666,3.6155,-1.8532,-0.7715,2.9593
29.0,-0.0153,3.3971,-2.9517,-2.974,3.5914,-1.8773,-0.7492,2.9651
29.1,-0.0153,3.3971,-2.9517,-2.9819,3.5677,-1.9001,-0.7274,2.9715
29.2,-0.0153,3.3971,-2.9517,-2.991,3.5422,-1.9241,-0.7042,2.9792
29.3,-0.0153,3.3971,-2.9517,-3.0004,3.518,-1.9471,-0.6821,2.9875
29.4,-0.0153,3.3971,-2.9517,-3.0107,3.4928,-1.971,-0.6593,2.9969
29.501,-0.0153,3.3971,-2.9517,-3.0196,3.4724,-1.9897,-0.641,3.0053
29.6,-0.0153,3.3971,-2.9517,-3.0339,3.4418,-2.0179,-0.6137,3.0189
29.7,-0.0153,3.3971,-2.9517,-3.0466,3.4163,-2.0431,-0.591,3.0313
29.8,-0.0153,3.3971,-2.9517,-3.0604,3.3902,-2.067,-0.568,3.0451
29.9,-0.0153,3.3971,-2.9517,-3.0748,3.3646,-2.0911,-0.5455,3.0597
30.0,-0.0153,3.3971,-2.9517,-3.0888,3.3411,-2.116,-0.5251,3.074
30.1,-0.0153,3.3971,-2.9517,-3.1034,3.3179,-2.1401,-0.5051,3.089
30.2,-0.0153,3.3971,-2.9517,-3.1184,3.2951,-2.163,-0.4856,3.1048
30.3,-0.0153,3.3971,-2.9517,-3.1345,3.2721,-2.1871,-0.466,3.1217
30.4,-0.0153,3.3971,-2.9517,-3.1461,3.2561,-2.2045,-0.4525,3.1339
30.5,-0.0153,3.3971,-2.9517,-3.1712,3.2213,-2.1827,-0.423,3.1608
30.6,-0.0153,3.3971,-2.9517,-3.2081,3.1614,-2.0267,-0.3712,3.2014
30.7,-0.0153,3.3971,-2.9517,-3.2321,3.0887,-1.8347,-0.3043,3.2315
