time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.101,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.401,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.501,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.701,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
0.901,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.101,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.401,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.801,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
1.901,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.101,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.201,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.3,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.401,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.501,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.6,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.701,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
2.9,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.1,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.201,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.301,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.4,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.501,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.701,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
3.9,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
4.101,0.0,0.0,-0.0033,0.0,0.0,0.0,0.0,0.0
