time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,0.0,0.0,-0.0033,-2.3263,0.8402,-0.0478,0.8325,2.4734
0.2,0.0,0.0,-0.0033,-2.3241,0.8401,-0.049,0.8324,2.4713
0.3,0.0,0.0,-0.0033,-2.3197,0.8399,-0.0468,0.8322,2.4671
0.4,0.0,0.0,-0.0033,-2.3159,0.8397,-0.0424,0.832,2.4634
0.5,0.0,0.0,-0.0033,-2.3137,0.8396,-0.0403,0.8319,2.4614
0.6,0.0,0.0,-0.0033,-2.3102,0.8395,-0.037,0.8318,2.458
0.7,0.0,0.0,-0.0033,-2.31,0.8395,-0.036,0.8318,2.4578
0.8,0.0,0.0,-0.0033,-2.31,0.8395,-0.036,0.8318,2.4578
0.9,0.0,0.0,-0.0033,-2.31,0.8395,-0.036,0.8318,2.4578
1.0,0.0,0.0,-0.0033,-2.31,0.8395,-0.037,0.8318,2.4578
1.1,0.0,0.0,-0.0033,-2.31,0.8395,-0.037,0.8318,2.4578
1.2,0.0,0.0,-0.0033,-2.31,0.8395,-0.037,0.8318,2.4578
1.3,0.0,0.0,-0.0033,-2.31,0.8395,-0.037,0.8318,2.4578
1.4,0.0,0.0,-0.0033,-2.31,0.8395,-0.037,0.8318,2.4578
1.5,0.0,0.0,-0.0033,-2.31,0.8395,-0.038,0.8318,2.4578
1.6,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
1.7,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
1.8,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
1.9,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.0,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.1,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.2,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.301,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.4,0.0,0.0,-0.0033,-2.31,0.8395,-0.0391,0.8318,2.4578
2.5,0.0,0.0,-0.0033,-2.31,0.8395,-0.0403,0.8318,2.4578
2.6,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4578
2.7,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4578
2.8,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
2.9,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.0,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.101,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.2,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.3,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.4,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.5,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0403,0.8318,2.4577
3.6,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0414,0.8318,2.4577
3.7,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0414,0.8318,2.4577
3.8,0.0,0.0,-0.0033,-2.3099,0.8395,-0.0414,0.8318,2.4577
