time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
8.2,2.0364,-1.6911,-1.6699,2.2186,-1.6985,-0.2138,0.1821,0.1824
8.3,2.0364,-1.6911,-1.6699,2.2169,-1.6981,-0.2269,0.1803,0.1807
8.4,2.0364,-1.6911,-1.6699,2.2095,-1.6964,-0.2269,0.1728,0.1732
8.5,2.0364,-1.6911,-1.6699,2.2095,-1.6964,-0.2269,0.1728,0.1732
8.6,2.0364,-1.6911,-1.6699,2.2116,-1.6968,-0.2215,0.1749,0.1753
8.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.2115,0.1743,0.1747
8.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.2115,0.1743,0.1747
8.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.2094,0.1743,0.1747
9.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.2094,0.1743,0.1747
9.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.2061,0.1743,0.1747
9.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1953,0.1743,0.1747
9.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1963,0.1743,0.1747
9.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.192,0.1743,0.1747
9.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.192,0.1743,0.1747
9.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1953,0.1743,0.1747
9.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1974,0.1743,0.1747
9.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1908,0.1743,0.1747
9.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1876,0.1743,0.1747
10.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1756,0.1743,0.1747
10.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1723,0.1743,0.1747
10.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1766,0.1743,0.1747
10.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1766,0.1743,0.1747
10.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1778,0.1743,0.1747
10.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1789,0.1743,0.1747
10.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
10.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1866,0.1743,0.1747
10.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1833,0.1743,0.1747
10.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1843,0.1743,0.1747
11.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1756,0.1743,0.1747
11.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1691,0.1743,0.1747
11.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1712,0.1743,0.1747
11.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1712,0.1743,0.1747
11.401,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1723,0.1743,0.1747
11.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1745,0.1743,0.1747
11.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1756,0.1743,0.1747
11.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1712,0.1743,0.1747
11.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1745,0.1743,0.1747
11.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1733,0.1743,0.1747
12.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1766,0.1743,0.1747
12.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1778,0.1743,0.1747
12.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1756,0.1743,0.1747
12.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1833,0.1743,0.1747
12.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.182,0.1743,0.1747
12.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.181,0.1743,0.1747
12.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.182,0.1743,0.1747
12.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1876,0.1743,0.1747
12.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
12.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
13.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
13.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1789,0.1743,0.1747
13.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.181,0.1743,0.1747
13.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1843,0.1743,0.1747
13.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.181,0.1743,0.1747
13.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1833,0.1743,0.1747
13.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1778,0.1743,0.1747
13.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1766,0.1743,0.1747
13.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1745,0.1743,0.1747
13.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
14.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.181,0.1743,0.1747
14.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
14.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1799,0.1743,0.1747
14.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1723,0.1743,0.1747
14.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1733,0.1743,0.1747
14.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1712,0.1743,0.1747
14.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1702,0.1743,0.1747
14.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1733,0.1743,0.1747
14.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1669,0.1743,0.1747
14.901,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1635,0.1743,0.1747
15.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1635,0.1743,0.1747
15.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
15.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
16.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.001,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.101,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.201,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.301,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.401,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.601,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.701,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.802,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
17.901,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.201,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.501,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.601,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
18.901,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.2,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.501,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.601,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.801,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
19.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.001,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.101,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.201,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.5,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.601,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.7,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.8,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
20.9,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.0,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.101,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.201,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.301,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.401,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.501,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.6,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.701,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.801,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
21.901,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.001,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.1,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.201,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.3,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.4,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.501,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
22.601,2.0364,-1.6911,-1.6699,2.211,-1.6967,-0.1646,0.1743,0.1747
