time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
3.6,0.0,0.0,-1.6439,0.866,-0.0681,-0.0895,0.8686,0.8686
3.7,0.0,0.0,-1.6439,0.8752,-0.0689,-0.0885,0.8779,0.8779
3.801,0.0,0.0,-1.6439,0.9085,-0.0719,-0.0906,0.9114,0.9114
3.9,0.0,0.0,-1.6439,0.9489,-0.0757,-0.096,0.9519,0.952
4.0,0.0,0.0,-1.6439,0.9784,-0.0786,-0.0949,0.9815,0.9816
4.1,0.0,0.0,-1.6439,0.9838,-0.0791,-0.0939,0.9869,0.987
4.2,0.0,0.0,-1.6439,1.0304,-0.0835,-0.0949,1.0338,1.0338
4.3,0.0,0.0,-1.6439,1.0304,-0.0835,-0.0949,1.0338,1.0338
4.401,0.0,0.0,-1.6439,1.0795,-0.0881,-0.0972,1.0831,1.0831
4.5,0.0,0.0,-1.6439,1.1269,-0.0928,-0.096,1.1307,1.1307
4.601,0.0,0.0,-1.6439,1.1269,-0.0928,-0.096,1.1307,1.1307
4.701,0.0,0.0,-1.6439,1.1726,-0.0973,-0.1005,1.1765,1.1766
4.8,0.0,0.0,-1.6439,1.1726,-0.0973,-0.1005,1.1765,1.1766
4.901,0.0,0.0,-1.6439,1.2326,-0.1034,-0.1016,1.2369,1.237
5.001,-0.0019,-0.0262,-1.6439,1.2741,-0.1076,-0.1016,1.2785,1.2786
5.101,-0.0019,-0.0262,-1.6439,1.2741,-0.1076,-0.1016,1.2785,1.2786
5.201,-0.0019,-0.0262,-1.6439,1.3225,-0.1125,-0.1016,1.3272,1.3272
5.3,-0.0019,-0.0262,-1.6439,1.3638,-0.1167,-0.0939,1.3687,1.3687
5.401,-0.0019,-0.0262,-1.6439,1.375,-0.1177,-0.0939,1.3799,1.3799
5.5,-0.0019,-0.0262,-1.6439,1.4227,-0.1221,-0.0873,1.4278,1.4278
5.601,-0.0019,-0.0262,-1.6439,1.4227,-0.1221,-0.0873,1.4278,1.4278
5.701,-0.0019,-0.0262,-1.6439,1.4701,-0.1263,-0.0918,1.4754,1.4754
5.8,-0.0019,-0.0262,-1.6439,1.5117,-0.1302,-0.0949,1.5172,1.5172
5.9,-0.0019,-0.0262,-1.6439,1.5117,-0.1302,-0.0949,1.5172,1.5172
6.001,-0.0019,-0.0262,-1.6439,1.5581,-0.1346,-0.0929,1.5638,1.5638
6.101,-0.0019,-0.0262,-1.6439,1.6002,-0.1387,-0.096,1.6061,1.6061
6.201,-0.0019,-0.0262,-1.6439,1.6065,-0.1393,-0.096,1.6124,1.6124
6.301,-0.0019,-0.0262,-1.6439,1.6612,-0.1445,-0.0929,1.6674,1.6674
6.4,-0.0019,-0.0262,-1.6439,1.6612,-0.1445,-0.0929,1.6674,1.6674
6.501,-0.0019,-0.0262,-1.6439,1.7039,-0.1485,-0.0949,1.7102,1.7102
6.601,-0.0019,-0.0262,-1.6439,1.7511,-0.1531,-0.0993,1.7576,1.7576
6.7,-0.0019,-0.0262,-1.6439,1.7511,-0.1531,-0.0993,1.7576,1.7576
6.8,-0.0019,-0.0262,-1.6439,1.7929,-0.1572,-0.1037,1.7996,1.7996
6.9,-0.0019,-0.0262,-1.6439,1.8316,-0.1612,-0.1124,1.8385,1.8385
7.001,-0.0019,-0.0262,-1.6439,1.8637,-0.1648,-0.1114,1.8707,1.8707
7.1,-0.0019,-0.0262,-1.6439,1.9079,-0.1696,-0.1093,1.9152,1.9152
7.2,-0.0019,-0.0262,-1.6439,1.9197,-0.1709,-0.108,1.9271,1.9271
7.3,-0.0019,-0.0262,-1.6439,1.9548,-0.1746,-0.1026,1.9623,1.9624
7.401,-0.0019,-0.0262,-1.6439,1.9548,-0.1746,-0.1026,1.9623,1.9624
7.5,-0.0019,-0.0262,-1.6439,2.0296,-0.182,-0.0983,2.0375,2.0375
7.6,-0.0019,-0.0262,-1.6439,2.061,-0.1851,-0.096,2.069,2.069
7.7,-0.0019,-0.0262,-1.6439,2.0928,-0.1882,-0.0939,2.101,2.101
7.8,-0.0019,-0.0262,-1.6439,2.1241,-0.1911,-0.0949,2.1323,2.1324
7.9,-0.0019,-0.0262,-1.6439,2.1542,-0.1939,-0.0949,2.1627,2.1627
8.0,-0.0019,-0.0262,-1.6439,2.185,-0.1968,-0.0939,2.1935,2.1936
8.1,-0.0019,-0.0262,-1.6439,2.2176,-0.1998,-0.0929,2.2262,2.2263
8.2,-0.0019,-0.0262,-1.6439,2.2498,-0.2028,-0.0885,2.2586,2.2586
8.301,-0.0036,-0.0496,-1.6439,2.2835,-0.2059,-0.0949,2.2925,2.2925
8.4,-0.0036,-0.0496,-1.6439,2.3152,-0.209,-0.0972,2.3243,2.3243
8.5,-0.0036,-0.0496,-1.6439,2.3469,-0.2121,-0.0983,2.3561,2.3561
8.601,-0.0036,-0.0496,-1.6439,2.3781,-0.2155,-0.1093,2.3875,2.3875
8.7,-0.0036,-0.0496,-1.6439,2.41,-0.2189,-0.1059,2.4196,2.4196
8.8,-0.0036,-0.0496,-1.6439,2.4426,-0.2225,-0.1124,2.4524,2.4524
8.9,-0.0036,-0.0496,-1.6439,2.4758,-0.2262,-0.1114,2.4857,2.4857
9.0,-0.0036,-0.0496,-1.6439,2.5085,-0.2299,-0.1157,2.5186,2.5186
9.101,-0.0036,-0.0496,-1.6439,2.5409,-0.2336,-0.1147,2.5512,2.5512
9.201,-0.0036,-0.0496,-1.6439,2.5728,-0.2372,-0.1103,2.5833,2.5833
9.3,-0.0036,-0.0496,-1.6439,2.6047,-0.2407,-0.108,2.6153,2.6153
9.4,-0.0036,-0.0496,-1.6439,2.6379,-0.2442,-0.0993,2.6487,2.6487
9.501,-0.0036,-0.0496,-1.6439,2.658,-0.2461,-0.0983,2.6689,2.6689
9.6,-0.0036,-0.0496,-1.6439,2.7071,-0.2509,-0.0993,2.7182,2.7182
9.701,-0.0036,-0.0496,-1.6439,2.7382,-0.2542,-0.107,2.7494,2.7494
9.8,-0.0036,-0.0496,-1.6439,2.7721,-0.2581,-0.1157,2.7835,2.7835
9.901,-0.0036,-0.0496,-1.6439,2.8029,-0.2616,-0.1134,2.8146,2.8146
10.0,-0.0036,-0.0496,-1.6439,2.8357,-0.2651,-0.1016,2.8475,2.8475
10.1,-0.0036,-0.0496,-1.6439,2.8699,-0.2685,-0.096,2.8818,2.8819
10.201,-0.0036,-0.0496,-1.6439,2.9035,-0.2717,-0.0939,2.9156,2.9156
10.3,-0.0036,-0.0496,-1.6439,2.9372,-0.2748,-0.0929,2.9494,2.9494
10.4,-0.0051,-0.0698,-1.6439,2.9701,-0.2781,-0.0983,2.9824,2.9825
10.5,-0.0051,-0.0698,-1.6439,3.0044,-0.2814,-0.0972,3.0169,3.0169
10.6,-0.0051,-0.0698,-1.6439,3.0363,-0.2847,-0.1037,3.049,3.049
10.7,-0.0051,-0.0698,-1.6439,3.07,-0.2887,-0.1278,3.0829,3.0829
10.8,-0.0051,-0.0698,-1.6439,3.1029,-0.2941,-0.1845,3.1161,3.1161
10.9,-0.0051,-0.0698,-1.6439,3.1363,-0.302,-0.263,3.15,3.15
11.0,-0.0051,-0.0698,-1.6439,3.1683,-0.3124,-0.3403,3.1826,3.1826
11.1,-0.0071,-0.0972,-1.6439,3.1977,-0.3243,-0.4102,3.2128,3.2128
11.2,-0.0071,-0.0972,-1.6439,3.2271,-0.3384,-0.4648,3.2432,3.2432
11.301,-0.009,-0.1223,-1.6439,3.2564,-0.3539,-0.4953,3.2736,3.2736
11.4,-0.009,-0.1223,-1.6439,3.2856,-0.3696,-0.491,3.3038,3.3038
11.5,-0.0107,-0.146,-1.645,3.315,-0.3854,-0.4953,3.3343,3.3343
11.6,-0.0107,-0.146,-1.645,3.3438,-0.4012,-0.503,3.3642,3.3642
11.7,-0.0128,-0.1745,-1.645,3.3724,-0.4167,-0.4943,3.3939,3.3939
11.8,-0.0128,-0.1745,-1.645,3.4011,-0.4324,-0.5074,3.4237,3.4237
11.9,-0.0144,-0.1952,-1.646,3.4299,-0.4494,-0.5487,3.4536,3.4536
12.0,-0.016,-0.217,-1.646,3.4582,-0.4685,-0.6175,3.4833,3.4833
12.1,-0.016,-0.217,-1.646,3.4844,-0.4891,-0.6917,3.511,3.511
12.2,-0.0178,-0.2406,-1.646,3.5095,-0.5114,-0.743,3.5377,3.5377
12.3,-0.0197,-0.2649,-1.6493,3.5336,-0.5343,-0.7679,3.5635,3.5635
12.4,-0.0197,-0.2649,-1.6493,3.5578,-0.5577,-0.7648,3.5894,3.5894
12.5,-0.0215,-0.2866,-1.6514,3.5823,-0.581,-0.7592,3.6157,3.6157
12.601,-0.0235,-0.3106,-1.656,3.6069,-0.6041,-0.7494,3.6422,3.6422
12.7,-0.0235,-0.3106,-1.656,3.6314,-0.6268,-0.744,3.6685,3.6685
12.801,-0.0256,-0.3349,-1.6602,3.6565,-0.6501,-0.7561,3.6955,3.6955
12.9,-0.0256,-0.3349,-1.6602,3.6815,-0.6736,-0.7528,3.7226,3.7226
13.0,-0.0277,-0.3568,-1.6647,3.7055,-0.6959,-0.7451,3.7485,3.7486
13.1,-0.0277,-0.3568,-1.6647,3.7301,-0.7187,-0.7484,3.7752,3.7752
13.201,-0.0297,-0.3782,-1.6657,3.7547,-0.7416,-0.7538,3.8018,3.8018
13.301,-0.0317,-0.3988,-1.6689,3.7798,-0.7655,-0.7702,3.829,3.8291
13.4,-0.0317,-0.3988,-1.6689,3.8025,-0.7903,-0.8727,3.8541,3.8541
13.501,-0.0342,-0.4235,-1.6722,3.8206,-0.8184,-1.08,3.8749,3.8749
13.6,-0.0373,-0.4538,-1.6734,3.832,-0.8487,-1.2818,3.8894,3.8894
13.701,-0.04,-0.4798,-1.6755,3.8382,-0.8826,-1.4519,3.899,3.899
13.8,-0.0422,-0.5007,-1.6776,3.8391,-0.9169,-1.5905,3.9035,3.9035
13.9,-0.0468,-0.5437,-1.6776,3.8357,-0.951,-1.7127,3.9038,3.9038
14.0,-0.0492,-0.566,-1.6776,3.8288,-0.9842,-1.8097,3.9005,3.9005
14.101,-0.0539,-0.6094,-1.6776,3.8196,-1.017,-1.8644,3.8948,3.8948
14.2,-0.0567,-0.6356,-1.6788,3.8095,-1.0483,-1.8916,3.8881,3.8882
14.3,-0.0596,-0.6623,-1.6788,3.7984,-1.0805,-1.9057,3.8806,3.8806
14.4,-0.0622,-0.686,-1.6799,3.787,-1.1137,-1.9036,3.8728,3.8728
14.5,-0.0653,-0.7146,-1.6799,3.7757,-1.147,-1.896,3.8652,3.8652
14.601,-0.0687,-0.7455,-1.6799,3.7647,-1.1795,-1.8982,3.8578,3.8578
14.701,-0.0723,-0.7783,-1.6799,3.7536,-1.2121,-1.9003,3.8504,3.8504
14.8,-0.0755,-0.8077,-1.6821,3.7425,-1.2444,-1.9047,3.8429,3.8429
14.9,-0.0793,-0.8407,-1.6832,3.7312,-1.2767,-1.9069,3.8353,3.8353
15.001,-0.0828,-0.8724,-1.6842,3.7197,-1.3094,-1.909,3.8276,3.8276
15.1,-0.0863,-0.9025,-1.6853,3.7083,-1.3421,-1.9057,3.8199,3.8199
15.2,-0.0907,-0.9406,-1.6863,3.6968,-1.3754,-1.9003,3.8124,3.8124
15.3,-0.0931,-0.9606,-1.6886,3.6853,-1.4085,-1.908,3.8049,3.8049
15.4,-0.0965,-0.9895,-1.6897,3.6739,-1.4409,-1.9069,3.7974,3.7974
15.5,-0.1003,-1.0211,-1.6909,3.6624,-1.4732,-1.9167,3.7898,3.7898
15.6,-0.1037,-1.0487,-1.6919,3.6505,-1.5064,-1.9145,3.782,3.782
15.701,-0.109,-1.0925,-1.6919,3.6386,-1.5399,-1.9124,3.7742,3.7742
15.801,-0.1119,-1.1155,-1.694,3.6266,-1.5737,-1.9134,3.7664,3.7664
15.9,-0.1147,-1.1384,-1.694,3.6152,-1.6061,-1.909,3.7591,3.7591
16.001,-0.1179,-1.1642,-1.6963,3.6039,-1.6385,-1.9024,3.752,3.752
16.101,-0.1205,-1.1848,-1.6973,3.5925,-1.6716,-1.9014,3.7448,3.7448
16.201,-0.1265,-1.2313,-1.6984,3.5809,-1.705,-1.9047,3.7375,3.7375
16.3,-0.1302,-1.2598,-1.7027,3.5691,-1.7389,-1.9036,3.7302,3.7302
16.4,-0.1302,-1.2598,-1.7027,3.5577,-1.7718,-1.9024,3.7233,3.7233
16.5,-0.1339,-1.2858,-1.7137,3.5463,-1.8046,-1.9069,3.7166,3.7166
16.6,-0.1339,-1.2858,-1.7137,3.5351,-1.8372,-1.9014,3.7101,3.7102
16.7,-0.1339,-1.2858,-1.7137,3.5235,-1.8704,-1.9069,3.7034,3.7039
16.801,-0.137,-1.3057,-1.7312,3.5113,-1.9049,-1.9134,3.6972,3.6972
16.9,-0.137,-1.3057,-1.7312,3.4997,-1.9369,-1.9188,3.6909,3.6911
17.0,-0.1413,-1.3304,-1.7443,3.4882,-1.9691,-1.9157,3.6852,3.6852
17.1,-0.1413,-1.3304,-1.7443,3.4762,-2.0023,-1.9188,3.6791,3.6793
17.201,-0.1413,-1.3304,-1.7443,3.4646,-2.0345,-1.9178,3.6732,3.6739
17.3,-0.146,-1.3551,-1.7682,3.4523,-2.0681,-1.9221,3.6682,3.6683
17.4,-0.146,-1.3551,-1.7682,3.44,-2.1009,-1.9331,3.6626,3.6627
17.5,-0.1504,-1.3759,-1.7846,3.4263,-2.1364,-1.9396,3.6567,3.6567
17.601,-0.1504,-1.3759,-1.7846,3.415,-2.1659,-1.9352,3.6518,3.6519
17.701,-0.1504,-1.3759,-1.7846,3.4027,-2.1987,-1.9286,3.6468,3.6471
17.8,-0.1556,-1.3986,-1.801,3.3909,-2.2302,-1.9254,3.6427,3.6427
17.9,-0.1556,-1.3986,-1.801,3.3786,-2.2636,-1.9221,3.6384,3.6386
18.001,-0.1556,-1.3986,-1.801,3.3739,-2.2764,-1.9254,3.6367,3.6371
18.101,-0.1612,-1.4213,-1.8172,3.3591,-2.3162,-1.9286,3.6323,3.6323
18.2,-0.1612,-1.4213,-1.8172,3.3421,-2.362,-1.9286,3.6269,3.6274
18.301,-0.1667,-1.4417,-1.837,3.3397,-2.3683,-1.9265,3.6266,3.6267
18.401,-0.1667,-1.4417,-1.837,3.3225,-2.4154,-1.9188,3.6224,3.6225
18.501,-0.1725,-1.4624,-1.849,3.3054,-2.4611,-1.956,3.6184,3.6184
18.6,-0.1725,-1.4624,-1.849,3.2907,-2.4961,-2.0061,3.6139,3.6142
18.7,-0.1787,-1.4831,-1.8675,3.285,-2.5071,-2.0595,3.6117,3.6119
18.8,-0.1787,-1.4831,-1.8675,3.2644,-2.5435,-2.1775,3.6026,3.6026
18.9,-0.1849,-1.5029,-1.8829,3.234,-2.5825,-2.341,3.5852,3.5853
19.0,-0.1849,-1.5029,-1.8829,3.2076,-2.6069,-2.4511,3.5676,3.5676
19.101,-0.1849,-1.5029,-1.8829,3.2028,-2.6107,-2.473,3.5643,3.5643
19.201,-0.1915,-1.5226,-1.897,3.163,-2.6392,-2.64,3.5354,3.5354
19.3,-0.1915,-1.5226,-1.897,3.163,-2.6392,-2.64,3.5354,3.5354
19.401,-0.1915,-1.5226,-1.897,3.1048,-2.6668,-2.8931,3.4891,3.4892
19.502,-0.1915,-1.5226,-1.897,3.0492,-2.678,-3.0543,3.44,3.4405
19.601,-0.1915,-1.5226,-1.897,3.0492,-2.678,-3.0543,3.44,3.4405
19.701,-0.2012,-1.5503,-1.9155,2.9932,-2.6818,-3.1297,3.3889,3.3889
19.8,-0.2012,-1.5503,-1.9155,2.9932,-2.6818,-3.1297,3.3889,3.3889
19.901,-0.2012,-1.5503,-1.9155,2.9217,-2.6824,-3.1351,3.3217,3.3217
20.0,-0.2012,-1.5503,-1.9155,2.872,-2.6827,-3.1362,3.2751,3.2752
20.1,-0.2012,-1.5503,-1.9155,2.872,-2.6827,-3.1362,3.2751,3.2752
20.2,-0.2012,-1.5503,-1.9155,2.8172,-2.6829,3.1416,3.2236,3.2239
20.3,-0.2105,-1.5752,-1.9296,2.7645,-2.683,-3.1329,3.1746,3.1746
20.401,-0.2105,-1.5752,-1.9296,2.7527,-2.6831,-3.1318,3.1635,3.1635
20.5,-0.2105,-1.5752,-1.9296,2.6943,-2.6837,-3.1275,3.1091,3.1092
20.6,-0.2105,-1.5752,-1.9296,2.6943,-2.6837,-3.1275,3.1091,3.1092
20.701,-0.2105,-1.5752,-1.9296,2.6389,-2.6844,-3.1287,3.0575,3.0577
20.801,-0.2105,-1.5752,-1.9296,2.5915,-2.6848,3.1339,3.0132,3.0137
20.901,-0.2105,-1.5752,-1.9296,2.5915,-2.6848,3.1339,3.0132,3.0137
21.001,-0.2186,-1.5954,-1.9558,2.5334,-2.6837,3.088,2.9593,2.9594
21.1,-0.2186,-1.5954,-1.9558,2.485,-2.6805,3.0369,2.9132,2.9132
21.201,-0.2186,-1.5954,-1.9558,2.4776,-2.6797,3.0269,2.906,2.906
21.3,-0.2186,-1.5954,-1.9558,2.4161,-2.6711,2.9451,2.8457,2.8458
21.401,-0.2186,-1.5954,-1.9558,2.4161,-2.6711,2.9451,2.8457,2.8458
21.501,-0.2186,-1.5954,-1.9558,2.3692,-2.661,2.9037,2.7985,2.7986
21.601,-0.2186,-1.5954,-1.9558,2.3134,-2.6467,2.8578,2.7414,2.7415
21.7,-0.2186,-1.5954,-1.9558,2.3134,-2.6467,2.8578,2.7414,2.7415
21.8,-0.2186,-1.5954,-1.9558,2.2655,-2.6323,2.8252,2.6916,2.6917
21.9,-0.2186,-1.5954,-1.9558,2.2262,-2.6193,2.811,2.6504,2.6505
22.0,-0.2264,-1.6143,-1.9701,2.1927,-2.6078,2.8121,2.6151,2.6152
22.1,-0.2264,-1.6143,-1.9701,2.1454,-2.5916,2.8198,2.5651,2.5652
22.2,-0.2264,-1.6143,-1.9701,2.1336,-2.5876,2.8208,2.5527,2.5528
22.3,-0.2264,-1.6143,-1.9701,2.0793,-2.5695,2.8175,2.4956,2.4957
22.401,-0.2264,-1.6143,-1.9701,2.0793,-2.5695,2.8175,2.4956,2.4957
22.501,-0.2264,-1.6143,-1.9701,2.0137,-2.5474,2.8208,2.4267,2.4267
22.601,-0.2264,-1.6143,-1.9701,1.9817,-2.5367,2.8121,2.393,2.393
22.7,-0.2264,-1.6143,-1.9701,1.9474,-2.5247,2.8044,2.3567,2.3567
22.801,-0.2264,-1.6143,-1.9701,1.9141,-2.5131,2.8067,2.3216,2.3216
22.9,-0.2264,-1.6143,-1.9701,1.879,-2.5007,2.8013,2.2844,2.2844
23.0,-0.2264,-1.6143,-1.9701,1.8477,-2.4896,2.8013,2.2513,2.2513
23.1,-0.2264,-1.6143,-1.9701,1.8113,-2.4769,2.8054,2.2128,2.2128
23.201,-0.2264,-1.6143,-1.9701,1.7798,-2.4659,2.8054,2.1795,2.1795
23.3,-0.2264,-1.6143,-1.9701,1.7469,-2.4544,2.8067,2.1447,2.1447
23.4,-0.2264,-1.6143,-1.9701,1.7134,-2.4422,2.7838,2.109,2.109
23.5,-0.2264,-1.6143,-1.9701,1.6798,-2.4285,2.7379,2.0728,2.0728
23.6,-0.2264,-1.6143,-1.9701,1.6493,-2.4138,2.6658,2.039,2.039
23.701,-0.2264,-1.6143,-1.9701,1.6184,-2.3961,2.5972,2.0036,2.0036
23.8,-0.2264,-1.6143,-1.9701,1.5902,-2.3772,2.5285,1.9702,1.9702
23.9,-0.2264,-1.6143,-1.9701,1.5597,-2.3549,2.5066,1.9336,1.9336
24.0,-0.2264,-1.6143,-1.9701,1.5323,-2.3348,2.5087,1.9005,1.9006
24.1,-0.2186,-1.5954,-1.9558,1.504,-2.314,2.511,1.8664,1.8665
24.201,-0.2186,-1.5954,-1.9558,1.4761,-2.2935,2.5087,1.8328,1.8328
24.3,-0.2186,-1.5954,-1.9558,1.4477,-2.2728,2.51,1.7986,1.7986
24.4,-0.2186,-1.5954,-1.9558,1.4197,-2.2519,2.4913,1.7649,1.7649
24.5,-0.2186,-1.5954,-1.9558,1.3917,-2.229,2.4368,1.7303,1.7304
24.6,-0.2105,-1.5752,-1.9296,1.3654,-2.2047,2.3703,1.6966,1.697
24.7,-0.2105,-1.5752,-1.9296,1.3413,-2.1792,2.3049,1.6651,1.6652
24.8,-0.2105,-1.5752,-1.9296,1.3193,-2.1531,2.2525,1.6354,1.6354
24.9,-0.2105,-1.5752,-1.9296,1.2971,-2.1252,2.2394,1.6048,1.6048
25.0,-0.2012,-1.5503,-1.9155,1.2749,-2.0973,2.2427,1.5741,1.5742
25.1,-0.2012,-1.5503,-1.9155,1.2528,-2.0695,2.2448,1.544,1.544
25.201,-0.2012,-1.5503,-1.9155,1.2309,-2.0423,2.2482,1.5141,1.5143
25.301,-0.1915,-1.5226,-1.897,1.2089,-2.0149,2.2492,1.4843,1.4844
25.401,-0.1915,-1.5226,-1.897,1.1872,-1.9879,2.2438,1.455,1.455
25.5,-0.1849,-1.5029,-1.8829,1.165,-1.9597,2.2328,1.425,1.4251
25.6,-0.1849,-1.5029,-1.8829,1.1438,-1.9317,2.2089,1.3962,1.3962
25.7,-0.1787,-1.4831,-1.8675,1.123,-1.9026,2.1848,1.3675,1.3676
25.8,-0.1787,-1.4831,-1.8675,1.1026,-1.8729,2.1653,1.3393,1.3393
25.9,-0.1725,-1.4624,-1.849,1.0834,-1.8443,2.163,1.3125,1.3127
26.0,-0.1725,-1.4624,-1.849,1.0641,-1.8155,2.1619,1.286,1.286
26.101,-0.1667,-1.4417,-1.837,1.0446,-1.7863,2.1586,1.2592,1.2593
26.2,-0.1667,-1.4417,-1.837,1.0247,-1.7567,2.1619,1.2322,1.2323
26.3,-0.1612,-1.4213,-1.8172,1.0045,-1.7267,2.1653,1.205,1.2051
26.4,-0.1612,-1.4213,-1.8172,0.9846,-1.6979,2.1848,1.1786,1.1787
26.5,-0.1556,-1.3986,-1.801,0.9643,-1.6701,2.211,1.1523,1.1524
26.6,-0.1556,-1.3986,-1.801,0.9427,-1.6431,2.271,1.1251,1.1252
26.7,-0.1504,-1.3759,-1.7846,0.9191,-1.6174,2.3365,1.0964,1.0964
26.8,-0.1504,-1.3759,-1.7846,0.8932,-1.5919,2.3747,1.0657,1.0658
26.9,-0.146,-1.3551,-1.7682,0.8672,-1.568,2.4106,1.0353,1.0354
27.001,-0.146,-1.3551,-1.7682,0.84,-1.5449,2.4489,1.0041,1.0042
27.1,-0.1413,-1.3304,-1.7443,0.8129,-1.5227,2.4522,0.9731,0.9734
27.2,-0.1413,-1.3304,-1.7443,0.7858,-1.5003,2.4553,0.9425,0.9425
27.3,-0.1413,-1.3304,-1.7443,0.758,-1.4775,2.4532,0.9111,0.9112
27.4,-0.137,-1.3057,-1.7312,0.7303,-1.4548,2.4553,0.88,0.8801
27.5,-0.137,-1.3057,-1.7312,0.7009,-1.4307,2.4576,0.8471,0.8472
27.6,-0.1339,-1.2858,-1.7137,0.6743,-1.4092,2.4641,0.8175,0.8175
27.7,-0.1339,-1.2858,-1.7137,0.6471,-1.3873,2.462,0.7875,0.7875
27.8,-0.1302,-1.2598,-1.7027,0.6192,-1.3647,2.4609,0.7567,0.7567
27.9,-0.1302,-1.2598,-1.7027,0.591,-1.3415,2.4522,0.7257,0.7258
28.0,-0.1265,-1.2313,-1.6984,0.5638,-1.3191,2.4499,0.6959,0.6959
28.101,-0.1239,-1.2112,-1.6984,0.5359,-1.2959,2.4476,0.6652,0.6652
28.201,-0.1205,-1.1848,-1.6973,0.5089,-1.2734,2.4445,0.6356,0.6356
28.3,-0.1179,-1.1642,-1.6963,0.4814,-1.2501,2.4389,0.6054,0.6055
28.4,-0.1179,-1.1642,-1.6963,0.4546,-1.2274,2.4379,0.5759,0.576
28.5,-0.1147,-1.1384,-1.694,0.427,-1.2041,2.4412,0.5457,0.5457
28.6,-0.1119,-1.1155,-1.694,0.3995,-1.1809,2.4445,0.5155,0.5155
28.7,-0.109,-1.0925,-1.6919,0.3708,-1.157,2.4476,0.4841,0.4841
28.8,-0.109,-1.0925,-1.6919,0.3435,-1.1342,2.4456,0.4543,0.4545
28.9,-0.1037,-1.0487,-1.6919,0.3171,-1.1121,2.4445,0.4254,0.4255
29.0,-0.1037,-1.0487,-1.6919,0.2892,-1.089,2.4532,0.3949,0.395
29.1,-0.1003,-1.0211,-1.6909,0.2613,-1.0662,2.4564,0.3645,0.3645
29.2,-0.0965,-0.9895,-1.6897,0.2334,-1.0433,2.4532,0.334,0.3343
29.301,-0.0965,-0.9895,-1.6897,0.2053,-1.02,2.451,0.3033,0.3034
