time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
5.4,0.0,0.0,-1.6439,0.1615,0.0416,0.3108,0.158,0.1667
5.5,0.0,0.0,-1.6439,0.1416,0.0355,0.2868,0.1386,0.146
5.601,0.0,0.0,-1.6439,0.1388,0.0347,0.2834,0.1359,0.1431
5.701,0.0,0.0,-1.6439,0.1175,0.0286,0.2606,0.1151,0.1209
5.8,0.0,0.0,-1.6439,0.093,0.0224,0.2257,0.0911,0.0957
5.901,0.0,0.0,-1.6439,0.0894,0.0216,0.2236,0.0876,0.0919
6.001,0.0,0.0,-1.6439,0.0629,0.0157,0.1908,0.0616,0.0648
6.1,0.0,0.0,-1.6439,0.0529,0.0138,0.1756,0.0517,0.0547
6.2,0.0,0.0,-1.6439,0.0402,0.0117,0.1461,0.0392,0.0419
6.301,0.0,0.0,-1.6439,0.0351,0.011,0.1351,0.0342,0.0368
6.401,0.0,0.0,-1.6439,0.0184,0.0087,0.1155,0.0177,0.0204
6.5,0.0,0.0,-1.6439,0.0012,0.0069,0.0894,0.0007,0.0071
6.6,0.0,0.0,-1.6439,-0.0105,0.0059,0.0817,-0.0109,0.0121
6.7,0.0,0.0,-1.6439,-0.012,0.0058,0.0806,-0.0124,0.0133
6.801,0.0,0.0,-1.6439,-0.0155,0.0055,0.0785,-0.0158,0.0164
6.9,0.0,0.0,-1.6439,-0.0155,0.0055,0.0785,-0.0158,0.0164
7.0,0.0,0.0,-1.6439,-0.0037,0.0065,0.096,-0.0041,0.0075
7.1,0.0,0.0,-1.6439,0.012,0.0081,0.1101,0.0113,0.0144
7.2,0.0,0.0,-1.6439,0.012,0.0081,0.1101,0.0113,0.0144
7.3,0.0,0.0,-1.6439,0.029,0.01,0.1199,0.0282,0.0307
7.4,0.0,0.0,-1.6439,0.029,0.01,0.1199,0.0282,0.0307
7.5,0.0,0.0,-1.6439,0.0532,0.0133,0.1515,0.0521,0.0548
7.6,0.0,0.0,-1.6439,0.0743,0.0166,0.17,0.0729,0.0762
7.7,0.0,0.0,-1.6439,0.0743,0.0166,0.17,0.0729,0.0762
7.801,0.0,0.0,-1.6439,0.1007,0.0213,0.1951,0.0988,0.1029
7.9,0.0,0.0,-1.6439,0.122,0.0256,0.2105,0.1198,0.1246
8.0,0.0,0.0,-1.6439,0.1239,0.026,0.2203,0.1217,0.1266
8.1,0.0,0.0,-1.6439,0.1515,0.0324,0.2485,0.1487,0.1549
8.201,0.0,0.0,-1.6439,0.1515,0.0324,0.2485,0.1487,0.1549
8.3,0.0,0.0,-1.6439,0.1718,0.0378,0.2747,0.1686,0.1759
8.4,0.0,0.0,-1.6439,0.1884,0.0425,0.2737,0.1848,0.1931
8.5,0.0,0.0,-1.6439,0.1884,0.0425,0.2737,0.1848,0.1931
8.6,0.0,0.0,-1.6439,0.1896,0.0429,0.2747,0.1859,0.1943
8.7,0.0,0.0,-1.6439,0.1896,0.0429,0.2705,0.1859,0.1943
8.8,0.0,0.0,-1.6439,0.1896,0.0429,0.2683,0.1859,0.1943
8.9,0.0,0.0,-1.6439,0.1896,0.0429,0.2705,0.1859,0.1943
9.001,0.0,0.0,-1.6439,0.1896,0.0429,0.2705,0.1859,0.1943
9.1,0.0,0.0,-1.6439,0.1896,0.0429,0.2693,0.1859,0.1943
9.2,0.0,0.0,-1.6439,0.1896,0.0429,0.2628,0.1859,0.1943
9.3,0.0,0.0,-1.6439,0.1896,0.0429,0.2628,0.1859,0.1943
9.4,0.0,0.0,-1.6439,0.1896,0.0429,0.2628,0.1859,0.1943
9.501,0.0,0.0,-1.6439,0.1896,0.0429,0.2649,0.1859,0.1943
9.601,0.0,0.0,-1.6439,0.1896,0.0429,0.266,0.1859,0.1943
9.7,0.0,0.0,-1.6439,0.1896,0.0429,0.2737,0.1859,0.1943
9.8,0.0,0.0,-1.6439,0.1896,0.0429,0.2672,0.1859,0.1943
9.901,0.0,0.0,-1.6439,0.1896,0.0429,0.2606,0.1859,0.1944
10.001,0.0,0.0,-1.6439,0.1896,0.0429,0.2606,0.1859,0.1944
