time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,0.0,0.0,-0.0033,-0.0,0.0,-0.1253,0.0,0.0
0.2,0.0,0.0,-0.0033,0.0049,-0.0006,-0.1253,-0.0006,0.0049
0.301,0.0,0.0,-0.0033,0.0072,-0.0009,-0.1243,-0.0009,0.0073
0.4,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
0.5,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
0.6,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
0.7,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
0.8,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
0.901,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
1.0,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.0009,0.0078
1.1,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.2,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.3,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.4,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.5,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.6,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.7,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.8,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
1.9,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.0,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.1,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.2,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.3,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.4,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.501,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.6,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.7,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.8,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
2.9,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.0,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.1,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.2,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.3,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.401,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.5,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.6,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.7,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.8,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
3.9,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
4.0,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
4.1,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
4.201,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
4.301,0.0,0.0,-0.0033,0.0078,-0.001,-0.1253,-0.001,0.0078
