time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.1,2.0079,0.0302,0.0361,1.9867,0.2754,0.6131,0.2457,0.246
6.2,2.0079,0.0302,0.0361,2.0021,0.2865,0.6316,0.2563,0.2563
6.3,2.0079,0.0302,0.0361,2.0163,0.2971,0.648,0.2664,0.267
6.4,2.0602,0.0321,0.0372,2.029,0.3069,0.6632,0.2757,0.2765
6.5,2.0602,0.0321,0.0372,2.0396,0.3153,0.6753,0.2837,0.2839
6.6,2.0602,0.0321,0.0372,2.0494,0.3233,0.6884,0.2914,0.2914
6.7,2.0602,0.0321,0.0372,2.0585,0.331,0.7014,0.2987,0.2988
6.8,2.0602,0.0321,0.0372,2.0674,0.3386,0.7135,0.306,0.3066
6.9,2.0602,0.0321,0.0372,2.0738,0.3442,0.7233,0.3114,0.3124
7.0,2.1124,0.0342,0.0436,2.0836,0.3529,0.7376,0.3197,0.32
7.1,2.1124,0.0342,0.0436,2.0908,0.3596,0.7484,0.326,0.3261
7.2,2.1124,0.0342,0.0436,2.0974,0.3658,0.7571,0.3319,0.3319
7.3,2.1124,0.0342,0.0436,2.1024,0.3706,0.7648,0.3364,0.3365
7.4,2.1124,0.0342,0.0436,2.1064,0.3744,0.7713,0.3401,0.3402
7.501,2.1124,0.0342,0.0436,2.1088,0.3768,0.7746,0.3424,0.3426
7.6,2.1124,0.0342,0.0436,2.1119,0.3798,0.7789,0.3453,0.3456
7.7,2.1124,0.0342,0.0436,2.1134,0.3813,0.7812,0.3467,0.3471
7.8,2.1124,0.0342,0.0436,2.1148,0.3827,0.7844,0.3481,0.3485
7.9,2.1124,0.0342,0.0436,2.115,0.3829,0.7854,0.3482,0.3487
8.0,2.1124,0.0342,0.0436,2.1155,0.3834,0.7854,0.3487,0.3492
8.1,2.1124,0.0342,0.0436,2.1169,0.3848,0.7866,0.3501,0.3506
8.2,2.1124,0.0342,0.0436,2.1174,0.3853,0.7887,0.3506,0.3512
8.3,2.1124,0.0342,0.0436,2.1175,0.3853,0.7887,0.3506,0.3512
8.4,2.1124,0.0342,0.0436,2.1175,0.3854,0.7887,0.3506,0.3512
8.5,2.1124,0.0342,0.0436,2.1175,0.3854,0.7887,0.3506,0.3512
8.6,2.1124,0.0342,0.0436,2.1177,0.3855,0.7887,0.3508,0.3514
8.7,2.1641,0.0372,0.0752,2.1188,0.3867,0.7887,0.3519,0.3524
8.8,2.1641,0.0372,0.0752,2.1201,0.388,0.791,0.3531,0.3535
8.9,2.1641,0.0372,0.0752,2.1214,0.3893,0.792,0.3543,0.3547
9.0,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.1,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.2,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.3,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.4,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.5,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.6,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.7,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.8,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
9.9,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
10.0,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
10.1,2.1641,0.0372,0.0752,2.1226,0.3905,0.7953,0.3554,0.3558
10.2,2.1641,0.0372,0.0752,2.1226,0.3906,0.7953,0.3555,0.3558
10.301,2.1641,0.0372,0.0752,2.1226,0.3906,0.7953,0.3555,0.3558
10.401,2.1641,0.0372,0.0752,2.1226,0.3906,0.7953,0.3555,0.3558
10.501,2.1641,0.0372,0.0752,2.1226,0.3906,0.7953,0.3555,0.3558
10.6,2.1641,0.0372,0.0752,2.1226,0.3906,0.7953,0.3555,0.3558
10.7,2.1641,0.0372,0.0752,2.1227,0.3906,0.7953,0.3555,0.3558
10.8,2.1641,0.0372,0.0752,2.1227,0.3906,0.7953,0.3555,0.3558
10.9,2.1641,0.0372,0.0752,2.1227,0.3906,0.7953,0.3555,0.3558
11.0,2.1641,0.0372,0.0752,2.1227,0.3906,0.7953,0.3555,0.3558
11.1,2.1641,0.0372,0.0752,2.1227,0.3906,0.7953,0.3555,0.3558
11.2,2.1641,0.0372,0.0752,2.1227,0.3907,0.7953,0.3556,0.3559
11.301,2.1641,0.0372,0.0752,2.123,0.3909,0.7953,0.3558,0.3561
11.4,2.1641,0.0372,0.0752,2.1246,0.3926,0.7964,0.3573,0.3576
11.5,2.1641,0.0372,0.0752,2.1265,0.3946,0.7997,0.3592,0.3593
11.6,2.1641,0.0372,0.0752,2.1279,0.3959,0.8018,0.3604,0.3606
11.7,2.1641,0.0372,0.0752,2.1305,0.3986,0.8051,0.3629,0.363
11.8,2.1641,0.0372,0.0752,2.1326,0.4009,0.8074,0.365,0.365
11.9,2.1641,0.0372,0.0752,2.1347,0.4031,0.8105,0.3671,0.3671
12.0,2.1641,0.0372,0.0752,2.1371,0.4056,0.8138,0.3694,0.3694
12.1,2.1641,0.0372,0.0752,2.1392,0.4078,0.8182,0.3714,0.3715
12.2,2.1641,0.0372,0.0752,2.142,0.4108,0.8215,0.3742,0.3743
12.301,2.1641,0.0372,0.0752,2.1442,0.4132,0.8248,0.3765,0.3766
12.401,2.1641,0.0372,0.0752,2.1464,0.4156,0.828,0.3787,0.3788
12.5,2.1641,0.0372,0.0752,2.1487,0.4182,0.8313,0.381,0.3813
12.6,2.2162,0.0426,0.1244,2.1513,0.421,0.8357,0.3835,0.3839
12.7,2.2162,0.0426,0.1244,2.1533,0.4232,0.839,0.3854,0.3857
12.8,2.2162,0.0426,0.1244,2.1585,0.429,0.8423,0.3905,0.3907
12.901,2.2162,0.0426,0.1244,2.171,0.4432,0.8552,0.4031,0.4032
13.0,2.2669,0.0504,0.1735,2.1829,0.4572,0.8716,0.4151,0.4153
13.1,2.2669,0.0504,0.1735,2.1931,0.4696,0.888,0.4256,0.4256
13.2,2.2669,0.0504,0.1735,2.2023,0.4811,0.9034,0.4353,0.4355
13.3,2.3212,0.0617,0.2292,2.2106,0.4918,0.9175,0.444,0.4441
13.401,2.3212,0.0617,0.2292,2.219,0.5031,0.9327,0.4531,0.4531
13.5,2.3212,0.0617,0.2292,2.226,0.5127,0.9458,0.4608,0.4609
13.6,2.37,0.0745,0.2793,2.2324,0.5216,0.9578,0.4677,0.4678
13.7,2.37,0.0745,0.2793,2.2373,0.5287,0.9666,0.4731,0.4731
13.8,2.37,0.0745,0.2793,2.2416,0.535,0.9753,0.478,0.478
13.901,2.37,0.0745,0.2793,2.2451,0.5402,0.9819,0.4821,0.4821
14.0,2.37,0.0745,0.2793,2.2474,0.5437,0.9873,0.4848,0.4849
14.1,2.4193,0.09,0.3229,2.2498,0.5473,0.9917,0.4875,0.4877
14.2,2.4193,0.09,0.3229,2.2518,0.5504,0.9961,0.4898,0.4899
14.3,2.4193,0.09,0.3229,2.2537,0.5533,0.9994,0.4919,0.492
14.4,2.4193,0.09,0.3229,2.2551,0.5556,1.0015,0.4937,0.4937
14.5,2.4193,0.09,0.3229,2.2568,0.5582,1.0048,0.4955,0.4956
14.6,2.4193,0.09,0.3229,2.2589,0.5616,1.0091,0.4981,0.4981
14.7,2.4193,0.09,0.3229,2.2611,0.565,1.0135,0.5007,0.5007
14.8,2.4193,0.09,0.3229,2.264,0.5698,1.0179,0.5042,0.5043
14.901,2.4193,0.09,0.3229,2.2672,0.575,1.0243,0.5082,0.5082
15.0,2.4688,0.1079,0.3665,2.2706,0.5807,1.0297,0.5124,0.5126
15.1,2.4688,0.1079,0.3665,2.2731,0.5848,1.0353,0.5153,0.5154
15.2,2.4688,0.1079,0.3665,2.2767,0.591,1.0418,0.5198,0.5198
15.3,2.4688,0.1079,0.3665,2.2791,0.595,1.0462,0.5227,0.5227
15.401,2.4688,0.1079,0.3665,2.2806,0.5977,1.0495,0.5247,0.5247
15.5,2.4688,0.1079,0.3665,2.2818,0.5998,1.0517,0.5262,0.5262
15.6,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
15.701,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
15.8,2.4688,0.1079,0.3665,2.2826,0.6011,1.0549,0.5272,0.5272
15.9,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.0,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.1,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.201,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.3,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.401,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.5,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.6,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.7,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.8,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
16.901,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.0,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.1,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.2,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.3,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.4,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.5,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.601,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.701,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.8,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
17.901,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.0,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.1,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.201,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.301,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.4,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.5,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.6,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.7,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.8,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
18.901,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.0,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.1,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.2,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.301,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.401,2.4688,0.1079,0.3665,2.2826,0.6011,1.0538,0.5272,0.5272
19.5,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
19.6,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
19.7,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
19.8,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
19.9,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.0,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.1,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.201,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.3,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.4,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.5,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.6,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.7,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.8,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
20.9,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
21.0,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
21.1,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
21.2,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
21.301,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
21.4,2.4688,0.1079,0.3665,2.2826,0.6012,1.0538,0.5272,0.5272
