time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.1,1.9015,0.0264,0.0349,1.8785,0.3035,0.6665,0.2776,0.278
6.2,1.9015,0.0264,0.0349,1.8901,0.3128,0.6817,0.2866,0.2866
6.3,1.9015,0.0264,0.0349,1.9006,0.3215,0.6948,0.2949,0.295
6.4,1.9015,0.0264,0.0349,1.91,0.3294,0.7069,0.3025,0.3031
6.5,1.9554,0.0283,0.0361,1.9184,0.3367,0.7189,0.3095,0.3106
6.6,1.9554,0.0283,0.0361,1.9242,0.3419,0.7264,0.3145,0.3151
6.7,1.9554,0.0283,0.0361,1.9315,0.3484,0.7374,0.3207,0.321
6.8,1.9554,0.0283,0.0361,1.9368,0.3533,0.7451,0.3254,0.3255
6.901,1.9554,0.0283,0.0361,1.9408,0.357,0.7515,0.329,0.329
7.0,1.9554,0.0283,0.0361,1.9449,0.3609,0.7569,0.3327,0.3327
7.1,1.9554,0.0283,0.0361,1.9485,0.3642,0.7625,0.3359,0.336
7.2,1.9554,0.0283,0.0361,1.9516,0.3673,0.7667,0.3388,0.3389
7.3,1.9554,0.0283,0.0361,1.9543,0.3699,0.7713,0.3414,0.3416
7.4,1.9554,0.0283,0.0361,1.9576,0.3731,0.7767,0.3445,0.3448
7.501,1.9554,0.0283,0.0361,1.9601,0.3756,0.781,0.3468,0.3473
7.6,1.9554,0.0283,0.0361,1.9621,0.3776,0.7842,0.3487,0.3493
7.7,1.9554,0.0283,0.0361,1.9632,0.3787,0.7854,0.3498,0.3504
7.8,1.9554,0.0283,0.0361,1.9647,0.3802,0.7875,0.3513,0.352
7.9,1.9554,0.0283,0.0361,1.9649,0.3803,0.7887,0.3514,0.3521
8.0,1.9554,0.0283,0.0361,1.9649,0.3803,0.7887,0.3514,0.3521
8.1,1.9554,0.0283,0.0361,1.9649,0.3803,0.7887,0.3514,0.3521
8.2,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3514,0.3521
8.3,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3514,0.3522
8.4,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3515,0.3522
8.5,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3515,0.3522
8.601,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3515,0.3522
8.7,1.9554,0.0283,0.0361,1.9649,0.3804,0.7887,0.3515,0.3522
8.8,1.9554,0.0283,0.0361,1.9649,0.3804,0.7875,0.3515,0.3522
8.9,1.9554,0.0283,0.0361,1.9649,0.3804,0.7875,0.3515,0.3522
9.001,1.9554,0.0283,0.0361,1.9649,0.3804,0.7875,0.3515,0.3522
9.1,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.2,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.3,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.4,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.5,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.6,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.7,1.9554,0.0283,0.0361,1.965,0.3804,0.7875,0.3515,0.3522
9.8,1.9554,0.0283,0.0361,1.965,0.3805,0.7875,0.3515,0.3523
9.9,1.9554,0.0283,0.0361,1.965,0.3805,0.7875,0.3516,0.3523
10.0,1.9554,0.0283,0.0361,1.965,0.3805,0.7875,0.3516,0.3523
10.1,1.9554,0.0283,0.0361,1.965,0.3805,0.7875,0.3516,0.3523
10.201,1.9554,0.0283,0.0361,1.965,0.3805,0.7875,0.3516,0.3523
10.3,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.4,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.5,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.601,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.7,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.8,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
10.9,1.9554,0.0283,0.0361,1.9651,0.3805,0.7875,0.3516,0.3523
11.0,1.9554,0.0283,0.0361,1.9651,0.3806,0.7875,0.3516,0.3524
11.1,1.9554,0.0283,0.0361,1.9651,0.3806,0.7875,0.3516,0.3524
11.201,1.9554,0.0283,0.0361,1.9651,0.3806,0.7875,0.3516,0.3524
11.3,1.9554,0.0283,0.0361,1.9651,0.3806,0.7875,0.3517,0.3524
