time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.1,1.7868,0.0226,0.0316,1.8086,0.1182,0.2759,0.0949,0.0981
6.2,1.8441,0.0245,0.0328,1.8369,0.1266,0.2978,0.1022,0.1023
6.3,1.8441,0.0245,0.0328,1.8477,0.13,0.3065,0.1053,0.1055
6.4,1.9015,0.0264,0.0349,1.8712,0.1377,0.3272,0.1123,0.1153
6.501,1.9015,0.0264,0.0349,1.8867,0.1431,0.3414,0.1171,0.1176
6.6,1.9015,0.0264,0.0349,1.8951,0.1461,0.3491,0.1199,0.1199
6.7,1.9015,0.0264,0.0349,1.9132,0.153,0.3688,0.1261,0.1271
6.8,1.9015,0.0264,0.0349,1.9218,0.1564,0.3763,0.1291,0.1315
6.9,1.9554,0.0283,0.0361,1.9357,0.162,0.3917,0.1343,0.1351
7.0,1.9554,0.0283,0.0361,1.942,0.1646,0.3981,0.1367,0.1369
7.1,1.9554,0.0283,0.0361,1.9539,0.1697,0.4079,0.1414,0.1414
7.2,1.9554,0.0283,0.0361,1.9544,0.1699,0.4112,0.1415,0.1416
7.3,1.9554,0.0283,0.0361,1.9641,0.1742,0.4166,0.1454,0.1461
7.4,1.9554,0.0283,0.0361,1.9725,0.178,0.4309,0.1489,0.1506
7.5,2.0079,0.0302,0.0361,1.9763,0.1797,0.4363,0.1505,0.1528
7.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
7.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
7.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
7.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
8.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.101,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
9.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.101,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.501,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
10.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
11.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.401,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
12.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.501,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
13.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.101,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
14.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.101,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
15.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
16.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
17.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
18.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
19.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.001,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.201,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
20.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
21.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
22.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.101,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
23.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
24.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.001,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.801,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
25.901,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.301,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
26.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
27.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.501,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.601,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.701,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
28.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.0,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.2,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.3,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.4,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.5,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.6,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.7,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.8,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
29.9,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
30.001,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
30.1,2.0079,0.0302,0.0361,1.9785,0.1808,0.4396,0.1515,0.1534
