time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.0,2.0602,0.0321,0.0372,2.0312,0.1321,0.2377,0.101,0.1041
6.1,2.1124,0.0342,0.0436,2.0854,0.1458,0.2541,0.1127,0.1148
6.2,2.1641,0.0372,0.0752,2.1391,0.1603,0.2705,0.1246,0.1256
6.3,2.2162,0.0426,0.1244,2.194,0.1762,0.288,0.1353,0.1354
6.4,2.2669,0.0504,0.1735,2.2468,0.1925,0.3044,0.1434,0.1434
6.5,2.3212,0.0617,0.2292,2.2894,0.2063,0.3163,0.148,0.148
6.6,2.4193,0.09,0.3229,2.354,0.228,0.3306,0.1516,0.1527
6.7,2.4688,0.1079,0.3665,2.4089,0.2472,0.3393,0.1515,0.1516
6.8,2.5155,0.1272,0.4068,2.4617,0.2662,0.348,0.149,0.1491
6.9,2.5676,0.1515,0.4592,2.5155,0.286,0.3534,0.1437,0.1443
7.0,2.6582,0.2015,0.5487,2.5699,0.3061,0.3534,0.1352,0.1368
7.1,2.7012,0.2292,0.5901,2.6134,0.3219,0.348,0.1259,0.1277
7.2,2.7454,0.2604,0.6337,2.6776,0.3446,0.3327,0.108,0.1081
7.3,2.7927,0.2972,0.6829,2.7326,0.3629,0.3152,0.0889,0.0891
7.4,2.8347,0.3332,0.7287,2.7766,0.3766,0.2946,0.0711,0.0725
7.5,2.8774,0.3734,0.7756,2.8426,0.3951,0.2564,0.0398,0.041
7.601,2.8774,0.3734,0.7756,2.8862,0.4058,0.2269,0.0169,0.0335
7.7,2.9209,0.4187,0.8257,2.9529,0.419,0.1745,-0.0233,0.0319
7.8,2.9547,0.4572,0.8706,3.0073,0.4269,0.1288,-0.0597,0.0607
7.9,2.9882,0.4991,0.9142,3.0624,0.4326,0.0829,-0.0994,0.0997
8.0,2.9882,0.4991,0.9142,3.1173,0.4356,0.0393,-0.1411,0.1439
8.1,3.0257,0.5508,0.9632,3.1728,0.4362,-0.0054,-0.1862,0.1865
8.2,3.0257,0.5508,0.9632,3.2258,0.4344,-0.049,-0.2307,0.2315
8.3,3.0618,0.6064,1.0112,3.2806,0.4302,-0.0939,-0.2789,0.2809
8.4,3.0618,0.6064,1.0112,3.3315,0.4241,-0.1375,-0.3253,0.3255
8.5,3.0618,0.6064,1.0112,3.3833,0.4155,-0.1799,-0.3738,0.3739
8.6,3.0618,0.6064,1.0112,3.4329,0.405,-0.2225,-0.4214,0.4222
8.7,3.0618,0.6064,1.0112,3.4717,0.3954,-0.2585,-0.4593,0.461
8.8,3.089,0.6535,1.0659,3.5302,0.3785,-0.3044,-0.5191,0.5198
8.9,3.089,0.6535,1.0659,3.5751,0.3632,-0.3424,-0.5659,0.5662
9.0,3.089,0.6535,1.0659,3.6128,0.3488,-0.3732,-0.6058,0.606
9.1,3.089,0.6535,1.0659,3.6432,0.3369,-0.3732,-0.6381,0.6382
9.2,3.089,0.6535,1.0659,3.6665,0.3278,-0.3709,-0.663,0.663
9.3,3.089,0.6535,1.0659,3.6833,0.3213,-0.3698,-0.6809,0.6809
9.4,3.089,0.6535,1.0659,3.6863,0.3201,-0.3698,-0.684,0.684
9.5,3.089,0.6535,1.0659,3.6834,0.3212,-0.3698,-0.6809,0.6809
9.6,3.089,0.6535,1.0659,3.6834,0.3212,-0.3698,-0.6809,0.6809
9.7,3.089,0.6535,1.0659,3.6834,0.3212,-0.3709,-0.6809,0.6809
9.8,3.089,0.6535,1.0659,3.6834,0.3212,-0.3709,-0.6809,0.6809
9.9,3.089,0.6535,1.0659,3.6834,0.3212,-0.3709,-0.6809,0.6809
10.0,3.089,0.6535,1.0659,3.6834,0.3212,-0.3709,-0.6809,0.6809
10.1,3.089,0.6535,1.0659,3.6834,0.3212,-0.3698,-0.6809,0.6809
10.2,3.089,0.6535,1.0659,3.6834,0.3212,-0.3698,-0.6809,0.6809
10.301,3.089,0.6535,1.0659,3.6834,0.3212,-0.3686,-0.6809,0.6809
10.4,3.089,0.6535,1.0659,3.6834,0.3212,-0.3686,-0.6809,0.6809
10.5,3.089,0.6535,1.0659,3.6834,0.3212,-0.3686,-0.6809,0.6809
10.6,3.089,0.6535,1.0659,3.6834,0.3212,-0.3686,-0.6809,0.6809
10.7,3.089,0.6535,1.0659,3.6834,0.3212,-0.3686,-0.6809,0.6809
10.8,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
10.9,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.0,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.1,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.2,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.3,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.4,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.5,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.6,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.7,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.8,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
11.9,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.0,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.1,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.2,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.3,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.4,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.5,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.6,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.7,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.8,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
12.9,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.0,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.1,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.2,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.3,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.4,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.5,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.6,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.7,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.8,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
13.9,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
14.0,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
14.1,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
14.2,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
14.3,3.089,0.6535,1.0659,3.6834,0.3212,-0.3676,-0.6809,0.6809
