time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.1,1.9015,0.0264,0.0349,1.9077,0.0725,0.118,0.0458,0.0464
6.2,1.9554,0.0283,0.0361,1.9632,0.0792,0.1234,0.0506,0.0515
6.3,2.0079,0.0302,0.0361,2.0093,0.0851,0.1278,0.0547,0.0549
6.401,2.0602,0.0321,0.0372,2.0549,0.091,0.1309,0.059,0.0591
6.5,2.1124,0.0342,0.0436,2.1007,0.0972,0.1342,0.0634,0.064
6.6,2.1641,0.0372,0.0752,2.1466,0.1034,0.1354,0.0673,0.0685
6.7,2.2162,0.0426,0.1244,2.1953,0.1101,0.1354,0.0695,0.0706
6.8,2.2669,0.0504,0.1735,2.2311,0.1149,0.1332,0.0697,0.0737
6.9,2.3212,0.0617,0.2292,2.2876,0.1223,0.1255,0.0666,0.0692
7.0,2.37,0.0745,0.2793,2.3345,0.1279,0.1168,0.0611,0.0641
7.1,2.4193,0.09,0.3229,2.3822,0.1331,0.1026,0.0527,0.0569
7.2,2.4193,0.09,0.3229,2.4296,0.1375,0.0831,0.0417,0.0486
7.3,2.4688,0.1079,0.3665,2.4675,0.1403,0.0677,0.0307,0.0324
7.4,2.5155,0.1272,0.4068,2.5251,0.1434,0.0394,0.0111,0.0189
7.5,2.5676,0.1515,0.4592,2.5753,0.1445,0.012,-0.0096,0.0103
7.6,2.6149,0.1762,0.5041,2.6223,0.1441,-0.0216,-0.0317,0.033
7.7,2.6582,0.2015,0.5487,2.6697,0.1421,-0.0578,-0.0567,0.0606
7.8,2.6582,0.2015,0.5487,2.7181,0.1381,-0.096,-0.0854,0.0873
7.9,2.7012,0.2292,0.5901,2.7651,0.1326,-0.134,-0.1158,0.1158
8.0,2.7454,0.2604,0.6337,2.8095,0.1254,-0.1745,-0.1467,0.1494
8.1,2.7454,0.2604,0.6337,2.8368,0.1201,-0.1984,-0.1671,0.1674
8.2,2.7454,0.2604,0.6337,2.8981,0.1063,-0.2498,-0.2146,0.217
8.301,2.7927,0.2972,0.6829,2.9408,0.0943,-0.2857,-0.2508,0.2511
8.4,2.7927,0.2972,0.6829,2.9821,0.0811,-0.3229,-0.2871,0.2873
8.5,2.7927,0.2972,0.6829,3.0234,0.0663,-0.3545,-0.3246,0.3263
8.6,2.8347,0.3332,0.7287,3.0624,0.0512,-0.3894,-0.362,0.3624
8.7,2.8347,0.3332,0.7287,3.1005,0.0346,-0.422,-0.3998,0.3998
8.801,2.8347,0.3332,0.7287,3.1161,0.0273,-0.4363,-0.4156,0.4157
8.9,2.8347,0.3332,0.7287,3.1759,-0.0022,-0.4897,-0.4774,0.4785
9.001,2.8774,0.3734,0.7756,3.2118,-0.0223,-0.5236,-0.5167,0.5181
9.1,2.8774,0.3734,0.7756,3.2473,-0.0439,-0.5562,-0.5569,0.5576
9.2,2.8774,0.3734,0.7756,3.2754,-0.062,-0.5814,-0.5896,0.5899
9.3,2.8774,0.3734,0.7756,3.3138,-0.0886,-0.6206,-0.6354,0.6356
9.4,2.8774,0.3734,0.7756,3.3462,-0.1127,-0.65,-0.6753,0.6753
9.5,2.8774,0.3734,0.7756,3.3783,-0.1378,-0.6686,-0.7157,0.7157
9.6,2.8774,0.3734,0.7756,3.4103,-0.1632,-0.6751,-0.7563,0.7563
9.7,2.8774,0.3734,0.7756,3.443,-0.1897,-0.6807,-0.7981,0.7982
9.8,2.8774,0.3734,0.7756,3.4752,-0.216,-0.6871,-0.8394,0.8396
9.9,2.8774,0.3734,0.7756,3.5062,-0.2417,-0.6925,-0.8795,0.8796
10.0,2.8774,0.3734,0.7756,3.5372,-0.2675,-0.6969,-0.9196,0.9199
10.1,2.8774,0.3734,0.7756,3.5694,-0.2946,-0.7023,-0.9615,0.9619
10.2,2.8774,0.3734,0.7756,3.6014,-0.3218,-0.7035,-1.0033,1.0038
10.3,2.8774,0.3734,0.7756,3.6341,-0.3496,-0.7056,-1.0461,1.0466
10.4,2.8774,0.3734,0.7756,3.6601,-0.3718,-0.709,-1.0801,1.0807
10.5,2.8774,0.3734,0.7756,3.6836,-0.392,-0.7079,-1.111,1.1117
10.6,2.8774,0.3734,0.7756,3.7005,-0.4065,-0.7079,-1.1332,1.1339
10.7,2.8774,0.3734,0.7756,3.7112,-0.4156,-0.7069,-1.1471,1.1479
10.8,2.8774,0.3734,0.7756,3.716,-0.4197,-0.7069,-1.1535,1.1543
10.9,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.0,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.101,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.2,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.3,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.4,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.5,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.6,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.7,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.8,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
11.9,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.0,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.101,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.2,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.301,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.4,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.5,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.6,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.7,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.8,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
12.9,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.001,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.1,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.2,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.3,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.4,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.5,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
13.6,2.8774,0.3734,0.7756,3.7166,-0.4203,-0.7069,-1.1543,1.1551
