time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.2,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.3,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.4,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.5,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.6,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.7,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.801,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
0.901,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
1.0,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
1.101,-0.0007,-0.0,0.0939,0.0,0.0,0.0,-0.0,0.0007
