time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
3.2,0.3947,0.0007,0.0077,0.4244,0.0055,0.0295,0.0046,0.03
3.3,0.4543,0.0012,0.0087,0.4546,0.0065,0.0316,0.0053,0.0053
3.4,0.5106,0.0016,0.0077,0.4864,0.0075,0.0349,0.0061,0.025
3.5,0.5106,0.0016,0.0077,0.5187,0.0087,0.037,0.007,0.0107
3.6,0.5648,0.002,0.0066,0.5518,0.01,0.0403,0.0081,0.0153
3.7,0.5648,0.002,0.0066,0.5854,0.0114,0.0447,0.0093,0.0226
3.801,0.6171,0.0024,0.0077,0.6194,0.0131,0.0501,0.0107,0.0109
3.901,0.6692,0.0028,0.0087,0.6549,0.0149,0.0545,0.0123,0.0187
4.0,0.6692,0.0028,0.0087,0.6901,0.017,0.0599,0.014,0.0253
4.1,0.72,0.0033,0.0087,0.7251,0.0192,0.0654,0.0159,0.0168
4.2,0.7703,0.0037,0.0087,0.7607,0.0217,0.0719,0.0181,0.0204
4.301,0.8232,0.0042,0.0099,0.7967,0.0244,0.0785,0.0205,0.0333
4.4,0.8232,0.0042,0.0099,0.8248,0.0267,0.085,0.0225,0.0226
4.5,0.8732,0.0047,0.011,0.8679,0.0306,0.0948,0.026,0.0264
4.601,0.9262,0.0053,0.012,0.9052,0.0344,0.1058,0.0294,0.0359
4.7,0.9262,0.0053,0.012,0.9426,0.0387,0.1178,0.0332,0.0372
4.801,0.9771,0.0059,0.0131,0.98,0.0434,0.1309,0.0375,0.0376
4.901,1.028,0.0066,0.0131,1.0172,0.0486,0.144,0.0422,0.0434
5.0,1.0823,0.0073,0.0154,1.0599,0.0553,0.1604,0.0483,0.0529
5.101,1.0823,0.0073,0.0154,1.0934,0.0611,0.1778,0.0536,0.0549
5.201,1.1379,0.0082,0.0154,1.1311,0.0684,0.1974,0.0603,0.0605
5.301,1.1919,0.009,0.0154,1.1679,0.0762,0.2192,0.0676,0.0714
5.4,1.1919,0.009,0.0154,1.2062,0.0854,0.2431,0.0761,0.0777
5.5,1.2497,0.01,0.0164,1.2421,0.0949,0.2683,0.0851,0.0853
5.601,1.3036,0.0109,0.0175,1.2779,0.1054,0.2978,0.095,0.098
5.701,1.3036,0.0109,0.0175,1.3124,0.1167,0.3272,0.1056,0.1062
5.801,1.3554,0.0118,0.0187,1.3452,0.1285,0.3578,0.1169,0.1172
5.9,1.3554,0.0118,0.0187,1.3763,0.1408,0.3904,0.1286,0.1307
6.0,1.4059,0.0127,0.0197,1.4055,0.1535,0.421,0.1407,0.1407
6.101,1.4628,0.0139,0.0208,1.4336,0.1667,0.4515,0.1534,0.1556
6.2,1.4628,0.0139,0.0208,1.4602,0.1802,0.4821,0.1663,0.1663
6.301,1.5133,0.015,0.0229,1.4865,0.1946,0.5116,0.1801,0.1816
6.4,1.5133,0.015,0.0229,1.5106,0.2087,0.5388,0.1937,0.1937
6.5,1.5133,0.015,0.0229,1.535,0.2237,0.566,0.2081,0.2098
6.6,1.5701,0.0164,0.0251,1.5568,0.2379,0.5922,0.2218,0.222
6.7,1.5701,0.0164,0.0251,1.5789,0.2534,0.6184,0.2367,0.2372
6.801,1.6202,0.0177,0.0262,1.5991,0.2682,0.6435,0.251,0.2514
6.9,1.6202,0.0177,0.0262,1.6181,0.2829,0.6676,0.2652,0.2652
7.0,1.6202,0.0177,0.0262,1.6353,0.2968,0.6905,0.2787,0.2796
7.1,1.6711,0.019,0.0284,1.6522,0.3111,0.7079,0.2925,0.2926
7.201,1.6711,0.019,0.0284,1.6693,0.3261,0.733,0.307,0.3071
7.3,1.6711,0.019,0.0284,1.6816,0.3374,0.7493,0.3179,0.3185
7.4,1.7277,0.0208,0.0316,1.6999,0.3547,0.7744,0.3346,0.3351
7.5,1.7277,0.0208,0.0316,1.7139,0.3687,0.7941,0.3482,0.3482
7.6,1.7277,0.0208,0.0316,1.7271,0.3825,0.8137,0.3616,0.3618
7.701,1.7277,0.0208,0.0316,1.7408,0.3973,0.8344,0.376,0.3768
7.8,1.7868,0.0226,0.0316,1.7536,0.4117,0.854,0.39,0.3905
7.901,1.7868,0.0226,0.0316,1.7652,0.4254,0.8727,0.4032,0.4033
8.0,1.7868,0.0226,0.0316,1.7777,0.4406,0.8889,0.4181,0.4181
8.101,1.7868,0.0226,0.0316,1.7867,0.4519,0.9053,0.4291,0.4293
8.201,1.7868,0.0226,0.0316,1.7964,0.4646,0.9217,0.4414,0.442
8.3,1.8441,0.0245,0.0328,1.8054,0.4767,0.9381,0.4532,0.4538
8.4,1.8441,0.0245,0.0328,1.8151,0.4901,0.9533,0.4663,0.4665
8.5,1.8441,0.0245,0.0328,1.8234,0.5021,0.9687,0.478,0.478
8.6,1.8441,0.0245,0.0328,1.8318,0.5145,0.9828,0.4902,0.4902
8.7,1.8441,0.0245,0.0328,1.8402,0.5275,0.9982,0.5029,0.503
8.8,1.8441,0.0245,0.0328,1.8484,0.5405,1.0133,0.5156,0.516
8.9,1.9015,0.0264,0.0349,1.8575,0.5553,1.0285,0.5301,0.5307
9.0,1.9015,0.0264,0.0349,1.8658,0.5696,1.0449,0.544,0.5443
9.1,1.9015,0.0264,0.0349,1.8734,0.5828,1.0603,0.557,0.5571
9.2,1.9015,0.0264,0.0349,1.8804,0.5957,1.0744,0.5696,0.5696
9.3,1.9015,0.0264,0.0349,1.888,0.61,1.0886,0.5837,0.5837
9.4,1.9015,0.0264,0.0349,1.8953,0.6242,1.105,0.5976,0.5978
9.5,1.9015,0.0264,0.0349,1.9021,0.6381,1.1214,0.6113,0.6117
9.6,1.9554,0.0283,0.0361,1.9086,0.6518,1.1355,0.6247,0.6252
9.7,1.9554,0.0283,0.0361,1.9144,0.6646,1.1496,0.6373,0.6376
9.8,1.9554,0.0283,0.0361,1.9201,0.6776,1.164,0.6501,0.6502
9.9,1.9554,0.0283,0.0361,1.9258,0.6911,1.1781,0.6634,0.6635
10.0,1.9554,0.0283,0.0361,1.9313,0.705,1.1933,0.677,0.677
10.1,1.9554,0.0283,0.0361,1.9366,0.7187,1.2076,0.6906,0.6906
10.2,1.9554,0.0283,0.0361,1.9422,0.7336,1.2228,0.7053,0.7054
10.3,1.9554,0.0283,0.0361,1.9472,0.7479,1.238,0.7194,0.7196
10.4,1.9554,0.0283,0.0361,1.952,0.7622,1.2523,0.7335,0.7339
10.5,2.0079,0.0302,0.0361,1.9568,0.7772,1.2687,0.7483,0.7487
10.6,2.0079,0.0302,0.0361,1.9615,0.7928,1.2849,0.7638,0.764
10.7,2.0079,0.0302,0.0361,1.966,0.8088,1.3013,0.7796,0.7797
10.8,2.0079,0.0302,0.0361,1.9701,0.8243,1.3177,0.795,0.795
10.9,2.0079,0.0302,0.0361,1.9738,0.8392,1.3308,0.8096,0.8097
11.0,2.0079,0.0302,0.0361,1.977,0.8528,1.3427,0.8231,0.8231
11.101,2.0079,0.0302,0.0361,1.9803,0.8673,1.357,0.8375,0.8375
11.2,2.0079,0.0302,0.0361,1.9836,0.8834,1.3701,0.8535,0.8535
11.3,2.0079,0.0302,0.0361,1.9869,0.9004,1.3842,0.8703,0.8704
11.4,2.0079,0.0302,0.0361,1.9902,0.9186,1.3973,0.8884,0.8885
11.5,2.0079,0.0302,0.0361,1.9936,0.9393,1.4114,0.909,0.9091
11.6,2.0079,0.0302,0.0361,1.9969,0.9609,1.4245,0.9304,0.9307
11.7,2.0602,0.0321,0.0372,2.0002,0.9843,1.4376,0.9538,0.9541
11.8,2.0602,0.0321,0.0372,2.0034,1.01,1.4507,0.9793,0.9795
11.9,2.0602,0.0321,0.0372,2.0063,1.036,1.4638,1.0052,1.0053
12.0,2.0602,0.0321,0.0372,2.0092,1.0654,1.4748,1.0345,1.0345
12.1,2.0602,0.0321,0.0372,2.0115,1.0924,1.4923,1.0613,1.0614
12.2,2.0602,0.0321,0.0372,2.0135,1.1216,1.5053,1.0904,1.0905
12.3,2.0602,0.0321,0.0372,2.0152,1.1521,1.5205,1.1209,1.1209
12.4,2.0602,0.0321,0.0372,2.0166,1.1849,1.5336,1.1536,1.1536
12.5,2.0602,0.0321,0.0372,2.0175,1.2189,1.5457,1.1875,1.1875
12.6,2.0602,0.0321,0.0372,2.0182,1.2534,1.5577,1.222,1.222
12.7,3.2349,1.1253,1.4366,2.0184,1.2884,1.5664,1.2273,1.2273
12.8,3.242,1.1786,1.4399,2.0184,1.3245,1.5752,1.2322,1.2323
12.9,3.242,1.1786,1.4399,2.0179,1.3613,1.5893,1.2374,1.2376
13.0,3.2487,1.2307,1.4422,2.0164,1.3991,1.6232,1.2437,1.2438
13.1,3.2557,1.2848,1.4443,2.0147,1.426,1.6514,1.2489,1.249
13.2,3.2557,1.2848,1.4443,2.0121,1.4545,1.6668,1.255,1.2551
13.3,3.2624,1.3384,1.4465,2.0085,1.4853,1.7082,1.2625,1.2625
13.4,3.2689,1.3902,1.4486,2.0015,1.5291,1.7551,1.2748,1.2749
13.5,3.2689,1.3902,1.4486,1.9944,1.5631,1.7923,1.286,1.2861
13.6,3.2752,1.4426,1.4519,1.9873,1.5921,1.8216,1.2965,1.2965
13.7,3.2752,1.4426,1.4519,1.9805,1.617,1.8446,1.3062,1.3064
13.8,3.2818,1.4989,1.4553,1.9715,1.6472,1.8783,1.3187,1.3187
13.9,3.2818,1.4989,1.4553,1.963,1.6723,1.9057,1.33,1.3302
14.0,3.2878,1.5512,1.4586,1.9542,1.6967,1.9307,1.3415,1.3415
14.1,3.2878,1.5512,1.4586,1.9455,1.7187,1.9558,1.3526,1.3527
14.2,3.294,1.6077,1.4617,1.9363,1.7406,1.9766,1.3641,1.3642
14.3,3.294,1.6077,1.4617,1.9274,1.7606,1.994,1.3751,1.3752
14.4,3.294,1.6077,1.4617,1.9191,1.7781,2.0192,1.3853,1.3854
14.5,3.3,1.6635,1.4661,1.9095,1.7975,2.0398,1.3969,1.397
14.6,3.3,1.6635,1.4661,1.9007,1.8144,2.0595,1.4074,1.4074
14.7,3.3,1.6635,1.4661,1.8924,1.8294,2.078,1.4172,1.4173
14.8,3.3066,1.7275,1.4694,1.8837,1.8447,2.0932,1.4274,1.4277
14.9,3.3066,1.7275,1.4694,1.8748,1.8596,2.1152,1.4378,1.4379
15.0,3.3066,1.7275,1.4694,1.8658,1.8742,2.1326,1.4483,1.4483
15.1,3.3066,1.7275,1.4694,1.8574,1.8872,2.1478,1.4579,1.458
15.2,3.3066,1.7275,1.4694,1.85,1.8983,2.163,1.4664,1.4666
15.3,3.3121,1.7819,1.4715,1.8422,1.9098,2.1763,1.4753,1.4754
15.4,2.0272,3.3803,3.014,1.8362,1.9183,2.1871,1.4744,1.4744
15.5,1.9709,3.3868,3.0381,1.8268,1.9313,2.2024,1.4625,1.4626
15.6,1.9709,3.3868,3.0381,1.8204,1.9399,2.2133,1.4546,1.4546
15.7,1.9168,3.3917,3.0631,1.8105,1.9529,2.2286,1.4426,1.4427
15.8,1.9168,3.3917,3.0631,1.8017,1.9641,2.2427,1.4321,1.4321
15.9,1.8657,3.395,3.0849,1.7933,1.9745,2.2558,1.4223,1.4224
16.0,1.8657,3.395,3.0849,1.7861,1.9833,2.2677,1.414,1.414
16.1,1.8657,3.395,3.0849,1.7744,1.9969,2.2841,1.401,1.4011
16.2,1.8657,3.395,3.0849,1.7651,2.0075,2.2984,1.391,1.3912
16.3,1.8144,3.3978,3.0882,1.7557,2.0178,2.3126,1.3811,1.3812
16.4,1.8144,3.3978,3.0882,1.747,2.0273,2.3257,1.3722,1.3722
16.5,1.8144,3.3978,3.0882,1.7379,2.0367,2.3387,1.3633,1.3633
16.6,1.8144,3.3978,3.0882,1.7302,2.0446,2.3475,1.3558,1.3559
16.7,1.8144,3.3978,3.0882,1.722,2.0528,2.3616,1.348,1.3482
16.8,1.8144,3.3978,3.0882,1.7144,2.0602,2.3724,1.3411,1.3414
16.9,1.7615,3.4008,3.0859,1.7051,2.0691,2.3845,1.3328,1.3329
17.0,1.7615,3.4008,3.0859,1.6962,2.0773,2.3965,1.325,1.3251
17.1,1.7615,3.4008,3.0859,1.6876,2.0852,2.4086,1.3177,1.3177
17.2,1.7615,3.4008,3.0859,1.6795,2.0923,2.4194,1.311,1.311
17.3,1.7615,3.4008,3.0859,1.6717,2.0991,2.4281,1.3046,1.3047
17.4,1.7615,3.4008,3.0859,1.6649,2.105,2.4381,1.2991,1.2994
17.5,1.7097,3.4036,3.0871,1.657,2.1116,2.4478,1.293,1.2931
17.6,1.7097,3.4036,3.0871,1.6505,2.1169,2.4543,1.288,1.2881
17.7,1.7097,3.4036,3.0871,1.6395,2.1258,2.4707,1.2797,1.2797
17.8,1.7097,3.4036,3.0871,1.629,2.134,2.4838,1.2722,1.2722
17.9,1.7097,3.4036,3.0871,1.6199,2.1409,2.4969,1.2657,1.2659
18.0,1.6593,3.4063,3.0882,1.6105,2.1479,2.5066,1.2593,1.2594
18.1,1.6593,3.4063,3.0882,1.5984,2.1566,2.523,1.2512,1.2512
18.2,1.6593,3.4063,3.0882,1.5894,2.1629,2.5361,1.2454,1.2454
18.3,1.6593,3.4063,3.0882,1.5797,2.1695,2.5482,1.2393,1.2394
18.4,1.6593,3.4063,3.0882,1.5696,2.1762,2.5613,1.2332,1.2334
18.5,1.6032,3.4093,3.0905,1.5598,2.1825,2.5744,1.2274,1.2275
18.6,1.6032,3.4093,3.0905,1.5479,2.1899,2.5885,1.2206,1.2206
18.7,1.6032,3.4093,3.0905,1.5372,2.1964,2.6016,1.2146,1.2146
18.8,1.6032,3.4093,3.0905,1.5253,2.2034,2.6157,1.2083,1.2084
18.9,1.5467,3.4121,3.0915,1.5142,2.2098,2.6278,1.2025,1.2028
19.0,1.5467,3.4121,3.0915,1.506,2.2143,2.6388,1.1983,1.1985
19.1,1.5467,3.4121,3.0915,1.4991,2.218,2.6452,1.195,1.195
19.2,1.5467,3.4121,3.0915,1.4819,2.2272,2.6637,1.1867,1.1867
19.3,1.5467,3.4121,3.0915,1.4731,2.2316,2.6737,1.1827,1.1828
19.4,1.5467,3.4121,3.0915,1.4623,2.237,2.6866,1.1779,1.1782
19.5,1.4952,3.4147,3.0925,1.447,2.2443,2.703,1.1713,1.1713
19.6,1.4952,3.4147,3.0925,1.4329,2.2507,2.7173,1.1656,1.1656
19.7,1.4952,3.4147,3.0925,1.4224,2.2553,2.7302,1.1615,1.1616
19.801,1.4418,3.4173,3.0925,1.4098,2.2607,2.7445,1.1567,1.157
19.9,1.4418,3.4173,3.0925,1.3972,2.2659,2.7576,1.1522,1.1523
20.0,1.4418,3.4173,3.0925,1.3835,2.2713,2.7718,1.1475,1.1475
20.1,1.4418,3.4173,3.0925,1.3699,2.2764,2.7871,1.143,1.1431
20.201,1.3903,3.4198,3.0936,1.3559,2.2815,2.8013,1.1387,1.1388
20.301,1.3903,3.4198,3.0936,1.3426,2.286,2.8143,1.1347,1.1348
20.4,1.3903,3.4198,3.0936,1.3301,2.2902,2.8274,1.1312,1.1312
20.5,1.3903,3.4198,3.0936,1.3168,2.2943,2.8416,1.1277,1.1278
20.6,1.3403,3.4222,3.0936,1.3021,2.2987,2.8557,1.124,1.1241
20.701,1.3403,3.4222,3.0936,1.2877,2.3028,2.8698,1.1206,1.1206
20.8,1.3403,3.4222,3.0936,1.274,2.3065,2.8842,1.1175,1.1176
20.9,1.288,3.4247,3.0946,1.26,2.3101,2.8972,1.1147,1.1149
21.0,1.288,3.4247,3.0946,1.2454,2.3136,2.9114,1.1119,1.1119
21.1,1.288,3.4247,3.0946,1.2318,2.3167,2.9267,1.1094,1.1094
21.2,1.288,3.4247,3.0946,1.2166,2.3198,2.9419,1.107,1.1072
21.3,1.2307,3.4274,3.0946,1.2007,2.3229,2.9583,1.1047,1.1049
21.4,1.2307,3.4274,3.0946,1.1842,2.3258,2.9746,1.1026,1.1026
21.5,1.2307,3.4274,3.0946,1.1693,2.3281,2.991,1.1009,1.101
21.6,1.2307,3.4274,3.0946,1.1545,2.3302,3.0063,1.0995,1.0998
21.7,1.1778,3.4298,3.0959,1.1398,2.3321,3.0215,1.0983,1.0984
21.8,1.1778,3.4298,3.0959,1.1256,2.3337,3.0369,1.0974,1.0974
21.9,1.1778,3.4298,3.0959,1.1197,2.3343,3.0423,1.0971,1.0971
22.0,1.1208,3.4324,3.0959,1.0963,2.3363,3.0641,1.0961,1.0964
22.1,1.1208,3.4324,3.0959,1.0857,2.3371,3.0728,1.0958,1.0959
22.2,1.1208,3.4324,3.0959,1.0721,2.3379,3.088,1.0956,1.0956
22.3,1.1208,3.4324,3.0959,1.0528,2.3387,3.1088,1.0957,1.0958
22.4,1.1208,3.4324,3.0959,1.0483,2.3388,3.1131,1.0957,1.096
22.5,1.0692,3.4347,3.098,1.0296,2.3392,3.1339,1.0962,1.0963
22.6,1.0692,3.4347,3.098,1.0154,2.3392,-3.1362,1.0969,1.0969
22.7,1.0692,3.4347,3.098,1.0038,2.339,-3.1241,1.0975,1.0977
22.8,1.0155,3.437,3.0992,0.9899,2.3386,-3.11,1.0985,1.0987
22.9,1.0155,3.437,3.0992,0.9787,2.3382,-3.0992,1.0994,1.0994
23.0,1.0155,3.437,3.0992,0.9707,2.3378,-3.0915,1.1001,1.1001
23.1,1.0155,3.437,3.0992,0.9542,2.3368,-3.0718,1.1018,1.1019
23.2,0.9647,3.4391,3.1002,0.9437,2.336,-3.061,1.103,1.1033
23.3,0.9647,3.4391,3.1002,0.9326,2.335,-3.0489,1.1045,1.1046
23.4,0.9647,3.4391,3.1002,0.92,2.3338,-3.0369,1.1063,1.1063
23.5,0.9647,3.4391,3.1002,0.9099,2.3327,-3.0261,1.1078,1.1078
23.6,0.9647,3.4391,3.1002,0.9003,2.3315,-3.013,1.1094,1.1095
23.7,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0074,1.1096,1.1098
23.8,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
23.9,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.0,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.1,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.2,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.3,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.4,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.5,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.6,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.7,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.8,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
24.9,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.0,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.101,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.2,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.3,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.401,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.501,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.6,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.7,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.8,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
25.901,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
26.001,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
26.1,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
26.201,0.9647,3.4391,3.1002,0.8992,2.3313,-3.0086,1.1096,1.1098
26.3,0.9647,3.4391,3.1002,0.8989,2.3313,-3.0096,1.1096,1.1098
26.401,0.9647,3.4391,3.1002,0.8981,2.3312,-3.0096,1.1098,1.11
26.501,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
26.6,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
26.7,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
26.8,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
26.9,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.0,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.1,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.2,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.301,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.4,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.5,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.6,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.7,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.8,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
27.9,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0086,1.1098,1.11
28.0,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.1,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.2,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.3,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.4,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.501,0.9647,3.4391,3.1002,0.8979,2.3312,-3.0096,1.1098,1.11
28.6,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
28.7,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
28.8,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
28.901,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.0,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.1,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.2,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.3,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.4,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.5,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.6,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.7,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.8,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
29.9,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.0,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.1,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.2,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.3,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.4,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.5,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.6,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.7,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.8,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
30.9,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.0,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.1,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.2,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.3,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.401,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.5,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.6,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.7,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.8,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
31.9,0.9647,3.4391,3.1002,0.8979,2.3311,-3.0096,1.1098,1.11
