time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
6.2,2.1641,0.0372,0.0752,2.1535,0.0563,0.0469,0.0198,0.0218
6.3,2.2162,0.0426,0.1244,2.1983,0.0581,0.037,0.0176,0.0236
6.4,2.2162,0.0426,0.1244,2.2357,0.0592,0.025,0.0141,0.0257
6.501,2.2669,0.0504,0.1735,2.2732,0.0599,0.0098,0.0082,0.0114
6.6,2.3212,0.0617,0.2292,2.3108,0.0599,-0.0077,0.0007,0.0106
6.7,2.3212,0.0617,0.2292,2.3455,0.0594,-0.0241,-0.0078,0.0245
6.8,2.37,0.0745,0.2793,2.3733,0.0584,-0.0403,-0.0164,0.0165
6.9,2.4193,0.09,0.3229,2.4103,0.0564,-0.0665,-0.029,0.0348
7.0,2.4193,0.09,0.3229,2.4388,0.054,-0.0906,-0.0403,0.0409
7.1,2.4688,0.1079,0.3665,2.4667,0.0511,-0.1147,-0.0523,0.0569
7.2,2.4688,0.1079,0.3665,2.4936,0.0477,-0.1375,-0.0651,0.0651
7.3,2.4688,0.1079,0.3665,2.5179,0.044,-0.1583,-0.0773,0.0806
7.4,2.5155,0.1272,0.4068,2.5417,0.04,-0.1778,-0.0904,0.0911
7.5,2.5155,0.1272,0.4068,2.5646,0.0355,-0.1974,-0.1036,0.104
7.6,2.5155,0.1272,0.4068,2.5831,0.0316,-0.2161,-0.1145,0.117
7.7,2.5676,0.1515,0.4592,2.6002,0.0277,-0.2335,-0.1254,0.128
7.8,2.5676,0.1515,0.4592,2.6161,0.0238,-0.2487,-0.1359,0.1366
7.9,2.5676,0.1515,0.4592,2.6297,0.0202,-0.2618,-0.1452,0.1452
8.0,2.5676,0.1515,0.4592,2.6406,0.0172,-0.2717,-0.1527,0.1528
8.1,2.5676,0.1515,0.4592,2.6544,0.0132,-0.2836,-0.1624,0.1632
8.2,2.5676,0.1515,0.4592,2.6657,0.0099,-0.2934,-0.1704,0.1722
8.3,2.6149,0.1762,0.5041,2.6762,0.0066,-0.3033,-0.1782,0.1804
8.4,2.6149,0.1762,0.5041,2.6865,0.0033,-0.3121,-0.186,0.1872
8.5,2.6149,0.1762,0.5041,2.6954,0.0004,-0.3208,-0.1929,0.1934
8.6,2.6149,0.1762,0.5041,2.7039,-0.0025,-0.3295,-0.1995,0.1996
8.7,2.6149,0.1762,0.5041,2.7119,-0.0053,-0.337,-0.2058,0.2058
8.8,2.6149,0.1762,0.5041,2.7196,-0.008,-0.3437,-0.2119,0.2119
8.901,2.6149,0.1762,0.5041,2.7271,-0.0107,-0.3503,-0.2179,0.218
9.0,2.6149,0.1762,0.5041,2.7332,-0.013,-0.3557,-0.2228,0.2232
9.1,2.6149,0.1762,0.5041,2.7388,-0.0151,-0.3611,-0.2274,0.2279
9.2,2.6149,0.1762,0.5041,2.7438,-0.017,-0.3655,-0.2314,0.2323
9.3,2.6149,0.1762,0.5041,2.7463,-0.0179,-0.3688,-0.2335,0.2345
9.4,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3709,-0.2347,0.2358
9.501,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
9.6,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
9.7,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
9.8,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
9.9,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.0,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.101,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.2,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.3,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.4,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.5,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.6,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.7,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.801,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
10.9,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
11.0,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
11.1,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
11.2,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2347,0.2358
11.3,2.6149,0.1762,0.5041,2.7478,-0.0185,-0.3719,-0.2348,0.2358
11.4,2.6149,0.1762,0.5041,2.7479,-0.0186,-0.3719,-0.2348,0.2359
11.5,2.6149,0.1762,0.5041,2.7479,-0.0186,-0.3719,-0.2348,0.2359
11.6,2.6149,0.1762,0.5041,2.7479,-0.0186,-0.3719,-0.2348,0.2359
11.7,2.6149,0.1762,0.5041,2.7479,-0.0186,-0.3719,-0.2348,0.2359
11.8,2.6149,0.1762,0.5041,2.7479,-0.0186,-0.3719,-0.2349,0.2359
11.9,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.2359
12.0,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.2359
12.101,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.2359
12.201,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.2359
12.3,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.2359
12.4,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.236
12.501,2.6149,0.1762,0.5041,2.748,-0.0186,-0.3719,-0.2349,0.236
12.601,2.6149,0.1762,0.5041,2.7481,-0.0186,-0.3719,-0.235,0.236
12.7,2.6149,0.1762,0.5041,2.7481,-0.0186,-0.3719,-0.235,0.2361
12.801,2.6149,0.1762,0.5041,2.7484,-0.0188,-0.3719,-0.2353,0.2364
12.9,2.6149,0.1762,0.5041,2.7495,-0.0192,-0.3719,-0.2361,0.2373
13.0,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.1,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.2,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.3,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.4,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.5,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.6,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.7,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2362,0.2374
13.8,2.6149,0.1762,0.5041,2.7496,-0.0192,-0.3719,-0.2363,0.2374
13.901,2.6149,0.1762,0.5041,2.7497,-0.0193,-0.3719,-0.2363,0.2375
14.0,2.6149,0.1762,0.5041,2.7498,-0.0193,-0.3719,-0.2364,0.2375
