time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,0.0,0.0,0.0295,0.0,0.0,-0.0087,0.0,0.0
0.201,0.0,0.0,0.0295,0.0002,-0.0,-0.0119,-0.0,0.0002
0.3,0.0,0.0,0.0295,0.0017,-0.0,-0.0164,-0.0001,0.0017
0.4,0.0,0.0,0.0295,0.0034,-0.0001,-0.0206,-0.0002,0.0034
0.5,0.0,0.0,0.0295,0.0046,-0.0001,-0.0152,-0.0002,0.0046
0.6,0.0,0.0,0.0295,0.006,-0.0001,-0.0098,-0.0003,0.006
0.7,0.0,0.0,0.0295,0.0064,-0.0001,-0.0108,-0.0003,0.0064
0.801,0.0,0.0,0.0295,0.0065,-0.0001,-0.0065,-0.0003,0.0065
0.901,0.0,0.0,0.0295,0.0066,-0.0001,0.0056,-0.0003,0.0066
1.0,0.0,0.0,0.0295,0.0066,-0.0001,0.012,-0.0003,0.0066
1.1,0.0,0.0,0.0295,0.0066,-0.0001,0.012,-0.0003,0.0066
1.2,0.0,0.0,0.0295,0.0066,-0.0001,0.0098,-0.0003,0.0066
1.301,0.0,0.0,0.0295,0.0066,-0.0001,0.0087,-0.0003,0.0066
1.4,0.0,0.0,0.0295,0.0067,-0.0001,0.0056,-0.0003,0.0067
1.5,0.0,0.0,0.0295,0.0067,-0.0001,0.0,-0.0003,0.0067
1.6,0.0,0.0,0.0295,0.0067,-0.0001,0.0066,-0.0003,0.0067
1.7,0.0,0.0,0.0295,0.0067,-0.0001,0.0087,-0.0003,0.0067
1.8,0.0,0.0,0.0295,0.0067,-0.0001,0.0056,-0.0003,0.0067
1.901,0.0,0.0,0.0295,0.0067,-0.0001,0.0098,-0.0003,0.0067
2.0,0.0,0.0,0.0295,0.0067,-0.0001,0.0087,-0.0003,0.0067
2.1,0.0,0.0,0.0295,0.0067,-0.0001,0.0154,-0.0003,0.0067
2.2,0.0,0.0,0.0295,0.0067,-0.0001,0.0154,-0.0003,0.0067
2.3,0.0,0.0,0.0295,0.0067,-0.0001,0.0098,-0.0003,0.0067
2.401,0.0,0.0,0.0295,0.0067,-0.0001,0.011,-0.0003,0.0067
2.5,0.0,0.0,0.0295,0.0067,-0.0001,0.0098,-0.0003,0.0067
2.6,0.0,0.0,0.0295,0.0068,-0.0001,0.0098,-0.0003,0.0068
2.701,0.0,0.0,0.0295,0.0068,-0.0001,0.012,-0.0003,0.0068
2.801,0.0,0.0,0.0295,0.0068,-0.0001,0.0164,-0.0003,0.0068
2.9,0.0,0.0,0.0295,0.0068,-0.0001,0.0241,-0.0003,0.0068
3.0,0.0,0.0,0.0295,0.0068,-0.0001,0.023,-0.0003,0.0068
3.1,0.0,0.0,0.0295,0.0068,-0.0001,0.023,-0.0003,0.0068
3.2,0.0,0.0,0.0295,0.0068,-0.0001,0.0185,-0.0003,0.0068
3.301,0.0,0.0,0.0295,0.0068,-0.0001,0.0197,-0.0003,0.0068
3.4,0.0,0.0,0.0295,0.0068,-0.0001,0.0185,-0.0003,0.0068
3.5,0.0,0.0,0.0295,0.0068,-0.0001,0.0218,-0.0003,0.0068
3.6,0.0,0.0,0.0295,0.0068,-0.0001,0.0208,-0.0003,0.0068
3.7,0.0,0.0,0.0295,0.0068,-0.0001,0.0197,-0.0003,0.0068
3.801,0.0,0.0,0.0295,0.0068,-0.0001,0.0143,-0.0003,0.0068
3.9,0.0,0.0,0.0295,0.0068,-0.0001,0.0077,-0.0003,0.0068
4.001,0.0,0.0,0.0295,0.0068,-0.0001,0.0066,-0.0003,0.0068
4.1,0.0,0.0,0.0295,0.0068,-0.0001,-0.001,-0.0003,0.0068
4.2,0.0,0.0,0.0295,0.0068,-0.0001,-0.0054,-0.0003,0.0068
4.3,0.0,0.0,0.0295,0.0068,-0.0001,-0.0087,-0.0003,0.0068
4.4,0.0,0.0,0.0295,0.0068,-0.0001,0.0,-0.0003,0.0068
4.5,0.0,0.0,0.0295,0.0068,-0.0001,0.0066,-0.0003,0.0068
4.6,0.0,0.0,0.0295,0.0068,-0.0001,0.0077,-0.0003,0.0068
4.7,0.0,0.0,0.0295,0.0068,-0.0001,0.0044,-0.0003,0.0068
4.8,0.0,0.0,0.0295,0.0068,-0.0001,0.0056,-0.0003,0.0068
4.9,0.0,0.0,0.0295,0.0068,-0.0001,0.0044,-0.0003,0.0068
5.0,0.0,0.0,0.0295,0.0068,-0.0001,0.0044,-0.0003,0.0068
5.1,0.0,0.0,0.0295,0.0068,-0.0001,0.0066,-0.0003,0.0068
5.2,0.0,0.0,0.0295,0.0068,-0.0001,0.0056,-0.0003,0.0068
5.3,0.0,0.0,0.0295,0.0068,-0.0001,0.0077,-0.0003,0.0068
5.4,0.0,0.0,0.0295,0.0068,-0.0001,0.011,-0.0003,0.0068
5.5,0.0,0.0,0.0295,0.0068,-0.0001,0.0154,-0.0003,0.0068
5.6,0.0,0.0,0.0295,0.0068,-0.0001,0.0185,-0.0003,0.0068
