time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
0.1,0.0,0.0,0.0295,0.0068,-0.0001,-0.0447,-0.0003,0.0068
0.2,0.0,0.0,0.0295,0.0069,-0.0001,-0.048,-0.0003,0.0069
0.3,0.0,0.0,0.0295,0.0069,-0.0001,-0.0414,-0.0003,0.0069
0.401,0.0,0.0,0.0295,0.0069,-0.0001,-0.038,-0.0003,0.0069
0.5,0.0,0.0,0.0295,0.0069,-0.0001,-0.0326,-0.0003,0.0069
0.6,0.0,0.0,0.0295,0.007,-0.0001,-0.0393,-0.0003,0.007
0.7,0.0,0.0,0.0295,0.007,-0.0001,-0.0393,-0.0003,0.007
0.8,0.0,0.0,0.0295,0.007,-0.0001,-0.0349,-0.0003,0.007
0.9,0.0,0.0,0.0295,0.007,-0.0001,-0.038,-0.0003,0.007
1.001,0.0,0.0,0.0295,0.007,-0.0001,-0.0316,-0.0003,0.007
1.101,0.0,0.0,0.0295,0.007,-0.0001,-0.0239,-0.0003,0.007
1.2,0.0,0.0,0.0295,0.007,-0.0001,-0.0283,-0.0003,0.007
1.3,0.0,0.0,0.0295,0.007,-0.0001,-0.0349,-0.0003,0.007
1.4,0.0,0.0,0.0295,0.007,-0.0001,-0.038,-0.0003,0.007
1.5,0.0,0.0,0.0295,0.007,-0.0001,-0.0403,-0.0003,0.007
1.6,0.0,0.0,0.0295,0.007,-0.0001,-0.0403,-0.0003,0.007
1.7,0.0,0.0,0.0295,0.007,-0.0001,-0.0414,-0.0003,0.007
1.8,0.0,0.0,0.0295,0.007,-0.0001,-0.0436,-0.0003,0.007
1.9,0.0,0.0,0.0295,0.007,-0.0001,-0.0436,-0.0003,0.007
2.001,0.0,0.0,0.0295,0.007,-0.0001,-0.0513,-0.0003,0.007
2.1,0.0,0.0,0.0295,0.007,-0.0001,-0.049,-0.0003,0.007
2.2,0.0,0.0,0.0295,0.007,-0.0001,-0.049,-0.0003,0.007
2.3,0.0,0.0,0.0295,0.007,-0.0001,-0.048,-0.0003,0.007
2.4,0.0,0.0,0.0295,0.007,-0.0001,-0.0534,-0.0003,0.007
2.501,0.0,0.0,0.0295,0.007,-0.0001,-0.0545,-0.0003,0.007
2.6,0.0,0.0,0.0295,0.007,-0.0001,-0.0524,-0.0003,0.007
2.7,0.0,0.0,0.0295,0.007,-0.0001,-0.0555,-0.0003,0.007
2.8,0.0,0.0,0.0295,0.007,-0.0001,-0.049,-0.0003,0.007
2.901,0.0,0.0,0.0295,0.007,-0.0001,-0.0436,-0.0003,0.007
3.001,0.0,0.0,0.0295,0.007,-0.0001,-0.0436,-0.0003,0.007
3.1,0.0,0.0,0.0295,0.007,-0.0001,-0.0426,-0.0003,0.007
