time_s,ref_x,ref_y,real_x,real_y,cte_m
0.106,0.0,0.0,0.0,0.0,0.0
0.206,0.0,0.0,0.0,0.0,0.0
0.306,0.0,0.0,0.0,0.0,0.0
0.406,0.0,0.0,0.0,0.0,0.0
0.506,0.0,0.0,0.0,0.0,0.0
0.606,0.0,0.0,0.0,0.0,0.0
0.706,0.0,0.0,0.0,0.0,0.0
0.806,0.0,0.0,0.0,0.0,0.0
0.906,0.0,0.0,0.0,0.0,0.0
1.006,0.0,0.0,0.0,0.0,0.0
1.106,0.0,0.0,0.0,0.0,0.0
1.206,0.0,0.0,0.0,0.0,0.0
1.306,0.0,0.0,0.0,0.0,0.0
1.406,0.0,0.0,0.0,0.0,0.0
1.506,0.0,0.0,0.0,0.0,0.0
1.609,0.0,0.0,0.0,0.0,0.0
1.706,1.0823,0.0073,1.1003,0.0331,0.0255
1.806,1.2497,0.01,1.2342,0.0429,0.0332
1.906,1.3554,0.0118,1.3426,0.0519,0.0404
2.006,1.5133,0.015,1.5091,0.0693,0.0544
2.109,1.6202,0.0177,1.6258,0.0843,0.0665
2.206,1.7868,0.0226,1.7918,0.1105,0.0877
2.306,1.9554,0.0283,1.9339,0.1379,0.1102
2.406,2.0602,0.0321,2.0787,0.1695,0.1366
2.506,2.2669,0.0504,2.2235,0.2043,0.159
2.606,2.37,0.0745,2.3412,0.2329,0.1601
2.706,2.5676,0.1515,2.5197,0.2719,0.1292
2.806,2.7012,0.2292,2.6405,0.2911,0.0852
2.906,2.7927,0.2972,2.8193,0.3039,-0.0115
3.006,2.8774,0.3734,2.9683,0.2942,-0.1202
3.106,2.9209,0.4187,3.1108,0.2619,-0.2458
3.206,2.9547,0.4572,3.2378,0.2074,-0.3775
3.306,2.9547,0.4572,3.3554,0.1285,-0.5182
3.406,2.9547,0.4572,3.4538,0.0319,-0.6557
