time_s,ref_x,ref_y,real_x,real_y,cte_m
9.906,2.4415,3.2852,2.4392,3.2832,0.0027
10.008,2.339,3.3171,2.3637,3.3059,0.0039
10.111,2.2834,3.332,2.284,3.3261,0.0055
10.209,2.1813,3.355,2.202,3.343,0.0076
10.306,2.1302,3.3647,2.1231,3.3562,0.0096
10.406,2.0272,3.3803,2.0421,3.3674,0.0109
10.506,1.9709,3.3868,1.9576,3.3766,0.0115
10.606,1.8657,3.395,1.8761,3.3837,0.0108
10.706,1.8144,3.3978,1.788,3.3901,0.0091
10.807,1.7097,3.4036,1.7135,3.3946,0.0088
10.909,1.6032,3.4093,1.6304,3.3992,0.0087
11.006,1.5467,3.4121,1.5465,3.4035,0.0086
11.107,1.4418,3.4173,1.4637,3.4078,0.0084
11.206,1.3903,3.4198,1.3799,3.4121,0.0082
11.306,1.288,3.4247,1.2937,3.4165,0.0079
11.406,1.2307,3.4274,1.2109,3.421,0.0073
11.506,1.1208,3.4324,1.1251,3.4257,0.0066
11.606,1.0155,3.437,1.042,3.4302,0.0057
11.709,0.9647,3.4391,0.9561,3.435,0.0045
11.806,0.8569,3.4435,0.8715,3.4395,0.0035
11.906,0.8022,3.4457,0.7878,3.4437,0.0025
12.006,0.6858,3.4501,0.7036,3.4474,0.002
12.106,0.6344,3.4519,0.613,3.4508,0.0018
12.206,0.5221,3.4556,0.5337,3.4532,0.0021
12.308,0.4715,3.4571,0.448,3.4543,0.0034
12.406,0.3622,3.4555,0.3582,3.453,0.0023
12.506,0.3059,3.4513,0.308,3.4507,0.0007
