time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
2.905,1.9554,0.0283,0.0361,1.9467,0.0319,0.0361,0.0039,0.0094
3.005,2.0602,0.0321,0.0372,2.044,0.0356,0.0382,0.004,0.0166
3.105,2.1641,0.0372,0.0752,2.1585,0.0405,0.0482,0.0037,0.0065
3.205,2.2669,0.0504,0.1735,2.2535,0.0461,0.0731,-0.002,0.014
3.305,2.3212,0.0617,0.2292,2.3317,0.0534,0.1037,-0.0105,0.0134
3.406,2.4193,0.09,0.3229,2.4427,0.0702,0.1866,-0.0262,0.0306
3.505,2.5155,0.1272,0.4068,2.5264,0.0899,0.2389,-0.0386,0.0389
3.605,2.6149,0.1762,0.5041,2.6233,0.1227,0.3742,-0.0509,0.0541
3.706,2.6582,0.2015,0.5487,2.7073,0.1621,0.4779,-0.0592,0.0629
3.805,2.7454,0.2604,0.6337,2.7703,0.199,0.5543,-0.0642,0.0662
3.905,2.7927,0.2972,0.6829,2.8431,0.2501,0.6447,-0.0684,0.069
4.005,2.8774,0.3734,0.7756,2.923,0.3178,0.7473,-0.0717,0.0719
4.106,2.9209,0.4187,0.8257,2.9833,0.379,0.8203,-0.0727,0.0739
4.205,2.9882,0.4991,0.9142,3.0306,0.4339,0.8793,-0.0734,0.0778
4.305,3.0257,0.5508,0.9632,3.0793,0.4977,0.9458,-0.0744,0.0755
4.405,3.0618,0.6064,1.0112,3.1274,0.57,1.0112,-0.0749,0.075
4.505,3.1163,0.7066,1.116,3.1708,0.6462,1.0734,-0.0754,0.0813
4.605,3.1379,0.7536,1.1585,3.2111,0.7269,1.1465,-0.0779,0.078
4.705,3.1594,0.8068,1.2055,3.2402,0.7981,1.1978,-0.0785,0.0812
4.805,3.1953,0.9168,1.2982,3.2667,0.8756,1.26,-0.0798,0.0824
4.906,3.2083,0.9681,1.3439,3.289,0.9582,1.3298,-0.0809,0.0813
5.005,3.2276,1.0733,1.4237,3.3056,1.0388,1.3888,-0.0822,0.0852
5.105,3.2349,1.1253,1.4366,3.3153,1.1023,1.4324,-0.0828,0.0836
5.205,3.242,1.1786,1.4399,3.3241,1.1827,1.4781,-0.0809,0.0822
5.305,3.2557,1.2848,1.4443,3.3307,1.2801,1.5142,-0.075,0.0752
5.405,3.2689,1.3902,1.4486,3.3345,1.3602,1.5294,-0.0688,0.0722
5.505,3.2752,1.4426,1.4519,3.337,1.4256,1.5338,-0.0633,0.0641
5.605,3.2818,1.4989,1.4553,3.34,1.507,1.5317,-0.0569,0.0588
5.705,3.294,1.6077,1.4617,3.3433,1.5893,1.5317,-0.0509,0.0525
5.806,3.3,1.6635,1.4661,3.3471,1.6884,1.5317,-0.0443,0.0533
5.905,3.3121,1.7819,1.4715,3.35,1.7579,1.5305,-0.0401,0.0449
6.005,3.3179,1.8429,1.476,3.3539,1.8535,1.5294,-0.0348,0.0375
6.105,3.3233,1.9,1.4781,3.3568,1.9241,1.5284,-0.0311,0.0413
6.205,3.3337,2.0161,1.4825,3.3606,2.0102,1.5272,-0.0272,0.0275
6.305,3.3424,2.1203,1.5053,3.365,2.1137,1.5284,-0.0231,0.0236
6.405,3.3444,2.1716,1.5523,3.3678,2.1863,1.5348,-0.0232,0.0277
6.505,3.3402,2.2806,1.6614,3.37,2.2872,1.5579,-0.0304,0.0306
6.605,3.3251,2.3854,1.7486,3.3683,2.366,1.609,-0.0391,0.0474
6.705,3.3139,2.435,1.8174,3.3594,2.4648,1.6975,-0.0514,0.0544
6.806,3.2833,2.5356,1.9047,3.3435,2.5511,1.7879,-0.0619,0.0622
6.905,3.2599,2.5953,1.9614,3.3252,2.6189,1.8644,-0.0694,0.0694
7.005,3.239,2.6412,2.0148,3.2958,2.6985,1.9593,-0.0759,0.0807
7.105,3.1872,2.7366,2.1131,3.2592,2.7745,2.0553,-0.0813,0.0814
7.206,3.1271,2.8254,2.2091,3.2071,2.8596,2.1632,-0.0846,0.087
7.305,3.0953,2.8661,2.2527,3.1654,2.9158,2.2298,-0.0858,0.086
7.405,3.0581,2.909,2.3061,3.114,2.9756,2.3084,-0.0861,0.0869
7.505,2.9852,2.9818,2.3977,3.056,3.0338,2.3846,-0.0863,0.0879
7.605,2.9441,3.0174,2.4457,2.982,3.0973,2.4665,-0.0856,0.0884
7.705,2.8489,3.089,2.5384,2.916,3.1463,2.5265,-0.0852,0.0882
7.806,2.7925,3.1256,2.5864,2.8479,3.1909,2.5831,-0.0847,0.0856
7.905,2.7476,3.1519,2.6257,2.7902,3.2247,2.6246,-0.0843,0.0843
8.006,2.645,3.2039,2.7053,2.703,3.2697,2.6923,-0.0842,0.0877
8.105,2.5938,3.2268,2.7327,2.6411,3.2974,2.7348,-0.0836,0.085
8.205,2.5392,3.2493,2.762,2.5619,3.3286,2.7828,-0.082,0.0824
8.305,2.4415,3.2852,2.8133,2.4862,3.3543,2.8297,-0.0798,0.0823
8.405,2.3916,3.3015,2.8384,2.4056,3.378,2.869,-0.0772,0.0778
8.505,2.2834,3.332,2.8918,2.3115,3.4017,2.9137,-0.0745,0.0752
8.605,2.2306,3.3445,2.9191,2.2464,3.4155,2.9398,-0.0728,0.0728
8.705,2.1302,3.3647,2.965,2.15,3.4331,2.9758,-0.0708,0.0712
8.805,2.078,3.3733,2.9899,2.084,3.4429,3.0032,-0.0697,0.0699
8.905,1.9709,3.3868,3.0381,2.0036,3.4523,3.0369,-0.0686,0.0733
9.005,1.9168,3.3917,3.0631,1.9206,3.4596,3.0643,-0.0681,0.0681
9.105,1.8144,3.3978,3.0882,1.8217,3.4652,3.1002,-0.0676,0.0677
9.205,1.7615,3.4008,3.0859,1.7545,3.4668,3.1231,-0.0656,0.0664
9.305,1.6593,3.4063,3.0882,1.6672,3.4674,3.1405,-0.0614,0.0615
9.405,1.6032,3.4093,3.0905,1.5876,3.4669,-3.1316,-0.0568,0.0597
9.505,1.4952,3.4147,3.0925,1.5041,3.4658,-3.1273,-0.0515,0.0519
9.606,1.3903,3.4198,3.0936,1.4048,3.4641,-3.1252,-0.045,0.0467
9.705,1.3403,3.4222,3.0936,1.3202,3.4628,-3.1262,-0.0396,0.0453
9.805,1.2307,3.4274,3.0946,1.2359,3.4615,-3.1262,-0.0343,0.0345
9.905,1.1778,3.4298,3.0959,1.1681,3.4604,-3.1252,-0.0302,0.0321
10.005,1.0692,3.4347,3.098,1.0836,3.4591,-3.1273,-0.025,0.0283
10.105,1.0155,3.437,3.0992,0.998,3.4582,-3.1329,-0.0204,0.0275
10.205,0.9088,3.4415,3.1002,0.9296,3.4578,-3.1371,-0.0172,0.0264
10.305,0.8569,3.4435,3.1023,0.8785,3.4576,-3.1393,-0.0149,0.0258
10.405,0.7475,3.4478,3.1034,0.742,3.4578,3.1374,-0.0098,0.0115
10.506,0.6344,3.4519,3.1067,0.6417,3.4586,3.1318,-0.0069,0.0098
10.605,0.5768,3.4539,3.109,0.5726,3.4594,3.1287,-0.0054,0.0069
10.705,0.4715,3.4571,3.1154,0.4848,3.4606,3.1287,-0.0038,0.0137
10.805,0.418,3.4574,-3.1306,0.396,3.4612,3.1374,-0.0041,0.0223
10.905,0.3059,3.4513,-3.0521,0.3123,3.4605,-3.1219,-0.0086,0.0112
11.005,0.1933,3.4368,-2.9833,0.2124,3.456,-3.0805,-0.0159,0.0271
