time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
3.005,2.1124,0.0342,0.0436,2.1096,0.0544,0.0447,0.0203,0.0204
3.105,2.2162,0.0426,0.1244,2.2071,0.0591,0.0534,0.0175,0.0189
3.205,2.3212,0.0617,0.2292,2.31,0.0656,0.0698,0.0064,0.0118
3.305,2.4193,0.09,0.3229,2.4,0.0755,0.133,-0.0076,0.0242
3.405,2.4688,0.1079,0.3665,2.495,0.0939,0.2269,-0.0225,0.0297
3.505,2.5676,0.1515,0.4592,2.5849,0.1209,0.3327,-0.035,0.0351
3.605,2.6582,0.2015,0.5487,2.672,0.1577,0.4374,-0.0446,0.046
3.705,2.7454,0.2604,0.6337,2.7671,0.2106,0.5519,-0.053,0.0543
3.805,2.7927,0.2972,0.6829,2.8279,0.2524,0.6273,-0.057,0.057
3.905,2.8774,0.3734,0.7756,2.9026,0.3135,0.7177,-0.0604,0.065
4.005,2.9209,0.4187,0.8257,2.9568,0.3667,0.8018,-0.0616,0.0632
4.106,2.9547,0.4572,0.8706,3.0127,0.4306,0.8824,-0.0616,0.0639
4.205,3.0257,0.5508,0.9632,3.065,0.5011,0.9566,-0.0607,0.0634
4.305,3.0618,0.6064,1.0112,3.1083,0.568,1.0156,-0.0598,0.0603
4.405,3.089,0.6535,1.0659,3.1494,0.64,1.0734,-0.0594,0.0619
4.505,3.1379,0.7536,1.1585,3.1882,0.7176,1.117,-0.0606,0.0619
4.605,3.1594,0.8068,1.2055,3.2184,0.788,1.1835,-0.0618,0.0619
4.705,3.1796,0.8644,1.2556,3.2465,0.8646,1.2413,-0.0635,0.0669
4.805,3.2083,0.9681,1.3439,3.2699,0.943,1.3024,-0.0657,0.0666
4.905,3.2196,1.0237,1.3909,3.291,1.0319,1.3593,-0.0688,0.0719
5.005,3.2349,1.1253,1.4366,3.3035,1.1023,1.4116,-0.0711,0.0723
5.106,3.242,1.1786,1.4399,3.3141,1.1839,1.4584,-0.0708,0.0723
5.205,3.2557,1.2848,1.4443,3.321,1.263,1.4966,-0.0675,0.0688
5.305,3.2624,1.3384,1.4465,3.3258,1.3436,1.5174,-0.0622,0.0636
5.405,3.2752,1.4426,1.4519,3.3295,1.4248,1.5272,-0.0561,0.0572
5.505,3.2818,1.4989,1.4553,3.3329,1.5071,1.5305,-0.0498,0.0518
5.605,3.294,1.6077,1.4617,3.3359,1.5785,1.5293,-0.0448,0.051
5.705,3.3,1.6635,1.4661,3.3397,1.6719,1.5305,-0.0386,0.0406
5.805,3.3121,1.7819,1.4715,3.3431,1.7569,1.5315,-0.0333,0.0398
5.905,3.3179,1.8429,1.476,3.3463,1.8383,1.5315,-0.0287,0.0287
6.005,3.3233,1.9,1.4781,3.3497,1.9249,1.5305,-0.024,0.0363
6.105,3.3337,2.0161,1.4825,3.3531,2.0095,1.5305,-0.0198,0.0204
6.205,3.3424,2.1203,1.5053,3.3566,2.0976,1.5315,-0.0157,0.0268
6.305,3.3444,2.1716,1.5523,3.3594,2.1818,1.5436,-0.0149,0.0182
6.405,3.3402,2.2806,1.6614,3.3601,2.2763,1.5752,-0.0195,0.0204
6.505,3.3337,2.3333,1.7158,3.3575,2.3551,1.6221,-0.0266,0.0322
6.605,3.3139,2.435,1.8174,3.3475,2.4553,1.694,-0.0376,0.0393
6.705,3.2833,2.5356,1.9047,3.3312,2.5423,1.7911,-0.0475,0.0484
6.805,3.2599,2.5953,1.9614,3.3124,2.6108,1.8609,-0.0545,0.0547
6.905,3.239,2.6412,2.0148,3.2839,2.6895,1.9481,-0.0613,0.066
7.005,3.1872,2.7366,2.1131,3.2486,2.7687,2.0377,-0.0692,0.0693
7.105,3.1594,2.7801,2.1598,3.207,2.8409,2.1206,-0.0734,0.0773
7.205,3.0953,2.8661,2.2527,3.1612,2.9073,2.2035,-0.0772,0.0778
7.305,3.0581,2.909,2.3061,3.1095,2.9711,2.2797,-0.0798,0.0806
7.405,2.9852,2.9818,2.3977,3.0527,3.0314,2.3541,-0.0823,0.0838
7.505,2.9441,3.0174,2.4457,2.9909,3.088,2.425,-0.0842,0.0847
7.605,2.8951,3.056,2.4948,2.9287,3.1386,2.4969,-0.0862,0.0892
7.705,2.7925,3.1256,2.5864,2.8643,3.1832,2.5613,-0.0868,0.092
7.805,2.7476,3.1519,2.6257,2.7815,3.2325,2.6224,-0.0869,0.0875
7.905,2.6981,3.1782,2.6693,2.723,3.2627,2.6801,-0.0866,0.0881
8.005,2.5938,3.2268,2.7327,2.6484,3.2966,2.7348,-0.0858,0.0886
8.105,2.5392,3.2493,2.762,2.5736,3.3264,2.7784,-0.0843,0.0844
8.205,2.4887,3.2686,2.7882,2.4962,3.3536,2.8208,-0.0824,0.0854
8.305,2.3916,3.3015,2.8384,2.4164,3.378,2.858,-0.0805,0.0805
8.405,2.339,3.3171,2.8646,2.3403,3.3982,2.8962,-0.0784,0.0811
8.505,2.2306,3.3445,2.9191,2.2595,3.4165,2.9311,-0.0766,0.0776
8.605,2.1813,3.355,2.9409,2.1808,3.4316,2.9637,-0.0749,0.0766
8.705,2.078,3.3733,2.9899,2.1039,3.4438,2.9953,-0.0736,0.0751
8.805,2.0272,3.3803,3.014,2.0218,3.4543,3.0271,-0.0727,0.0742
8.905,1.9168,3.3917,3.0631,1.9411,3.4619,3.0576,-0.072,0.0743
9.005,1.8657,3.395,3.0849,1.8468,3.4679,3.0913,-0.0717,0.0753
9.105,1.7615,3.4008,3.0859,1.765,3.4707,3.1187,-0.07,0.07
9.205,1.7097,3.4036,3.0871,1.7003,3.4714,3.1362,-0.0671,0.0684
9.305,1.6032,3.4093,3.0905,1.6188,3.4711,-3.1329,-0.0626,0.0638
9.405,1.5467,3.4121,3.0915,1.5371,3.4698,-3.122,-0.0571,0.0585
9.505,1.4418,3.4173,3.0925,1.4566,3.4678,-3.1165,-0.0512,0.0527
9.605,1.3903,3.4198,3.0936,1.3739,3.4658,-3.1165,-0.0451,0.0488
9.705,1.288,3.4247,3.0946,1.2775,3.4637,-3.122,-0.0384,0.0404
9.805,1.2307,3.4274,3.0946,1.2107,3.4625,-3.1262,-0.0342,0.0405
9.905,1.1208,3.4324,3.0959,1.1284,3.4615,-3.1308,-0.0294,0.0301
10.005,1.0692,3.4347,3.098,1.0446,3.4607,-3.1339,-0.0249,0.0358
10.105,0.9647,3.4391,3.1002,0.9632,3.4604,-3.1395,-0.0212,0.0213
10.205,0.8569,3.4435,3.1023,0.8795,3.4604,-3.1416,-0.0177,0.0281
10.305,0.8022,3.4457,3.1034,0.797,3.4606,3.1383,-0.0147,0.0158
10.405,0.6858,3.4501,3.1046,0.7142,3.461,3.135,-0.012,0.0304
10.505,0.6344,3.4519,3.1067,0.6304,3.4617,3.1318,-0.0097,0.0106
10.605,0.5221,3.4556,3.11,0.5459,3.4628,3.1285,-0.0079,0.0249
10.705,0.4715,3.4571,3.1154,0.4589,3.4638,3.1308,-0.0064,0.0143
10.805,0.3622,3.4555,-3.0892,0.3629,3.4639,-3.1329,-0.0083,0.0084
10.905,0.3059,3.4513,-3.0521,0.2959,3.4622,-3.11,-0.0118,0.0148
11.005,0.1933,3.4368,-2.9833,0.213,3.4579,-3.0697,-0.0177,0.0288
