time_s,ref_x,ref_y,real_x,real_y,cte_m
0.105,0.0,0.0,0.0,0.0,0.0
0.206,0.0,0.0,-0.0005,0.0,0.0
0.305,0.0,0.0,-0.0005,0.0,0.0
0.406,0.0,0.0,-0.0005,0.0,0.0
0.506,0.0,0.0,-0.0005,0.0,0.0
0.606,0.0,0.0,-0.0005,0.0,0.0
0.705,0.0,0.0,-0.0005,0.0,0.0
0.805,0.0,0.0,-0.0005,0.0,0.0
0.905,0.0,0.0,-0.0005,0.0,0.0
1.005,0.0,0.0,-0.0005,0.0,0.0
1.106,0.0,0.0,-0.0005,0.0,0.0
1.205,0.0,0.0,-0.0005,0.0,0.0
1.306,0.0,0.0,-0.0005,0.0,0.0
1.406,0.0,0.0,-0.0005,0.0,0.0
1.505,0.0,0.0,-0.0005,0.0,0.0
1.606,0.0,0.0,-0.0005,0.0,0.0
1.705,0.0,0.0,-0.0005,0.0,0.0
1.806,0.0,0.0,-0.0005,0.0,0.0
1.905,0.0,0.0,-0.0005,0.0,0.0
2.005,0.0,0.0,-0.0005,0.0,0.0
2.106,0.0,0.0,-0.0005,0.0,0.0
2.205,0.0,0.0,-0.0005,0.0,0.0
2.306,0.0,0.0,-0.0005,0.0,0.0
2.406,0.0,0.0,-0.0005,0.0,0.0
2.506,0.0,0.0,-0.0005,0.0,0.0
2.605,0.0,0.0,-0.0005,0.0,0.0
2.705,0.0,0.0,-0.0005,0.0,0.0
2.805,0.0,0.0,-0.0005,0.0,0.0
2.906,0.0,0.0,-0.0005,0.0,0.0
3.005,0.0,0.0,-0.0005,0.0,0.0
3.105,0.0,0.0,-0.0005,0.0,0.0
3.205,0.0,0.0,-0.0005,0.0,0.0
3.305,0.0,0.0,-0.0005,0.0,0.0
3.406,0.0,0.0,-0.0004,0.0,0.0
3.505,0.0,0.0,-0.0004,0.0,0.0
3.605,0.0,0.0,-0.0004,0.0,0.0
3.705,0.0,0.0,-0.0004,0.0,0.0
3.805,0.0522,-0.0002,0.0441,-0.0019,-0.0018
3.905,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.005,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.105,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.205,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.305,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.406,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.505,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.605,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.705,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.806,0.0522,-0.0002,0.0804,-0.0018,-0.0016
4.906,0.0522,-0.0002,0.0804,-0.0018,-0.0016
5.006,0.0522,-0.0002,0.0804,-0.0018,-0.0016
5.105,0.0522,-0.0002,0.0804,-0.0018,-0.0016
5.205,0.1145,-0.0003,0.1033,-0.0009,-0.0006
5.305,0.2289,-0.0003,0.242,0.0091,0.0093
5.405,0.2289,-0.0003,0.255,0.011,0.0112
5.506,0.2289,-0.0003,0.255,0.011,0.0112
5.605,0.2289,-0.0003,0.255,0.011,0.0112
5.705,0.2289,-0.0003,0.255,0.011,0.0112
5.806,0.2289,-0.0003,0.255,0.011,0.0112
5.905,0.2289,-0.0003,0.255,0.011,0.0112
6.005,0.2289,-0.0003,0.255,0.011,0.0112
6.105,0.2289,-0.0003,0.255,0.011,0.0112
6.205,0.3372,0.0003,0.3223,0.0248,0.0246
6.305,0.4543,0.0012,0.426,0.0505,0.0496
6.405,0.5648,0.002,0.5674,0.1086,0.1066
6.505,0.6692,0.0028,0.6426,0.1541,0.1515
6.605,0.7703,0.0037,0.79,0.2333,0.2294
6.705,0.7703,0.0037,0.79,0.2333,0.2294
6.805,1.1919,0.009,1.2122,0.4319,0.4225
6.905,1.4628,0.0139,1.4702,0.4171,0.4029
7.005,1.5133,0.015,1.5189,0.431,0.4157
7.105,1.5133,0.015,1.5189,0.431,0.4157
7.205,1.9554,0.0283,1.9366,0.7436,0.7155
7.305,1.9554,0.0283,1.9115,0.8324,0.8051
7.405,1.9554,0.0283,1.908,0.8402,0.813
7.505,1.9554,0.0283,1.908,0.8402,0.813
7.605,1.9554,0.0283,1.908,0.8402,0.813
7.705,1.9554,0.0283,1.908,0.8402,0.813
7.805,1.9554,0.0283,1.908,0.8402,0.813
7.906,1.9554,0.0283,1.908,0.8402,0.813
8.005,1.9554,0.0283,1.908,0.8402,0.813
8.105,1.9554,0.0283,1.908,0.8402,0.813
