time_s,ref_x,ref_y,real_x,real_y,cte_m
8.005,3.1271,2.8254,3.1424,2.8164,-0.0069
8.105,3.0953,2.8661,3.106,2.861,-0.0051
8.204,3.0581,2.909,3.0612,2.9087,-0.002
8.304,3.0233,2.9454,3.0146,2.953,0.0009
8.405,2.9852,2.9818,2.9759,2.9876,0.002
8.504,2.8951,3.056,2.8989,3.0495,0.0028
8.605,2.8489,3.089,2.8612,3.0766,0.0033
8.705,2.7925,3.1256,2.8076,3.1123,0.0033
8.805,2.7925,3.1256,2.8076,3.1123,0.0033
8.905,2.6981,3.1782,2.6793,3.1902,-0.0022
9.005,2.645,3.2039,2.6283,3.2193,-0.007
9.105,2.5938,3.2268,2.576,3.2422,-0.0071
9.205,2.4887,3.2686,2.5018,3.2709,-0.0067
9.305,2.4415,3.2852,2.45,3.2876,-0.0049
9.405,2.3916,3.3015,2.3822,3.3066,-0.0021
9.505,2.339,3.3171,2.3176,3.3224,0.0008
9.605,2.2306,3.3445,2.2517,3.3365,0.0032
9.705,2.1813,3.355,2.1767,3.3508,0.0051
9.806,2.1302,3.3647,2.1212,3.3601,0.0061
9.905,2.078,3.3733,2.0556,3.3703,0.0063
10.005,1.9709,3.3868,1.9881,3.3791,0.0058
10.105,1.9168,3.3917,1.9216,3.3864,0.0048
10.204,1.8657,3.395,1.8698,3.3912,0.0036
10.305,1.8144,3.3978,1.8008,3.3968,0.0017
10.405,1.7097,3.4036,1.7207,3.4022,0.0008
10.505,1.6593,3.4063,1.6526,3.4059,0.0008
10.605,1.6032,3.4093,1.5825,3.409,0.0013
10.705,1.4952,3.4147,1.516,3.4116,0.002
10.804,1.4418,3.4173,1.4616,3.4136,0.0028
10.904,1.3903,3.4198,1.392,3.4159,0.0038
11.005,1.288,3.4247,1.2987,3.4189,0.0053
11.105,1.2307,3.4274,1.2387,3.4208,0.0062
11.205,1.1778,3.4298,1.1558,3.4236,0.0072
11.305,1.1208,3.4324,1.1046,3.4254,0.0077
11.405,1.0692,3.4347,1.0484,3.4274,0.0082
11.506,0.9647,3.4391,0.9604,3.4305,0.0088
11.605,0.9088,3.4415,0.8935,3.433,0.0091
11.705,0.8022,3.4457,0.8248,3.4355,0.0093
11.805,0.7475,3.4478,0.7555,3.4381,0.0093
11.905,0.6858,3.4501,0.684,3.4408,0.0094
12.004,0.6344,3.4519,0.6125,3.4432,0.0094
12.105,0.5221,3.4556,0.5453,3.4451,0.0098
12.205,0.4715,3.4571,0.4753,3.4462,0.0108
12.304,0.3622,3.4555,0.3867,3.4462,0.0105
12.404,0.3059,3.4513,0.332,3.4447,0.0089
12.505,0.2452,3.4445,0.2639,3.4411,0.0057
