time_s,ref_x,ref_y,real_x,real_y,cte_m
8.005,3.2752,1.4426,3.254,1.439,0.0206
8.105,3.2752,1.4426,3.254,1.439,0.0206
8.205,3.2752,1.4426,3.254,1.439,0.0206
8.305,3.2752,1.4426,3.254,1.439,0.0206
8.405,3.2752,1.4426,3.254,1.439,0.0206
8.505,3.2752,1.4426,3.254,1.439,0.0206
8.605,3.2752,1.4426,3.254,1.439,0.0206
8.705,3.2752,1.4426,3.254,1.439,0.0206
8.805,3.2752,1.4426,3.254,1.439,0.0206
8.905,3.2752,1.4426,3.254,1.439,0.0206
9.005,3.2752,1.4426,3.254,1.439,0.0206
9.105,3.2752,1.4426,3.254,1.439,0.0206
9.205,3.2752,1.4426,3.254,1.439,0.0206
9.305,3.2752,1.4426,3.254,1.439,0.0206
9.405,3.2752,1.4426,3.254,1.439,0.0206
9.505,3.2752,1.4426,3.254,1.439,0.0206
9.605,3.2752,1.4426,3.254,1.439,0.0206
9.705,3.2752,1.4426,3.254,1.439,0.0206
9.805,3.2752,1.4426,3.254,1.439,0.0206
9.905,3.2752,1.4426,3.2536,1.4436,0.0215
10.005,3.2752,1.4426,3.2528,1.4553,0.0238
10.105,3.2752,1.4426,3.2517,1.4715,0.0267
10.205,3.2818,1.4989,3.2504,1.498,0.0311
10.305,3.2818,1.4989,3.2497,1.5262,0.0351
10.405,3.2878,1.5512,3.2495,1.5613,0.0392
10.505,3.294,1.6077,3.2504,1.6039,0.043
10.605,3.3,1.6635,3.2529,1.6502,0.0454
10.705,3.3,1.6635,3.2565,1.6992,0.047
10.805,3.3066,1.7275,3.2619,1.7504,0.0468
10.905,3.3179,1.8429,3.2724,1.8234,0.0435
11.005,3.3179,1.8429,3.2795,1.8663,0.0404
11.105,3.3283,1.9552,3.2931,1.939,0.0335
11.205,3.3337,2.0161,3.3055,2.0052,0.0272
11.305,3.3382,2.0665,3.3186,2.0794,0.0206
11.405,3.3444,2.1716,3.3286,2.1513,0.0154
11.506,3.3438,2.2265,3.3353,2.2293,0.0083
11.605,3.3337,2.3333,3.3373,2.3127,-0.0006
11.706,3.3251,2.3854,3.3344,2.3628,-0.0051
11.805,3.3002,2.4843,3.3219,2.4739,-0.0177
11.905,3.2833,2.5356,3.299,2.5542,-0.0209
12.005,3.2599,2.5953,3.2716,2.6223,-0.0211
12.105,3.214,2.6901,3.2256,2.7109,-0.0201
12.205,3.1594,2.7801,3.1815,2.775,-0.0156
12.305,3.1271,2.8254,3.1179,2.8505,-0.0075
12.405,3.0581,2.909,3.069,2.9011,-0.0027
12.505,2.9852,2.9818,2.994,2.9693,0.0031
12.605,2.9441,3.0174,2.9431,3.0086,0.0074
12.705,2.8951,3.056,2.873,3.0563,0.013
12.805,2.7925,3.1256,2.8038,3.097,0.0183
12.905,2.7476,3.1519,2.7433,3.1273,0.0235
13.004,2.6981,3.1782,2.6657,3.1632,0.0281
13.105,2.645,3.2039,2.6188,3.1844,0.0287
13.205,2.5938,3.2268,2.5755,3.2039,0.0282
13.306,2.5392,3.2493,2.5384,3.2204,0.0272
13.405,2.5392,3.2493,2.5073,3.2342,0.0259
13.506,2.4887,3.2686,2.4822,3.2452,0.0242
13.605,2.4887,3.2686,2.4678,3.2516,0.0232
13.705,2.4887,3.2686,2.4583,3.2558,0.0226
13.805,2.4415,3.2852,2.4545,3.2574,0.0221
13.905,2.4415,3.2852,2.4544,3.2575,0.0221
14.005,2.4415,3.2852,2.4532,3.258,0.022
14.105,2.4415,3.2852,2.4457,3.2613,0.0213
14.205,2.4415,3.2852,2.4312,3.2677,0.02
14.305,2.4415,3.2852,2.4129,3.2755,0.0185
14.405,2.3916,3.3015,2.3876,3.286,0.016
14.505,2.339,3.3171,2.3531,3.2996,0.013
14.605,2.339,3.3171,2.3205,3.3117,0.0102
14.705,2.2834,3.332,2.2777,3.3266,0.0065
14.805,2.2306,3.3445,2.2357,3.3398,0.0035
14.905,2.1813,3.355,2.1986,3.3501,0.0014
15.005,2.1813,3.355,2.167,3.3581,-0.0002
15.105,2.1302,3.3647,2.1381,3.3655,-0.0021
15.205,2.1302,3.3647,2.1183,3.3704,-0.0035
15.305,2.1302,3.3647,2.1056,3.3736,-0.0044
15.405,2.078,3.3733,2.0998,3.3751,-0.0051
15.505,2.078,3.3733,2.0993,3.3752,-0.0051
15.605,2.078,3.3733,2.0993,3.3752,-0.0051
15.705,2.078,3.3733,2.0993,3.3752,-0.0051
15.805,2.078,3.3733,2.0993,3.3752,-0.0051
15.905,2.078,3.3733,2.0993,3.3752,-0.0051
16.005,2.078,3.3733,2.0993,3.3752,-0.0051
16.105,2.078,3.3733,2.0993,3.3752,-0.0051
16.205,2.078,3.3733,2.0993,3.3752,-0.0051
16.305,2.078,3.3733,2.0993,3.3752,-0.0051
16.406,2.078,3.3733,2.0993,3.3752,-0.0051
16.506,2.078,3.3733,2.0993,3.3752,-0.0051
16.605,2.078,3.3733,2.0993,3.3752,-0.0051
16.705,2.078,3.3733,2.0993,3.3752,-0.0051
16.805,2.078,3.3733,2.0993,3.3752,-0.0051
16.905,2.078,3.3733,2.0993,3.3752,-0.0051
17.006,2.078,3.3733,2.0993,3.3752,-0.0051
17.105,2.078,3.3733,2.0993,3.3752,-0.0051
17.205,2.078,3.3733,2.0993,3.3752,-0.0051
17.305,2.078,3.3733,2.0993,3.3752,-0.0051
17.405,2.078,3.3733,2.0993,3.3752,-0.0051
17.505,2.078,3.3733,2.0993,3.3752,-0.0051
17.605,2.078,3.3733,2.0993,3.3752,-0.0051
17.705,2.078,3.3733,2.0993,3.3752,-0.0051
17.805,2.078,3.3733,2.0993,3.3752,-0.0051
17.905,2.078,3.3733,2.0993,3.3752,-0.0051
18.005,2.078,3.3733,2.0993,3.3752,-0.0051
18.105,2.078,3.3733,2.0993,3.3752,-0.0051
18.205,2.078,3.3733,2.0993,3.3752,-0.0051
18.305,2.078,3.3733,2.0993,3.3752,-0.0051
18.405,2.078,3.3733,2.0993,3.3752,-0.0051
18.505,2.078,3.3733,2.0993,3.3752,-0.0051
18.605,2.078,3.3733,2.0993,3.3752,-0.0051
18.705,2.078,3.3733,2.0993,3.3752,-0.0051
18.805,2.078,3.3733,2.0993,3.3752,-0.0051
18.905,2.078,3.3733,2.0993,3.3752,-0.0051
19.005,2.078,3.3733,2.0993,3.3752,-0.0051
19.105,2.078,3.3733,2.0993,3.3752,-0.0051
19.205,2.078,3.3733,2.0993,3.3752,-0.0051
19.305,2.078,3.3733,2.0993,3.3752,-0.0051
19.405,2.078,3.3733,2.0993,3.3752,-0.0051
19.505,2.078,3.3733,2.0993,3.3752,-0.0051
19.605,2.078,3.3733,2.0993,3.3752,-0.0051
19.705,2.078,3.3733,2.0993,3.3752,-0.0051
19.805,2.078,3.3733,2.0993,3.3752,-0.0051
19.905,2.078,3.3733,2.0993,3.3752,-0.0051
20.005,2.078,3.3733,2.0958,3.3761,-0.0054
20.105,2.078,3.3733,2.0858,3.3785,-0.0064
20.205,2.078,3.3733,2.0694,3.3825,-0.0079
20.305,2.0272,3.3803,2.0476,3.3875,-0.0098
20.405,2.0272,3.3803,2.0179,3.3938,-0.0122
20.505,1.9709,3.3868,1.9793,3.4012,-0.0152
20.606,1.9168,3.3917,1.9337,3.4083,-0.0179
20.705,1.8657,3.395,1.8857,3.4142,-0.0203
20.805,1.8144,3.3978,1.8308,3.419,-0.0221
20.906,1.7615,3.4008,1.7698,3.4224,-0.022
21.005,1.7097,3.4036,1.7022,3.424,-0.02
21.105,1.6032,3.4093,1.6212,3.4242,-0.0158
21.205,1.5467,3.4121,1.5635,3.4232,-0.0119
21.305,1.4952,3.4147,1.4894,3.4213,-0.0063
21.405,1.3903,3.4198,1.4129,3.4192,-0.0005
21.505,1.3403,3.4222,1.3241,3.4174,0.0056
21.605,1.2307,3.4274,1.2487,3.4167,0.0098
21.705,1.1778,3.4298,1.1704,3.4172,0.0129
21.805,1.0692,3.4347,1.0821,3.419,0.0151
21.905,1.0155,3.437,0.9908,3.4225,0.0155
22.005,0.9088,3.4415,0.914,3.4266,0.0146
22.105,0.8022,3.4457,0.8262,3.4326,0.0121
22.204,0.7475,3.4478,0.737,3.4397,0.0085
22.305,0.6344,3.4519,0.6499,3.4464,0.0049
22.405,0.5768,3.4539,0.5631,3.4524,0.0019
22.505,0.5221,3.4556,0.5113,3.455,0.0009
22.605,0.418,3.4574,0.3912,3.458,-0.0009
22.705,0.3059,3.4513,0.3042,3.4542,-0.0031
22.805,0.2452,3.4445,0.2235,3.4469,-0.0052
