time_s,ref_x,ref_y,real_x,real_y,cte_m
8.005,3.3444,2.1716,3.3259,2.1676,0.0184
8.105,3.3444,2.1716,3.3259,2.1676,0.0184
8.205,3.3444,2.1716,3.3259,2.1676,0.0184
8.305,3.3444,2.1716,3.3259,2.1676,0.0184
8.405,3.3444,2.1716,3.3259,2.1676,0.0184
8.505,3.3444,2.1716,3.3259,2.1676,0.0184
8.605,3.3444,2.1716,3.3259,2.1675,0.0184
8.705,3.3444,2.1716,3.3259,2.1673,0.0184
8.805,3.3444,2.1716,3.3259,2.1672,0.0184
8.905,3.3444,2.1716,3.3259,2.1672,0.0184
9.005,3.3444,2.1716,3.3259,2.1672,0.0184
9.105,3.3444,2.1716,3.3259,2.1672,0.0184
9.205,3.3444,2.1716,3.3259,2.1672,0.0184
9.305,3.3444,2.1716,3.3259,2.1672,0.0184
9.405,3.3444,2.1716,3.3259,2.1672,0.0184
9.505,3.3444,2.1716,3.3259,2.1672,0.0184
9.605,3.3444,2.1716,3.3259,2.1672,0.0184
9.705,3.3444,2.1716,3.3259,2.1672,0.0184
9.805,3.3444,2.1716,3.3259,2.1672,0.0184
9.905,3.3444,2.1716,3.3259,2.1672,0.0184
10.005,3.3444,2.1716,3.3259,2.1672,0.0184
10.105,3.3444,2.1716,3.3259,2.1672,0.0184
10.205,3.3444,2.1716,3.3259,2.1672,0.0184
10.305,3.3444,2.1716,3.3259,2.1672,0.0184
10.405,3.3444,2.1716,3.3259,2.1672,0.0184
10.505,3.3444,2.1716,3.3259,2.1672,0.0184
10.605,3.3444,2.1716,3.3259,2.1672,0.0184
10.705,3.3444,2.1716,3.3259,2.1672,0.0184
10.805,3.3444,2.1716,3.3259,2.1672,0.0184
10.905,3.3444,2.1716,3.3259,2.1672,0.0184
11.005,3.3444,2.1716,3.3259,2.1672,0.0184
11.105,3.3444,2.1716,3.3259,2.1672,0.0184
11.205,3.3444,2.1716,3.3259,2.1672,0.0184
11.305,3.3444,2.1716,3.3259,2.1672,0.0184
11.405,3.3444,2.1716,3.3259,2.1672,0.0184
11.505,3.3444,2.1716,3.3259,2.1672,0.0184
11.605,3.3444,2.1716,3.3259,2.1672,0.0184
11.705,3.3444,2.1716,3.3259,2.1672,0.0184
11.805,3.3444,2.1716,3.3259,2.1672,0.0184
11.905,3.3444,2.1716,3.3259,2.1672,0.0184
12.005,3.3444,2.1716,3.3259,2.1672,0.0184
12.105,3.3444,2.1716,3.3259,2.1672,0.0184
12.205,3.3444,2.1716,3.3259,2.1672,0.0184
12.305,3.3444,2.1716,3.3259,2.1672,0.0184
12.405,3.3444,2.1716,3.3259,2.1672,0.0184
12.505,3.3444,2.1716,3.3259,2.1672,0.0184
12.605,3.3444,2.1716,3.3259,2.1672,0.0184
12.705,3.3444,2.1716,3.3259,2.1672,0.0184
12.805,3.3444,2.1716,3.3259,2.1672,0.0184
12.905,3.3444,2.1716,3.3259,2.1672,0.0184
13.005,3.3444,2.1716,3.3259,2.1672,0.0184
13.105,3.3444,2.1716,3.3259,2.1672,0.0184
13.205,3.3444,2.1716,3.3259,2.1672,0.0184
13.305,3.3444,2.1716,3.3259,2.1672,0.0184
13.405,3.3444,2.1716,3.3259,2.1672,0.0184
13.505,3.3444,2.1716,3.3259,2.1672,0.0184
13.605,3.3444,2.1716,3.3259,2.1672,0.0184
13.705,3.3444,2.1716,3.3259,2.1672,0.0184
13.805,3.3444,2.1716,3.3259,2.1672,0.0184
13.905,3.3444,2.1716,3.3259,2.1672,0.0184
14.005,3.3444,2.1716,3.3259,2.1672,0.0184
14.105,3.3444,2.1716,3.3259,2.1672,0.0184
14.205,3.3444,2.1716,3.3259,2.1672,0.0184
14.305,3.3444,2.1716,3.3259,2.1672,0.0184
14.405,3.3444,2.1716,3.3259,2.1672,0.0184
14.505,3.3444,2.1716,3.3259,2.1672,0.0184
14.605,3.3444,2.1716,3.3259,2.1672,0.0184
14.705,3.3444,2.1716,3.3259,2.1672,0.0184
14.805,3.3444,2.1716,3.3259,2.1672,0.0184
14.905,3.3444,2.1716,3.3259,2.1672,0.0184
15.005,3.3444,2.1716,3.3259,2.1672,0.0184
15.105,3.3444,2.1716,3.3259,2.1672,0.0184
15.205,3.3444,2.1716,3.3259,2.1672,0.0184
15.305,3.3444,2.1716,3.3259,2.1672,0.0184
15.405,3.3444,2.1716,3.3259,2.1672,0.0184
15.505,3.3444,2.1716,3.3259,2.1672,0.0184
15.605,3.3444,2.1716,3.3259,2.1672,0.0184
15.705,3.3444,2.1716,3.3259,2.1672,0.0184
15.805,3.3444,2.1716,3.3259,2.1672,0.0184
15.905,3.3444,2.1716,3.3259,2.1672,0.0184
16.005,3.3444,2.1716,3.3259,2.1672,0.0184
16.105,3.3444,2.1716,3.3259,2.1672,0.0184
16.205,3.3444,2.1716,3.3259,2.1672,0.0184
16.305,3.3444,2.1716,3.3259,2.1672,0.0184
16.405,3.3444,2.1716,3.3259,2.1672,0.0184
16.505,3.3444,2.1716,3.3259,2.1672,0.0184
16.605,3.3444,2.1716,3.3259,2.1672,0.0184
16.705,3.3444,2.1716,3.3259,2.1672,0.0184
16.805,3.3444,2.1716,3.3259,2.1672,0.0184
16.905,3.3444,2.1716,3.3259,2.1672,0.0184
17.005,3.3444,2.1716,3.3259,2.1672,0.0184
17.105,3.3444,2.1716,3.3259,2.1672,0.0184
17.205,3.3444,2.1716,3.3259,2.1672,0.0184
17.305,3.3444,2.1716,3.3259,2.1672,0.0184
17.405,3.3444,2.1716,3.3259,2.1672,0.0184
17.505,3.3444,2.1716,3.3259,2.1672,0.0184
17.605,3.3444,2.1716,3.3259,2.1672,0.0184
17.705,3.3444,2.1716,3.3259,2.1672,0.0184
17.805,3.3444,2.1716,3.3259,2.1672,0.0184
17.905,3.3444,2.1716,3.3259,2.1672,0.0184
18.005,3.3444,2.1716,3.3259,2.1672,0.0184
18.105,3.3444,2.1716,3.3259,2.1672,0.0184
18.205,3.3444,2.1716,3.3259,2.1672,0.0184
18.305,3.3444,2.1716,3.3259,2.1672,0.0184
18.405,3.3444,2.1716,3.3259,2.1672,0.0184
18.505,3.3444,2.1716,3.3259,2.1672,0.0184
18.605,3.3444,2.1716,3.3259,2.1672,0.0184
18.705,3.3444,2.1716,3.3259,2.1672,0.0184
18.805,3.3444,2.1716,3.3259,2.1672,0.0184
18.905,3.3444,2.1716,3.3259,2.1672,0.0184
19.005,3.3444,2.1716,3.3259,2.1672,0.0184
19.105,3.3444,2.1716,3.3259,2.1672,0.0184
19.205,3.3444,2.1716,3.3259,2.1672,0.0184
19.305,3.3444,2.1716,3.3259,2.1672,0.0184
