time_s,ref_x,ref_y,real_x,real_y,cte_m
8.205,1.7277,0.0208,1.7135,0.023,0.0026
8.305,1.7277,0.0208,1.7135,0.023,0.0026
8.405,1.7277,0.0208,1.7135,0.023,0.0026
8.505,1.7277,0.0208,1.7135,0.023,0.0026
8.605,1.7277,0.0208,1.7135,0.023,0.0026
8.705,1.7277,0.0208,1.7135,0.023,0.0026
8.805,1.7277,0.0208,1.7135,0.023,0.0026
8.905,1.7277,0.0208,1.7135,0.023,0.0026
9.005,1.7277,0.0208,1.7135,0.023,0.0026
9.105,1.7277,0.0208,1.7135,0.023,0.0026
9.205,1.7277,0.0208,1.7135,0.023,0.0026
9.305,1.7277,0.0208,1.7135,0.023,0.0026
9.405,1.7277,0.0208,1.7135,0.023,0.0026
9.506,1.7277,0.0208,1.7135,0.023,0.0026
9.605,1.7277,0.0208,1.7135,0.023,0.0026
9.705,1.7277,0.0208,1.7135,0.023,0.0026
9.805,1.7277,0.0208,1.7135,0.023,0.0026
9.905,1.7277,0.0208,1.7135,0.023,0.0026
10.005,1.7277,0.0208,1.7135,0.023,0.0026
10.105,1.7277,0.0208,1.7135,0.023,0.0026
10.205,1.7277,0.0208,1.7135,0.023,0.0026
10.305,1.7277,0.0208,1.7135,0.023,0.0026
10.405,1.7277,0.0208,1.7135,0.023,0.0026
10.505,1.7277,0.0208,1.7135,0.023,0.0026
10.605,1.7277,0.0208,1.7135,0.023,0.0026
10.705,1.7277,0.0208,1.7135,0.023,0.0026
10.805,1.7277,0.0208,1.7135,0.023,0.0026
10.905,1.7277,0.0208,1.7135,0.023,0.0026
11.005,1.7277,0.0208,1.7135,0.023,0.0026
11.105,1.7277,0.0208,1.7135,0.023,0.0026
11.205,1.7277,0.0208,1.7135,0.023,0.0026
11.305,1.7277,0.0208,1.7135,0.023,0.0026
11.405,1.7277,0.0208,1.7135,0.023,0.0026
11.505,1.7277,0.0208,1.7135,0.023,0.0026
11.606,1.7277,0.0208,1.7135,0.023,0.0026
11.705,1.7277,0.0208,1.7135,0.023,0.0026
11.805,1.7277,0.0208,1.7135,0.023,0.0026
11.905,1.7277,0.0208,1.7135,0.023,0.0026
12.005,1.7277,0.0208,1.7135,0.023,0.0026
12.105,1.7277,0.0208,1.7135,0.023,0.0026
12.205,1.7277,0.0208,1.7135,0.023,0.0026
12.305,1.7277,0.0208,1.7135,0.023,0.0026
12.405,1.7277,0.0208,1.7135,0.023,0.0026
12.505,1.7277,0.0208,1.7135,0.023,0.0026
12.605,1.7277,0.0208,1.7135,0.023,0.0026
12.705,1.7277,0.0208,1.7135,0.023,0.0026
12.805,1.7277,0.0208,1.7135,0.023,0.0026
12.905,1.7277,0.0208,1.7135,0.023,0.0026
13.005,1.7277,0.0208,1.7135,0.023,0.0026
13.105,1.7277,0.0208,1.7135,0.023,0.0026
13.205,1.7277,0.0208,1.7135,0.023,0.0026
13.305,1.7277,0.0208,1.7135,0.023,0.0026
13.405,1.7277,0.0208,1.7135,0.023,0.0026
13.505,1.7277,0.0208,1.7135,0.023,0.0026
13.605,1.7277,0.0208,1.7135,0.023,0.0026
13.705,1.7277,0.0208,1.7135,0.023,0.0026
13.805,1.7277,0.0208,1.7135,0.023,0.0026
13.905,1.7277,0.0208,1.7135,0.023,0.0026
14.005,1.7277,0.0208,1.7135,0.023,0.0026
14.105,1.7277,0.0208,1.7135,0.023,0.0026
14.205,1.7277,0.0208,1.7135,0.023,0.0026
14.305,1.7277,0.0208,1.7135,0.023,0.0026
14.405,1.7277,0.0208,1.7135,0.023,0.0026
14.505,1.7277,0.0208,1.7135,0.023,0.0026
14.605,1.7277,0.0208,1.7135,0.023,0.0026
14.705,1.7277,0.0208,1.7135,0.023,0.0026
14.805,1.7277,0.0208,1.7135,0.023,0.0026
14.905,1.7277,0.0208,1.7135,0.023,0.0026
15.005,1.7277,0.0208,1.7135,0.023,0.0026
15.105,1.7277,0.0208,1.7135,0.023,0.0026
15.205,1.7277,0.0208,1.7135,0.023,0.0026
15.305,1.7277,0.0208,1.7135,0.023,0.0026
15.405,1.7277,0.0208,1.7135,0.023,0.0026
15.505,1.7277,0.0208,1.7135,0.023,0.0026
15.605,1.7277,0.0208,1.7135,0.023,0.0026
15.705,1.7277,0.0208,1.7135,0.023,0.0026
15.805,1.7277,0.0208,1.7135,0.023,0.0026
15.906,1.7277,0.0208,1.7135,0.023,0.0026
16.005,1.7277,0.0208,1.7135,0.023,0.0026
16.106,1.7277,0.0208,1.7135,0.023,0.0026
16.205,1.7277,0.0208,1.7135,0.023,0.0026
16.305,1.7277,0.0208,1.7135,0.023,0.0026
16.405,1.7277,0.0208,1.7135,0.023,0.0026
16.505,1.7277,0.0208,1.7135,0.023,0.0026
16.605,1.7277,0.0208,1.7135,0.023,0.0026
16.705,1.7277,0.0208,1.7135,0.023,0.0026
16.805,1.7277,0.0208,1.7135,0.023,0.0026
16.905,1.7277,0.0208,1.7135,0.023,0.0026
17.005,1.7277,0.0208,1.7135,0.023,0.0026
17.105,1.7277,0.0208,1.7135,0.023,0.0026
17.206,1.7277,0.0208,1.7135,0.023,0.0026
17.305,1.7277,0.0208,1.7135,0.023,0.0026
17.405,1.7277,0.0208,1.7135,0.023,0.0026
17.506,1.7277,0.0208,1.7135,0.023,0.0026
17.605,1.7277,0.0208,1.7135,0.023,0.0026
17.705,1.7277,0.0208,1.7135,0.023,0.0026
17.805,1.7277,0.0208,1.7135,0.023,0.0026
17.905,1.7277,0.0208,1.7135,0.023,0.0026
18.005,1.7277,0.0208,1.7135,0.023,0.0026
18.105,1.7277,0.0208,1.7135,0.023,0.0026
18.205,1.7277,0.0208,1.7135,0.023,0.0026
18.305,1.7277,0.0208,1.7135,0.023,0.0026
18.405,1.7277,0.0208,1.7135,0.023,0.0026
18.505,1.7277,0.0208,1.7135,0.023,0.0026
18.605,1.7277,0.0208,1.7135,0.023,0.0026
18.706,1.7277,0.0208,1.7135,0.023,0.0026
18.805,1.7277,0.0208,1.7135,0.023,0.0026
18.905,1.7277,0.0208,1.7135,0.023,0.0026
19.005,1.7277,0.0208,1.7135,0.023,0.0026
19.105,1.7277,0.0208,1.7135,0.023,0.0026
19.205,1.7277,0.0208,1.7135,0.023,0.0026
19.305,1.7277,0.0208,1.7135,0.023,0.0026
19.405,1.7277,0.0208,1.7135,0.023,0.0026
19.505,1.7277,0.0208,1.7135,0.023,0.0026
19.605,1.7277,0.0208,1.7135,0.023,0.0026
19.705,1.7277,0.0208,1.7135,0.023,0.0026
19.805,1.7277,0.0208,1.7135,0.023,0.0026
19.905,1.7277,0.0208,1.7135,0.023,0.0026
20.005,1.7277,0.0208,1.7135,0.023,0.0026
20.105,1.7277,0.0208,1.7135,0.023,0.0026
20.205,1.7277,0.0208,1.7135,0.023,0.0026
20.305,1.7277,0.0208,1.7135,0.023,0.0026
20.405,1.7277,0.0208,1.7135,0.023,0.0026
20.505,1.7277,0.0208,1.7135,0.023,0.0026
20.605,1.7277,0.0208,1.7135,0.023,0.0026
20.705,1.7277,0.0208,1.7135,0.023,0.0026
20.805,1.7277,0.0208,1.7135,0.023,0.0026
20.905,1.7277,0.0208,1.7135,0.023,0.0026
21.005,1.7277,0.0208,1.7135,0.023,0.0026
21.105,1.7277,0.0208,1.7135,0.023,0.0026
21.205,1.7277,0.0208,1.7135,0.023,0.0026
21.305,1.7277,0.0208,1.7135,0.023,0.0026
21.405,1.7277,0.0208,1.7135,0.023,0.0026
21.505,1.7277,0.0208,1.7135,0.023,0.0026
21.605,1.7277,0.0208,1.7135,0.023,0.0026
21.705,1.7277,0.0208,1.7135,0.023,0.0026
21.805,1.7277,0.0208,1.7135,0.023,0.0026
21.905,1.7277,0.0208,1.7135,0.023,0.0026
22.005,1.7277,0.0208,1.7135,0.023,0.0026
22.105,1.7277,0.0208,1.7135,0.023,0.0026
22.205,1.7277,0.0208,1.7135,0.023,0.0026
22.305,1.7277,0.0208,1.7135,0.023,0.0026
22.405,1.7277,0.0208,1.7135,0.023,0.0026
22.505,1.7277,0.0208,1.7135,0.023,0.0026
22.606,1.7277,0.0208,1.7135,0.023,0.0026
22.705,1.7277,0.0208,1.7135,0.023,0.0026
22.805,1.7277,0.0208,1.7135,0.023,0.0026
22.905,1.7277,0.0208,1.7135,0.023,0.0026
23.005,1.7277,0.0208,1.7135,0.023,0.0026
23.105,1.7277,0.0208,1.7135,0.023,0.0026
23.205,1.7277,0.0208,1.7135,0.023,0.0026
23.305,1.7277,0.0208,1.7135,0.023,0.0026
23.405,1.7277,0.0208,1.7135,0.023,0.0026
23.505,1.7277,0.0208,1.7135,0.023,0.0026
23.605,1.7277,0.0208,1.7135,0.023,0.0026
23.705,1.7277,0.0208,1.7135,0.023,0.0026
23.805,1.7277,0.0208,1.7135,0.023,0.0026
