time_s,ref_x,ref_y,real_x,real_y,cte_m
5.405,1.9554,0.0283,1.9566,0.0265,-0.0019
5.505,1.9554,0.0283,1.9566,0.0265,-0.0019
5.605,1.9554,0.0283,1.9566,0.0265,-0.0019
5.705,1.9554,0.0283,1.9566,0.0265,-0.0019
5.805,1.9554,0.0283,1.9566,0.0265,-0.0019
5.905,1.9554,0.0283,1.9566,0.0265,-0.0019
6.005,1.9554,0.0283,1.9566,0.0265,-0.0019
6.105,1.9554,0.0283,1.9566,0.0265,-0.0019
6.205,1.9554,0.0283,1.9566,0.0265,-0.0019
6.305,1.9554,0.0283,1.9566,0.0265,-0.0019
6.404,1.9554,0.0283,1.9566,0.0265,-0.0019
6.505,1.9554,0.0283,1.9566,0.0265,-0.0019
6.605,1.9554,0.0283,1.9566,0.0265,-0.0019
6.705,1.9554,0.0283,1.9566,0.0265,-0.0019
6.805,1.9554,0.0283,1.9566,0.0265,-0.0019
6.905,1.9554,0.0283,1.9566,0.0265,-0.0019
7.004,1.9554,0.0283,1.9566,0.0265,-0.0019
7.105,1.9554,0.0283,1.9566,0.0265,-0.0019
7.205,1.9554,0.0283,1.9566,0.0265,-0.0019
7.305,1.9554,0.0283,1.9566,0.0265,-0.0019
7.405,1.9554,0.0283,1.9566,0.0265,-0.0019
7.504,1.9554,0.0283,1.9566,0.0265,-0.0019
7.605,1.9554,0.0283,1.9566,0.0265,-0.0019
7.704,1.9554,0.0283,1.9566,0.0265,-0.0019
7.805,1.9554,0.0283,1.9566,0.0265,-0.0019
7.905,1.9554,0.0283,1.9566,0.0265,-0.0019
8.005,1.9554,0.0283,1.9566,0.0265,-0.0019
8.105,1.9554,0.0283,1.9566,0.0265,-0.0019
8.205,1.9554,0.0283,1.9566,0.0265,-0.0019
8.305,1.9554,0.0283,1.9566,0.0265,-0.0019
8.404,1.9554,0.0283,1.9566,0.0265,-0.0019
8.505,1.9554,0.0283,1.9566,0.0265,-0.0019
8.605,1.9554,0.0283,1.9566,0.0265,-0.0019
8.704,1.9554,0.0283,1.9566,0.0265,-0.0019
8.805,1.9554,0.0283,1.9566,0.0265,-0.0019
8.904,1.9554,0.0283,1.9566,0.0265,-0.0019
9.005,1.9554,0.0283,1.9566,0.0265,-0.0019
9.105,1.9554,0.0283,1.9566,0.0265,-0.0019
9.205,1.9554,0.0283,1.9566,0.0265,-0.0019
9.305,1.9554,0.0283,1.9566,0.0265,-0.0019
9.405,1.9554,0.0283,1.9566,0.0265,-0.0019
9.504,1.9554,0.0283,1.9566,0.0265,-0.0019
9.604,1.9554,0.0283,1.9566,0.0265,-0.0019
9.704,1.9554,0.0283,1.9566,0.0265,-0.0019
9.805,1.9554,0.0283,1.9566,0.0265,-0.0019
9.905,1.9554,0.0283,1.9566,0.0265,-0.0019
10.004,1.9554,0.0283,1.9566,0.0265,-0.0019
10.105,1.9554,0.0283,1.9566,0.0265,-0.0019
10.204,1.9554,0.0283,1.9566,0.0265,-0.0019
10.305,1.9554,0.0283,1.9566,0.0265,-0.0019
10.405,1.9554,0.0283,1.9566,0.0265,-0.0019
10.505,1.9554,0.0283,1.9566,0.0265,-0.0019
10.604,1.9554,0.0283,1.9566,0.0265,-0.0019
10.704,1.9554,0.0283,1.9566,0.0265,-0.0019
10.805,1.9554,0.0283,1.9566,0.0265,-0.0019
10.905,1.9554,0.0283,1.9636,0.0268,-0.0018
11.005,1.9554,0.0283,1.9739,0.0273,-0.0018
11.105,2.0079,0.0302,1.9881,0.0279,-0.0016
11.204,2.0079,0.0302,2.0135,0.0292,-0.0013
11.305,2.0602,0.0321,2.0533,0.0316,-0.0002
11.405,2.1124,0.0342,2.0967,0.0351,0.0015
11.505,2.1641,0.0372,2.1448,0.0398,0.004
11.605,2.2162,0.0426,2.1961,0.0459,0.0058
11.705,2.2669,0.0504,2.2549,0.0548,0.0064
11.804,2.3212,0.0617,2.3229,0.0678,0.0056
11.904,2.37,0.0745,2.3831,0.0824,0.0039
12.005,2.4688,0.1079,2.4504,0.1023,0.0013
12.104,2.5155,0.1272,2.519,0.1271,-0.0014
12.205,2.5676,0.1515,2.5901,0.1583,-0.0039
12.305,2.6582,0.2015,2.6549,0.1916,-0.0068
12.405,2.7012,0.2292,2.7217,0.233,-0.0082
12.505,2.7927,0.2972,2.7835,0.279,-0.0084
12.604,2.8347,0.3332,2.8453,0.3331,-0.0071
12.705,2.8774,0.3734,2.9025,0.392,-0.0043
12.805,2.9547,0.4572,2.9538,0.4537,-0.0016
12.905,2.9882,0.4991,3.0035,0.5209,0.0012
13.004,3.0618,0.6064,3.0489,0.5927,0.0037
13.105,3.089,0.6535,3.0829,0.653,0.0051
13.205,3.1379,0.7536,3.1307,0.7482,0.0044
13.305,3.1594,0.8068,3.1619,0.8238,0.0037
13.405,3.1953,0.9168,3.1893,0.9034,0.0022
13.505,3.2083,0.9681,3.2118,0.9841,0.0002
13.605,3.2276,1.0733,3.2295,1.066,-0.003
13.704,3.2349,1.1253,3.2421,1.1454,-0.0045
13.804,3.2487,1.2307,3.25,1.2114,-0.0037
13.904,3.2557,1.2848,3.2569,1.2724,-0.0028
14.004,3.2624,1.3384,3.2625,1.3233,-0.0019
14.104,3.2624,1.3384,3.2645,1.3417,-0.0016
14.204,3.2689,1.3902,3.2715,1.4083,-0.0004
14.305,3.2752,1.4426,3.2742,1.4344,0.0
14.405,3.2752,1.4426,3.2742,1.4344,0.0
14.506,3.2818,1.4989,3.278,1.472,0.0007
14.604,3.2818,1.4989,3.2792,1.484,0.0009
14.705,3.2818,1.4989,3.2792,1.484,0.0009
14.805,3.2818,1.4989,3.2795,1.4865,0.0009
14.905,3.2818,1.4989,3.2795,1.4865,0.0009
15.005,3.2818,1.4989,3.2795,1.4865,0.0009
15.105,3.2818,1.4989,3.2795,1.4865,0.0009
15.204,3.2818,1.4989,3.2795,1.4865,0.0009
15.305,3.2818,1.4989,3.2795,1.4865,0.0009
15.405,3.2818,1.4989,3.2795,1.4865,0.0009
15.505,3.2818,1.4989,3.2795,1.4865,0.0009
15.605,3.2818,1.4989,3.2795,1.4865,0.0009
15.705,3.2818,1.4989,3.2795,1.4865,0.0009
15.804,3.2818,1.4989,3.2795,1.4865,0.0009
15.905,3.2818,1.4989,3.2795,1.4865,0.0009
16.005,3.2818,1.4989,3.2795,1.4865,0.0009
16.105,3.2818,1.4989,3.2795,1.4865,0.0009
16.205,3.2818,1.4989,3.2795,1.4865,0.0009
16.304,3.2818,1.4989,3.2795,1.4865,0.0009
16.404,3.2818,1.4989,3.2795,1.4865,0.0009
16.505,3.2818,1.4989,3.2795,1.4865,0.0009
16.605,3.2818,1.4989,3.2795,1.4865,0.0009
16.704,3.2818,1.4989,3.2795,1.4865,0.0009
16.804,3.2818,1.4989,3.2795,1.4865,0.0009
16.904,3.2818,1.4989,3.2795,1.4865,0.0009
17.004,3.2818,1.4989,3.2795,1.4865,0.0009
17.105,3.2818,1.4989,3.2795,1.4865,0.0009
17.204,3.2818,1.4989,3.2795,1.4865,0.0009
17.304,3.2818,1.4989,3.2795,1.4865,0.0009
17.404,3.2818,1.4989,3.2795,1.4865,0.0009
17.505,3.2818,1.4989,3.2795,1.4865,0.0009
17.604,3.2818,1.4989,3.2795,1.4865,0.0009
17.704,3.2818,1.4989,3.2795,1.4865,0.0009
17.804,3.2818,1.4989,3.2795,1.4865,0.0009
17.905,3.2818,1.4989,3.2795,1.4865,0.0009
18.004,3.2818,1.4989,3.2795,1.4865,0.0009
18.105,3.2818,1.4989,3.2795,1.4865,0.0009
18.205,3.2818,1.4989,3.2795,1.4865,0.0009
18.305,3.2818,1.4989,3.2795,1.4865,0.0009
18.405,3.2818,1.4989,3.2795,1.4865,0.0009
18.504,3.2818,1.4989,3.2795,1.4865,0.0009
18.605,3.2818,1.4989,3.2795,1.4865,0.0009
18.704,3.2818,1.4989,3.2795,1.4865,0.0009
18.805,3.2818,1.4989,3.2795,1.4865,0.0009
18.904,3.2818,1.4989,3.2795,1.4865,0.0009
19.004,3.2818,1.4989,3.2795,1.4865,0.0009
19.105,3.2818,1.4989,3.2795,1.4865,0.0009
19.204,3.2818,1.4989,3.2795,1.4865,0.0009
19.304,3.2818,1.4989,3.2795,1.4865,0.0009
19.405,3.2818,1.4989,3.2795,1.4865,0.0009
19.505,3.2818,1.4989,3.2795,1.4865,0.0009
19.604,3.2818,1.4989,3.2795,1.4865,0.0009
19.704,3.2818,1.4989,3.2795,1.4865,0.0009
19.805,3.2818,1.4989,3.2795,1.4865,0.0009
19.904,3.2818,1.4989,3.2795,1.4865,0.0009
20.004,3.2818,1.4989,3.2795,1.4865,0.0009
20.105,3.2818,1.4989,3.2795,1.4865,0.0009
20.204,3.2818,1.4989,3.2795,1.4865,0.0009
20.304,3.2818,1.4989,3.2795,1.4865,0.0009
20.404,3.2818,1.4989,3.2795,1.4865,0.0009
20.505,3.2818,1.4989,3.2795,1.4865,0.0009
20.604,3.2818,1.4989,3.2795,1.4865,0.0009
20.705,3.2818,1.4989,3.2795,1.4865,0.0009
20.805,3.2818,1.4989,3.2795,1.4865,0.0009
20.905,3.2818,1.4989,3.2795,1.4865,0.0009
21.004,3.2818,1.4989,3.2795,1.4865,0.0009
21.105,3.2818,1.4989,3.2795,1.4865,0.0009
21.205,3.2818,1.4989,3.2797,1.4887,0.0009
21.304,3.2818,1.4989,3.2805,1.4967,0.001
21.405,3.2818,1.4989,3.2821,1.512,0.0013
21.504,3.2878,1.5512,3.2843,1.5339,0.0015
21.605,3.2878,1.5512,3.2871,1.5629,0.002
21.705,3.294,1.6077,3.2906,1.5993,0.0025
21.805,3.3,1.6635,3.2942,1.639,0.0032
21.905,3.3,1.6635,3.2985,1.6854,0.0038
22.005,3.3066,1.7275,3.3029,1.7352,0.0044
22.104,3.3121,1.7819,3.3078,1.7908,0.0051
22.204,3.3179,1.8429,3.3123,1.8412,0.0055
22.304,3.3233,1.9,3.319,1.9185,0.0059
22.405,3.3337,2.0161,3.3249,1.9888,0.0064
22.505,3.3382,2.0665,3.3304,2.0657,0.0076
22.605,3.3424,2.1203,3.3342,2.1398,0.0095
22.705,3.3438,2.2265,3.3355,2.22,0.0085
22.805,3.3402,2.2806,3.3329,2.3013,0.0053
22.905,3.3251,2.3854,3.3244,2.3838,0.001
23.005,3.3002,2.4843,3.3067,2.4777,-0.0043
23.105,3.2833,2.5356,3.2855,2.551,-0.0072
23.204,3.239,2.6412,3.2552,2.6298,-0.0097
23.304,3.214,2.6901,3.2165,2.7081,-0.0107
23.405,3.1594,2.7801,3.1693,2.7829,-0.0098
23.505,3.0953,2.8661,3.1159,2.8522,-0.0073
23.605,3.0581,2.909,3.0585,2.9148,-0.0041
23.705,2.9852,2.9818,2.9965,2.972,-0.0006
23.805,2.9441,3.0174,2.932,3.0245,0.0023
23.905,2.8489,3.089,2.8633,3.0738,0.0043
24.005,2.7925,3.1256,2.7966,3.1179,0.0043
24.104,2.7476,3.1519,2.727,3.1581,0.0047
24.205,2.6981,3.1782,2.6992,3.1729,0.0042
24.304,2.5938,3.2268,2.5813,3.2293,0.0026
24.405,2.4887,3.2686,2.5086,3.2581,0.003
24.505,2.4415,3.2852,2.4312,3.2848,0.0038
24.604,2.339,3.3171,2.359,3.3066,0.0046
24.705,2.2834,3.332,2.2822,3.3263,0.0058
24.804,2.2306,3.3445,2.2064,3.3429,0.0069
24.905,2.1302,3.3647,2.1319,3.3566,0.0077
25.005,2.078,3.3733,2.1025,3.3613,0.0082
25.104,1.9709,3.3868,1.9745,3.3791,0.0072
25.205,1.9168,3.3917,1.9047,3.3866,0.006
25.304,1.8144,3.3978,1.8264,3.3931,0.0041
25.405,1.7615,3.4008,1.7546,3.3979,0.0032
25.505,1.6593,3.4063,1.6828,3.4018,0.0033
25.604,1.6032,3.4093,1.6103,3.4049,0.004
25.704,1.5467,3.4121,1.5596,3.4067,0.0047
25.805,1.4952,3.4147,1.5102,3.4083,0.0056
25.905,1.4418,3.4173,1.4674,3.4095,0.0065
26.004,1.4418,3.4173,1.4323,3.4104,0.0073
26.104,1.3903,3.4198,1.4098,3.411,0.0079
26.204,1.3903,3.4198,1.4018,3.4112,0.0081
26.304,1.3903,3.4198,1.3805,3.4116,0.0086
26.405,1.3903,3.4198,1.3779,3.4117,0.0087
26.504,1.3903,3.4198,1.378,3.4117,0.0087
26.604,1.3903,3.4198,1.378,3.4117,0.0087
26.704,1.3903,3.4198,1.378,3.4117,0.0087
26.805,1.3903,3.4198,1.378,3.4117,0.0087
26.905,1.3903,3.4198,1.378,3.4117,0.0087
27.005,1.3903,3.4198,1.378,3.4117,0.0087
27.105,1.3903,3.4198,1.378,3.4117,0.0087
27.204,1.3903,3.4198,1.378,3.4117,0.0087
27.304,1.3903,3.4198,1.378,3.4117,0.0087
27.404,1.3903,3.4198,1.378,3.4117,0.0087
27.505,1.3903,3.4198,1.378,3.4117,0.0087
27.604,1.3903,3.4198,1.378,3.4117,0.0087
27.705,1.3903,3.4198,1.378,3.4117,0.0087
27.805,1.3903,3.4198,1.378,3.4117,0.0087
27.905,1.3903,3.4198,1.378,3.4117,0.0087
28.004,1.3903,3.4198,1.378,3.4117,0.0087
28.104,1.3903,3.4198,1.378,3.4117,0.0087
28.204,1.3903,3.4198,1.378,3.4117,0.0087
28.305,1.3903,3.4198,1.378,3.4117,0.0087
28.405,1.3903,3.4198,1.378,3.4117,0.0087
28.504,1.3903,3.4198,1.378,3.4117,0.0087
28.605,1.3903,3.4198,1.378,3.4117,0.0087
28.704,1.3903,3.4198,1.378,3.4117,0.0087
28.805,1.3903,3.4198,1.378,3.4117,0.0087
28.905,1.3903,3.4198,1.378,3.4117,0.0087
29.005,1.3903,3.4198,1.378,3.4117,0.0087
29.105,1.3903,3.4198,1.378,3.4117,0.0087
29.204,1.3903,3.4198,1.378,3.4117,0.0087
29.305,1.3903,3.4198,1.378,3.4117,0.0087
29.405,1.3903,3.4198,1.378,3.4117,0.0087
29.505,1.3903,3.4198,1.378,3.4117,0.0087
29.605,1.3903,3.4198,1.378,3.4117,0.0087
29.705,1.3903,3.4198,1.378,3.4117,0.0087
29.804,1.3903,3.4198,1.378,3.4117,0.0087
29.904,1.3903,3.4198,1.378,3.4117,0.0087
30.005,1.3903,3.4198,1.378,3.4117,0.0087
30.105,1.3903,3.4198,1.378,3.4117,0.0087
30.205,1.3903,3.4198,1.378,3.4117,0.0087
30.304,1.3903,3.4198,1.378,3.4117,0.0087
30.405,1.3903,3.4198,1.378,3.4117,0.0087
30.505,1.3903,3.4198,1.378,3.4117,0.0087
30.605,1.3903,3.4198,1.378,3.4117,0.0087
30.705,1.3903,3.4198,1.378,3.4117,0.0087
30.804,1.3903,3.4198,1.3779,3.4117,0.0087
30.905,1.3903,3.4198,1.3705,3.4118,0.0089
31.004,1.3403,3.4222,1.3571,3.4121,0.0093
31.105,1.3403,3.4222,1.3373,3.4125,0.0098
31.204,1.3403,3.4222,1.3142,3.413,0.0104
31.304,1.288,3.4247,1.2825,3.4139,0.011
31.405,1.2307,3.4274,1.2439,3.4151,0.0117
31.505,1.1778,3.4298,1.199,3.4167,0.0122
31.605,1.1778,3.4298,1.1518,3.4186,0.0124
31.705,1.1208,3.4324,1.0988,3.4212,0.0122
31.804,1.0155,3.437,1.0381,3.4245,0.0115
31.905,0.9647,3.4391,0.9777,3.4282,0.0104
32.005,0.9088,3.4415,0.912,3.4326,0.0087
32.105,0.8569,3.4435,0.8426,3.4374,0.0067
32.205,0.7475,3.4478,0.7673,3.4425,0.0045
32.305,0.6858,3.4501,0.6948,3.4472,0.0025
32.404,0.6344,3.4519,0.6141,3.4517,0.0009
32.504,0.5221,3.4556,0.5335,3.455,0.0003
32.605,0.4715,3.4571,0.4551,3.4567,0.0009
32.705,0.3622,3.4555,0.3694,3.4557,0.0002
32.804,0.3059,3.4513,0.2848,3.4512,-0.0018
32.904,0.1933,3.4368,0.1968,3.4424,-0.005
