x,y,theta
0.0,0.0,0.029496064358704773
0.021101464710568254,-0.0006733985722696882,-0.03159045946109739
0.05530441377309507,-0.001665546807331475,-0.028274333882308378
0.09741447509115474,-0.0025426727583070735,-0.020769418098732118
0.13413716979925353,-0.0036581003305780546,-0.030543261909900414
0.16932010615923396,-0.004447556154382177,-0.021816615649928654
0.21132925579198866,-0.005464049064024655,-0.024085543677520922
0.24772324256105727,-0.006478741974034027,-0.028274333882307937
0.27658236406768133,-0.0077434807226689105,-0.044680428851054284
0.29737549458224355,-0.0091298944022241,-0.06876597252857587
0.31796568814110554,-0.010857297971423076,-0.10367255756846294
0.34778858532769696,-0.014146542388624537,-0.11344640137963037
0.37388071206878554,-0.017667050007722607,-0.13857914260834917
0.4037117705148239,-0.021928753059838487,-0.14294246573833488
0.4236124399545825,-0.024742234535919245,-0.14067353771074195
0.4468509913892399,-0.0281162483212314,-0.1439896632895321
0.4701854042704388,-0.03162007214960116,-0.15166911199830665
0.49198953158422687,-0.03496001508913943,-0.15603243512829246
0.5131752793666396,-0.03834885826547238,-0.1591740277818823
0.5375606288891988,-0.04222555284278904,-0.15603243512829243
0.5582590095375012,-0.04542921699998082,-0.14940018397071445
0.5809464741167041,-0.04845673563007845,-0.12322024519079888
0.6070058177584852,-0.05118785308898019,-0.09599310885968705
0.6285836896603593,-0.053205572225013646,-0.09267698328089824
0.6485401181901608,-0.05511635065339566,-0.09267698328089805
0.6714818542842713,-0.05712632670796139,-0.0839503370209265
0.6916964541802036,-0.05883715375545939,-0.08517206749732244
0.7126097163445427,-0.06056526863082493,-0.07853981633974418
0.7391837020456153,-0.06277835352751972,-0.08936085770210946
0.7599169169611188,-0.06468777617238256,-0.08936085770210922
0.7798861932623748,-0.06641735976867608,-0.08290313946973014
0.8013418497688417,-0.06821602495933751,-0.08290313946972973
0.8279068703278667,-0.07035556416054495,-0.08185594191853339
0.8513784100700185,-0.07230231190267623,-0.08185594191853342
0.8740783851586,-0.07415883313678523,-0.08517206749732263
0.8957661955067714,-0.07597776133705976,-0.08395033702092669
0.923228105324978,-0.07834055089422108,-0.08517206749732263
0.9470564642017896,-0.08038660936834148,-0.08517206749732242
0.9703731654975606,-0.08229099462368636,-0.08063421144213745
0.9906692416339042,-0.08391052377160953,-0.08185594191853363
1.0112795785463697,-0.08558460340149332,-0.07749261878854785
1.0325114701843643,-0.08730785090608328,-0.08185594191853364
1.0541665962304196,-0.08912063873149578,-0.08290313946972949
1.0780113743875632,-0.09121308860772237,-0.09494591130849075
1.1040619018882765,-0.09386839793538626,-0.10803588069844869
1.1256880232703086,-0.0963499657547569,-0.11885692206081354
1.1483242470770634,-0.09920143651970861,-0.130899693899575
1.1709384971038934,-0.102379047429868,-0.14398966328953208
1.1965701421137502,-0.10640970742075871,-0.1624901533606717
1.219756298703325,-0.11055273200225724,-0.18325957145940405
1.2431495478829888,-0.11512371210086056,-0.1986184688769541
1.2658173245756517,-0.11994526541394632,-0.21485003092050214
1.2926701205792086,-0.1260969576949704,-0.23020892833805195
1.3127710514774493,-0.1309834987903915,-0.24434609527920584
1.334669265486725,-0.13675016034178158,-0.26616271092913485
1.356393589191716,-0.14305539869270006,-0.28902652413026086
1.377434559797991,-0.14945646292515324,-0.29775317039023186
1.4013382609687894,-0.15701932597100388,-0.3162536604613726
1.4210462516728681,-0.1635955132204199,-0.32829643230013345
1.4401131221044203,-0.17023655546116118,-0.33929200658769704
1.464949030796786,-0.1792546361381021,-0.3556981015564435
1.485364087127691,-0.18704883386198198,-0.37315139407638753
1.5085186929773398,-0.19623383020406227,-0.38065630985996246
1.5284044064521027,-0.2043438328140786,-0.391651884147527
1.5491409966499199,-0.21340118544751616,-0.4209734155810317
1.567452490436192,-0.2217455435022675,-0.43301618741979253
1.5882899796707102,-0.23160944967165514,-0.4461061568097504
1.6085970971690757,-0.24160957515041742,-0.46582837735728605
1.626611897314572,-0.25090037358298034,-0.4865977954560188
1.6461930694278302,-0.2615675756901773,-0.5094616086571441
1.6647446941743318,-0.27227686987720473,-0.5344198169606632
1.684441037397355,-0.2840519718218741,-0.5410520681182414
1.7023955707559293,-0.2950144547883052,-0.5551892350593953
1.720451119122149,-0.30636010832602545,-0.5628686837681709
1.738942177387782,-0.3181358874709901,-0.5738642580557352
1.7579724245855397,-0.3307178097089871,-0.5923647481268751
1.7746627474072905,-0.34209979728388606,-0.6021385919380434
1.7924939050726922,-0.3545004535430875,-0.6162757588791978
1.809842785898609,-0.3668760825490629,-0.6239552075879721
1.8266346536411766,-0.37927321273479425,-0.6447246256867052
1.845252915304097,-0.39346335811614724,-0.6544984694978729
1.8620539943156926,-0.40666767801002035,-0.6719517620178166
1.8776653802804446,-0.4194393287694715,-0.691499449640153
1.8955906837486802,-0.4344432582317585,-0.7024950239277176
1.915992998940517,-0.4523351170154183,-0.729722160258829
1.9376650466774747,-0.4723807135658704,-0.7525859734599543
1.95789420153289,-0.49217163284724386,-0.7820820378186583
1.9775644122853264,-0.5119881821285458,-0.7920304145550263
1.9963194110883518,-0.5315670251110625,-0.8082619765985734
2.01029030273131,-0.5466640812200503,-0.8410741665360664
2.028433431798366,-0.56719765816916,-0.8508480103472351
2.045541590464582,-0.5873461706740284,-0.8660323748395856
2.0653124893961277,-0.6117421645416777,-0.8934340440958968
2.082541152445386,-0.6340341328936115,-0.9173450548482194
2.100936813409855,-0.659378117872435,-0.949110047234516
2.11289989854273,-0.6764743123595152,-0.9686577348568522
2.124795356521857,-0.6940239436557206,-0.9840166322744024
2.1427114703976993,-0.7213651376945099,-0.9958848711879638
2.157133513754521,-0.7437639603146319,-0.9992009967667536
2.1695625109393926,-0.7634819289308146,-1.008974840577921
2.1855599311526506,-0.7896545883959702,-1.0264281330978644
2.196295342082262,-0.8076843731369471,-1.0405653000390185
2.20623921214479,-0.8250686208158025,-1.0636036461653435
2.2175031123424573,-0.8461717636588683,-1.0864674593664703
2.226763802005377,-0.8639118717778379,-1.0929251775988489
2.236149178385488,-0.8822816785402439,-1.103920751886413
2.245580046895138,-0.9012079142757214,-1.1149163261739776
2.254814558406041,-0.920647811605982,-1.1334168162451173
2.2632170011709514,-0.9390801533592655,-1.147553983186271
2.2730752192551313,-0.9616819251938766,-1.162738347678622
2.2813424253849117,-0.9810670968418386,-1.1747811195173827
2.2895905958839293,-1.0015654456929317,-1.2021827887736938
2.29732862429935,-1.0223811900249427,-1.22173047639603
2.304306246553202,-1.0423190830126463,-1.2424998944947636
2.3110510715356307,-1.0623895386943503,-1.2500048102783383
2.3176527819015753,-1.0825725940454796,-1.2653637076958884
2.3239362094865292,-1.1031801695450032,-1.278453677085846
2.329608278807797,-1.122741145923614,-1.3013174902869717
2.3350367410156463,-1.1427779591464096,-1.316676387704522
2.3405927967649967,-1.1653127999736848,-1.3405873984568437
2.3448400411659662,-1.1849395051771288,-1.3646729421343657
2.34930580115899,-1.2060906384120087,-1.3624040141067733
2.353286242772461,-1.225770353326395,-1.3788101090755198
2.357655398927701,-1.2493559752106504,-1.3995795271742528
2.361278376094421,-1.2714021496647139,-1.4158110892178002
2.3643992819704396,-1.2921257693001287,-1.4224433403753785
2.367343358677011,-1.3128555673333777,-1.438849435344125
2.3699936935678796,-1.333448662656208,-1.4507176742576864
2.372229750294748,-1.3540155652914887,-1.4714870923564192
2.3741737963230145,-1.3743265435999528,-1.4758504154864047
2.376046551010605,-1.3959841926653662,-1.4889403848763623
2.3776344418367477,-1.4176725207433316,-1.5063936773963056
2.3787072826168987,-1.4399617382690935,-1.5337953466526164
2.3792986943493912,-1.461838940384834,-1.5500269086961638
2.3796357441884246,-1.4823709917600683,-1.557706357404939
2.3796852611641155,-1.5029912693036536,-1.5674802012161075
2.3796283162804848,-1.5234328062212927,-1.5805701706060642
2.3791355431534265,-1.5446357983101835,-1.6067501093859793
2.3781118469348916,-1.5675773046499548,-1.6210618092523332
